Descripción del Artículo,Precio Mayoreo,Proveedor
ONDANSETRON SOL 8MG/4ML X 5 ALFA    ,112.1,Cobeca
ONDANSETRON SOL ORAL 4MG/5ML X 50 ML,48.37,Cobeca
ONDANSETRON TAB 8 MG X 10 CLEO      ,24.01,Cobeca
ONDATRIN AMP 2 MG/2 ML X 5          ,211.13,Cobeca
ONDATRIN AMP 2 MG/4 ML X 1          ,32.38,Cobeca
OPAT SOL OFT 0.1% X 5 ML            ,47.24,Cobeca
OPTI QUA SOL OFT 20/5MG X 5 ML      ,76.78,Cobeca
ORALZINC SOB MANDARINA X 1          ,31.89,Cobeca
ORLIDIET CAP 120 MG X 30            ,152.87,Cobeca
ORLIDIET CAP 60 MG X 30             ,89.17,Cobeca
ORLISTAT CAP 120 MG X 30 VIVAX      ,149.16,Cobeca
OROZIM COM/REC X 20                 ,44.44,Cobeca
OSTEOCAL TAB REC 600 MG X 30 MEYER  ,24.16,Cobeca
OTAN GTA 0.10/4 MG X 5 ML           ,36.45,Cobeca
OVUMIX  OVULOS X 6                  ,51.41,Cobeca
OXACILINA AMP 1 G X 50 BMT          ,92.9,Cobeca
OXACILINA PVO INY IM/IV 1 G X 50 KM ,194.96,Cobeca
OXACILINA PVO/SOL INY 1 G           ,6.76,Cobeca
OXACILINA SOD VIAL 1 G X 1 KMPLUS   ,3.45,Cobeca
OXACILINA SODICA AMP 1 MG X 1       ,7.54,Cobeca
OXCARBAXEPINA TAB 300 MG X 30       ,122.29,Cobeca
OXCARBAZEPINA COMP 600 MG X 100     ,385.43,Cobeca
OXCARBAZEPINA TAB 300 MG X 10       ,62.81,Cobeca
OXCARBAZEPINA TAB 300 MG X 30 CLEO  ,97.49,Cobeca
OXCARBAZEPINA TAB 600 MG X 10       ,90.99,Cobeca
OXIDREN COM 150 MG X 1              ,40.37,Cobeca
OXIMETAZOLINA SOL NAS 0.05% X 15 ML ,25.73,Cobeca
OXIMETAZOLINA SOL NAS PED 0.025% X 1,25.73,Cobeca
"OXITETRA/POL UNG OFT 0,5%/10000UIX6G",61.05,Cobeca
OXOLAMINA JBE ADU X 120 ML VALMOR   ,29.83,Cobeca
OXOLAMINA JBE PED X 120 VALMOR      ,29.7,Cobeca
PANDEV TAB 40 MG X 28               ,47.32,Cobeca
PANTOPRAZOL AMP 40 MG X 1 ZAKI      ,10.38,Cobeca
PANTOPRAZOL COM 40 MG X 56 DORO     ,121.9,Cobeca
PANTOPRAZOL COMP 40 MG X 10         ,29.12,Cobeca
PANTOPRAZOL TAB 20 MG X 10          ,26.43,Cobeca
PANTOPRAZOL TAB 40 MG X 14 LAT      ,31.37,Cobeca
PANTOPRAZOL TAB 40 MG X 7           ,13.49,Cobeca
PANTOPRAZOL TAB 40 MG X 7 CLX       ,18.75,Cobeca
PANTOPRAZOL TAB/REC 40 MG X 10      ,42.08,Cobeca
PANTOPRAZOL TAB/REC 40 MG X 10 LA SA,28.64,Cobeca
PAPAVERYL ELIXIR GTA 10MG/ML X 30ML ,39.71,Cobeca
PAPAYA ENZIMAS TAB/MAST 100 MG X 180,143.77,Cobeca
PAPAYA TAB MASTICABLE    X 30       ,52.34,Cobeca
PARACETAMOL BIOVITAK INF INY 1G/100M,24.18,Cobeca
PARACETAMOL GOTAS 100MG/ML X 10 ML M,16.42,Cobeca
PARACETAMOL INF INY 1G/100ML        ,34.69,Cobeca
PARACETAMOL JBE 120MG/5ML X 120 ML M,30.46,Cobeca
PARACETAMOL TAB 500 MG X 100 MVGA   ,74.48,Cobeca
PARACETAMOL TAB EFERV 500 MG X 20 ZU,46.46,Cobeca
PARAFEN PED JBE FRESA 120MG/5ML X 12,10.51,Cobeca
PARISAN JBE 120 ML                  ,27.36,Cobeca
PARKEN TAB 25/250 MG X 30 MEYER     ,93.1,Cobeca
PAROTIN TAB 10 MG X 30              ,15.76,Cobeca
PAROXETINA COM 20MG X 60 DORO       ,139.61,Cobeca
PAROXETINA TAB 20 MG X 30 CLEO      ,40.01,Cobeca
PASIFLORA FC JBE X 120 ML FC        ,46.98,Cobeca
PASIFLORA JBE 120 ML                ,23.53,Cobeca
PASIFLORA JBE 120 ML ARCO IRIS      ,28.81,Cobeca
PASIKID GTA X 30 ML                 ,57.19,Cobeca
PASIM SOL GTA 10 MG/ML X 15 ML      ,36.6,Cobeca
PASIVIT GTA X 30 ML                 ,70.26,Cobeca
PASIVIT PLUS GTA X 30 ML            ,80.89,Cobeca
PASOLAX PVO SOL ORAL X 100 G        ,33.23,Cobeca
PASTA AL AGUA X 100 G               ,24.34,Cobeca
"PATALON SOL OFT 0,1% X 5CC          ",7.11,Cobeca
PECTOBRON JBE X 180 ML              ,34.72,Cobeca
PECTOVITAL JBE X 180 ML             ,39.22,Cobeca
PEDIACORT SOL ORAL 3 MG/ML P/SODIO 6,64.6,Cobeca
PEGYT CAP 150 MG X 20               ,76.71,Cobeca
PEGYT CAP 75 MG X 20                ,47.29,Cobeca
PEMETREXED INY 500 MG X 1           ,533.73,Cobeca
PENASTIM AMP IV 500MG/500MG X 1     ,100.62,Cobeca
PENICILINA BENZ INY IM 1.200.000UI X,3.73,Cobeca
PENICILINA BENZ INY IM 2.400.000UI X,4.73,Cobeca
PENICILINA G SOL INY 1200000 UI X 1 ,16.1,Cobeca
PENTADOL 100 MG                     ,54.45,Cobeca
PENTOXIFILINA TAB 400 MG X 30       ,88.75,Cobeca
PENTOXIFILINA TAB 400 MG X 30 DF    ,91.5,Cobeca
PENYSOL 633 AMP X 100 ALFA          ,468.7,Cobeca
PENYSOL AMP I.M 1.200.000 X 100     ,656.38,Cobeca
PENYSOL AMP I.M 2.400.000 X 100     ,692.83,Cobeca
PEPSADEL  SUSP/ORAL X 120 ML        ,47.45,Cobeca
PEPSADEL TAB/MAST 262 MG X 12       ,47.45,Cobeca
PEPTO BISMOL JBE ORIGINAL 118 ML    ,43.41,Cobeca
PEREBRON JBE ADU MIEL/LIMON 120 ML  ,32.21,Cobeca
PEREBRON JBE ADU X 120 ML           ,29.68,Cobeca
PEREBRON JBE PED 120 ML             ,23.88,Cobeca
PEREBRON JBE PED MIEL/LIMON 120 ML  ,27.48,Cobeca
PERIDONT REFORM SOL TOP BUC X 350 ML,38.44,Cobeca
PERIDONT SOL TOP BUCAL 240 ML       ,29.53,Cobeca
PERIDONT SOL TOPICA BUC 350 ML      ,20.48,Cobeca
PERIGARD PLUS TAB 2 MG X 30         ,32.26,Cobeca
PEROXIDO BENZOILO GEL 10% X 30 G    ,13.86,Cobeca
PEROXIDO BENZOILO GEL 5% X 30 G     ,13.04,Cobeca
PERTEN CREM 1% X 20 G               ,24.27,Cobeca
PERTEN GEL TOPICO 1 % X 20 G        ,27.07,Cobeca
PERTEN SOL ATO TOPICA 1 % X 30 ML   ,36.41,Cobeca
PERTEN SOL TOP 1% X 30 ML           ,34.54,Cobeca
PERTEN TAB 250 MG X 20              ,61.96,Cobeca
PICOLINATO CROMO CAP 200 MG X 60 CRI,60.97,Cobeca
PICOLINATO DE CROMO TAB X 60        ,59.31,Cobeca
PIGRAL COMP 75 MG X 14              ,36.6,Cobeca
PINAVERIUM TAB/REC 100 MG X 20 CLX  ,43.33,Cobeca
PINAVERIUM TABR 50MG X 20 CALOX     ,35.08,Cobeca
PINAVIX 100 COM/REC 100 MG X 30     ,100.64,Cobeca
PINAZID SOL INY 1 G CADUX           ,212.1,Cobeca
PINEF AMP IM 1MG/ML X 10 CADUX      ,78.9,Cobeca
PINGREOL TAB 200 MG X 100 CADUX     ,112.61,Cobeca
PINVEX SOL X 10 ML                  ,40.94,Cobeca
PIPERACILINA TAZOBACTAM INY 4.5 G X ,25.37,Cobeca
PIPERACILLIN SOD/TAZOB INY 4G/500MG ,32.82,Cobeca
PIPERAZINA HEX JBE 500MG/5ML X 120 M,14.08,Cobeca
PIRA GINKGO BILOBA CAP X 60 HERB    ,55.78,Cobeca
PIROXICAM CAP 20 MG X 10            ,18.56,Cobeca
PIROXICAM CAP 20 MG X 10 LA SANTE   ,19.42,Cobeca
PIÑA GRAPEFUIT CAS/SAGRADA X90 ARCO ,72.34,Cobeca
PIÑA/GRAPPEFRUIT CAP 450 MG X 60 HER,38.97,Cobeca
"PLANIFERT COM/REC 2MG/0,03MG X 21   ",86.48,Cobeca
PLAQUINOL TAB 200 MG X 20           ,122.88,Cobeca
PLATSIDERM  CREM X 50 G             ,62.38,Cobeca
PLAVIX TAB 75 MG X 14               ,93.77,Cobeca
PLEXAMIN JBE 240 ML                 ,72.5,Cobeca
PLEXAMIN JBE X 120 ML               ,42.71,Cobeca
PLIDAN COMPUESTO COM X 10           ,57.52,Cobeca
PLIDAN COMPUESTO INY 100MG/2MLX1    ,43.14,Cobeca
PLIDAN SOL GTA 10 MG X 20 ML        ,47.06,Cobeca
PLUSARGIN 5MG/10ML X 10 VIALES      ,103.92,Cobeca
POENGATIF SOL OFT 0.30 X 5 ML       ,58.82,Cobeca
"POENKERAT 0,5% SOL OFT X 5 ML  POE  ",53.59,Cobeca
POENTOBRAL GEL X 5 G                ,58.82,Cobeca
POENTOBRAL PLUS SOL OFT 5 ML        ,58.82,Cobeca
POENTOBRAL PLUS UNG OFT X 3.5 G     ,96.82,Cobeca
POENTOBRAL SOL OFT 5 ML             ,32.68,Cobeca
POLANTAC TAB X 10                   ,18.41,Cobeca
POLANTAC TAB X 20                   ,28.52,Cobeca
POLANTAC TAB X 30                   ,36.37,Cobeca
POLI OTICO GTA X 5 ML               ,44.44,Cobeca
POLIAMIN SOL INY 10% X 500 ML       ,245.43,Cobeca
POLTAX COM 50 MG X 10               ,7.1,Cobeca
POMADA D/MENTOL 30 G                ,18.24,Cobeca
"PORTIL CREM 1,5% X 20 G MVGA        ",30.9,Cobeca
POSLOV X 1                          ,14.43,Cobeca
"POSTINOR COMP 0,75 MG X 2           ",122.51,Cobeca
POTASSIUM GLUCONATE TAB 99 MG X 100 ,98.35,Cobeca
POTAX TAB LP 10 MG X 100            ,196.18,Cobeca
POWERS VIT C 1000 MG X 90           ,88.71,Cobeca
POWERS VIT E 1000 MG X 120          ,130.24,Cobeca
PRALINA CAP 75 MG X 14              ,29.41,Cobeca
PRAVASTATINA COM 20 MG X 60 DORO    ,141.49,Cobeca
PRAXONA TAB X 10                    ,33.99,Cobeca
PRAXONA TAB X 24                    ,52.29,Cobeca
PRAZOLID SOL IV 600 MG / 300 ML BC  ,114.65,Cobeca
PRAZOMEDC CAP 20 MG X 100           ,53.99,Cobeca
PREDNISOLONA 5 MG X 30 TAB          ,19.61,Cobeca
PREDNISOLONA TAB 5 MG X 10 KMPLUS   ,4.25,Cobeca
PREDNISOLONA TAB 5 MG X 30 ANG      ,18.82,Cobeca
PREDNISOLONA TAB 5 MG X 30 BLUE     ,21.96,Cobeca
PREDNISONA SUSP 5MG/5ML X 60 ML MVGA,51.06,Cobeca
PREDNISONA TAB 5 MG X 10 CLX        ,11.25,Cobeca
PREDNISONA TAB 5 MG X 10 DAMPE      ,5.49,Cobeca
PREDNISONA TAB 5 MG X 100           ,48.31,Cobeca
PREDNISONA TAB 5 MG X 100 ALFA BLI  ,73.27,Cobeca
PREDNISONA TAB 5 MG X 100 MVGA      ,59.88,Cobeca
PREDNISONA TAB 5 MG X 30 CLX        ,21.42,Cobeca
PREDNISONA TAB 50 MG X 10 CLX       ,32.14,Cobeca
PREDNISONA TAB ADU 5 MG X 20        ,11.9,Cobeca
PREDNISONATAB 5 MG X 10 ZAKI        ,3.97,Cobeca
PREFAXINA PLUS TAB X 30             ,52.56,Cobeca
PREGABALINA TAB 75 MG X 14          ,31.37,Cobeca
PREGATAN TAB 75 MG X 30             ,48.37,Cobeca
PREGNA DISPOSITIV/INTRAUTERINO TCU 3,3.01,Cobeca
PREGNA EASY CARE DISP/INTRAUTERINO  ,6.81,Cobeca
PREGNA ELOIRA DISP/INTRAUTERINO     ,17.1,Cobeca
PREGNA SILVER CARE DISP/INTRAUTERINO,11.36,Cobeca
PREGNA U-CARE DISPOSIT/INTRAU CU 375,3.1,Cobeca
PRELIVAL CAP 150 MG X 20            ,65.34,Cobeca
PRELIVAL CAP 75 MG X 20             ,44.34,Cobeca
PRELONE COMP 5 MG X 20              ,16.31,Cobeca
PRELONE COMP 50 MG X 10             ,32.29,Cobeca
PRELONE JBE 15MG/5 ML X 60 ML       ,75.52,Cobeca
PRESERVATIVO SENSE CLASICO X 12     ,44.3,Cobeca
PRESERVATIVO SENSE CLASICO X 3      ,14.18,Cobeca
PRESERVATIVO SENSE TEXTURIZADO X 12 ,44.3,Cobeca
PRESERVATIVO SENSE TEXTURIZADO X 3  ,14.18,Cobeca
PRESERVATIVO SENSE ULTRA DELGADO X 1,44.3,Cobeca
PRESERVATIVO SENSE ULTRA DELGADO X 3,14.18,Cobeca
PRESIDERM UNG 2 % X 15 G            ,36.6,Cobeca
"PREVEGINAT COM/REC 0,075 MG X 28    ",73.58,Cobeca
PREVERAL JBE C/DEXTRO REFORMULADO 12,36.61,Cobeca
PRIMAX TAB/MAST 50 MG X 1           ,7.84,Cobeca
PRO-KIDS PVO 1 G X 30               ,43.15,Cobeca
PROBIOTICS CAP W/CRANBERRY ETERNAL X,68.38,Cobeca
"PROBIS TAB 2,5 MG X 30              ",7.11,Cobeca
PROCILUS SOB 1 G X 10               ,123.85,Cobeca
PROGEST CAP/BLD 200 MG X 30         ,242.5,Cobeca
PROGESTERONA TAB 200 MG X 30 CLEO   ,148.19,Cobeca
PROLARDII SOB 1.3 G X 10            ,123.83,Cobeca
"PROLASTAT CAP 0,5 MG X 4 MEYER      ",96.29,Cobeca
"PROLASTAT CAP 0,5 MG X 8 MEYER      ",145.08,Cobeca
PROMEDINA JBE 120 ML                ,35.29,Cobeca
PROPOFOL AMP 1% X 20 ML             ,38.77,Cobeca
PROPRANOLOL COM 40 MG X 20 PLX      ,12.29,Cobeca
PROPRANOLOL TAB 10 MG X 20 BIOTECH  ,17.65,Cobeca
PROPRANOLOL TAB 40MG X 20 R.X.      ,28.76,Cobeca
PROSOLVIT GTA X 15 ML               ,53.59,Cobeca
PROSPAN JBE 100 ML                  ,75.82,Cobeca
PROSTALIFE CAP X 30                 ,78.43,Cobeca
PROSTAPLANT CAP 500 MG X 30         ,42.37,Cobeca
PROSTAPLANT CAP 500 MG X 60         ,66.9,Cobeca
PROSTINAT CAP 300 MG X 60           ,53.18,Cobeca
PROTOSULFIL CREM 30 G               ,53.59,Cobeca
PROTOSULFIL PVO X 15 G              ,26.49,Cobeca
PROVICAR JBE X 60 ML                ,30.31,Cobeca
PROVICAR SOL ORAL X 180 ML          ,70.97,Cobeca
PROVIM GRA X 20                     ,26.41,Cobeca
PROXIME COM/REC 750 MG X 5          ,52.93,Cobeca
PULMOLET SUSP P/NEBULIZ 1MG/ML X 15M,48.5,Cobeca
PULMOLIX GRANULADO 600MG X 10 SOB NA,112.47,Cobeca
PULMOSAN JBE X 120 ML               ,42.48,Cobeca
QUADRIMER CREM 1%/2.5%/1% X 20 G    ,29.27,Cobeca
QUANOX SOL GTA 0.6 % X 5 ML         ,33.29,Cobeca
QUERCETOL TAB 500 MG X 10           ,59.92,Cobeca
QUETIAPINA TAB 100 MG X 30          ,106.79,Cobeca
QUETIAPINA TAB 200 MG X 30 CLEO     ,90.47,Cobeca
QUETIAPINA TAB 25 MG X 30 PSIC      ,63.84,Cobeca
QUETIAPINA TAB 50 MG X 10 KM        ,15.83,Cobeca
QUINCHONCHO CAP 300 MG X 30         ,25.65,Cobeca
QUINCHONCHO CAP 300 MG X 60 HERB    ,39.03,Cobeca
QUINCHONCHO CAP 300 MG X 60 NAT PREM,43.26,Cobeca
QUINCHONCHO CAP 300 MG X 90 ARCOIRIS,43.41,Cobeca
QUINOCORT SUSP OFT X 5 ML           ,45.8,Cobeca
QUINOFTAL SOL OFT X 5 ML            ,38.77,Cobeca
QUINOMAX SOL OFT 0.50 % X 5 ML      ,44.61,Cobeca
QUINOTIC HC SUSP OTICA 5 ML         ,53.69,Cobeca
"QUINOTIC SOL OTICA 0,3% X 4 ML      ",44.8,Cobeca
RABANO YODADO JBE 120 ML BIOF       ,27.06,Cobeca
RAMIPRES COM 2.5 MG X 30            ,31.37,Cobeca
RAMIPRES COM 5 MG X 30              ,45.75,Cobeca
RAMIPRES COM HCT 2.5 MG/12.5MG X 30 ,36.6,Cobeca
RAMIPRIL COM 5 MG X 120 BLI X 10    ,925.49,Cobeca
RANITIDINA AMP 50 MG/2 ML X 5       ,25.81,Cobeca
RANITIDINA AMP 50MG/2ML X 10 KM     ,3.31,Cobeca
RARIVIT A-Z COM X 60                ,40.65,Cobeca
RARIVIT CALCIO COMP 600 MG X 60     ,34.88,Cobeca
RARIVIT CALCIO/VIT D JBE 250 ML     ,28.86,Cobeca
RARIVIT HAIR CAP X 30               ,30.07,Cobeca
RARIVIT IMUNO COM X 30              ,25.86,Cobeca
RARIVIT MULHER COM X 60             ,40.89,Cobeca
RARIVIT SUPLEM/VIT JBE TUTTY FRUT 20,20.44,Cobeca
RARIVIT VIT E CAP 400 UI X 30       ,37.65,Cobeca
REAL VIT C TAB 1000 MG X 180        ,113.85,Cobeca
RECOLECTOR BRIUT D/ORINA PED 100ML X,124.33,Cobeca
REDOZINC COM/EFERV 1000/10 MG X 100 ,298.64,Cobeca
REDUBEN TAB 100 MG X 10             ,42.39,Cobeca
REDUGRAS CAP 500 MG X 30            ,75.9,Cobeca
REDULASER CAP X 150                 ,250.8,Cobeca
REDULASER CAP X 50                  ,92.36,Cobeca
REFLUXYL SUSP ORAL X 120ML          ,78.94,Cobeca
REGULIP TAB 20 MG X 30              ,129.03,Cobeca
REGULIP TAB/REC 10 MG X 10          ,32.26,Cobeca
REGULIP TAB/REC 10 MG X 30          ,87.5,Cobeca
REHIDROSOL SOL 45 MEQ/L FRAMBUESA 60,34.1,Cobeca
REHIDROSOL SOL 45 MEQ/L FRESA 600 ML,34.1,Cobeca
REHIDROSOL SOL 45 MEQ/L UVA 600 ML  ,34.1,Cobeca
REHIDROSOL SOL 60MEQ/L SAB MANZANA 6,36.81,Cobeca
REMDESIVIR AMP 100 MG               ,65.88,Cobeca
REMDESIVIR PVO INY LIOFILIZADO 100MG,289.83,Cobeca
REMINAL COM 20 MG X 20              ,5.45,Cobeca
REMINAL COM 20 MG X 30              ,31.35,Cobeca
REMINALET COM 20/12.5 MG X 30       ,46.95,Cobeca
RENANGIO TAB 80 MG X 10             ,28.76,Cobeca
"RENORMA COMP 2,5 MG X 30            ",62.42,Cobeca
RESPIRO INH 25MCG/250MCG X 120 DOSIS,282.36,Cobeca
RESTAURAFLOR SACHET ADU 10 ML X 12  ,143.69,Cobeca
RESVEOXIL CAP 400 MG X 60           ,51.57,Cobeca
REVERSAIR TAB 10 MG X 10            ,8.01,Cobeca
REVERSAIR TAB 4 MG X 10             ,3.97,Cobeca
REVERSAIR TAB 5 MG X 10             ,4.49,Cobeca
RIDAL COM 2 MG X 20                 ,40.52,Cobeca
RIDAL COM 3 MG X 20                 ,56.21,Cobeca
RIDAL COM/REC 1 MG X 20             ,35.29,Cobeca
RIDAL GTA 1 MG/ML X 20ML            ,37.91,Cobeca
RIFAMICINA SOL ATOMIZADORA 1% X 25ML,65.57,Cobeca
RIFAMIX COM/REC 200 MG X 12         ,113.11,Cobeca
RIFAMIX COMP/REC 550 MG X 10        ,154.38,Cobeca
RIFAMPICINA CAP 300 MG X 4          ,40.26,Cobeca
"RIGEVIDON COM/REC 0,03/0,15 MG X 21 ",91.4,Cobeca
RINADALT TAB 60/25MG X 30           ,37.25,Cobeca
RINARIS TAB/REC 5 MG/60 MG X 10     ,36.13,Cobeca
RINGER LACTATO SOL INY 500 ML GKV   ,22.22,Cobeca
RINGER LACTATO SOL INY 500 ML IPS   ,22.72,Cobeca
RINGER LACTATO SOL INY 500 ML KM    ,6.41,Cobeca
RINGER LACTATO SOL NUM 19 X 500 ML  ,25.05,Cobeca
RINGER LACTATO SOL X 500 ML ALFA    ,12.63,Cobeca
RINGER LACTATO SOL X 500 ML BC      ,14.12,Cobeca
RINGER SOL IV 0.860/0.03/0.033 X 500,9.22,Cobeca
RINOFEN COM 120 MG X 120 BLI X 10   ,2756.08,Cobeca
RINOFEN SUSP ORAL 30MG/5ML 120ML SM ,19.46,Cobeca
RINOLAST D SUSP 120 ML              ,64.52,Cobeca
RINOLAST TAB 120 MG X 10            ,49.03,Cobeca
RINOMAX SOL NASAL X 15 ML           ,52.33,Cobeca
RINOT CAP X 12 AR                   ,23.53,Cobeca
RISPERID COM 2 MG X 30              ,49.67,Cobeca
RISPERID COM 3 MG X 30              ,65.36,Cobeca
RISPERID COM/REC 1 MG X 30          ,41.83,Cobeca
RISPERID GTA 1 MG/ML X 20 ML        ,14.38,Cobeca
RISPERIDONA TAB 2 MG X 20 PSIC      ,27.74,Cobeca
RISPERIDONA TAB/REC 2 MG X 20 CLX   ,29.54,Cobeca
RIVAROXABAN TAB 15 MG X 30          ,61.83,Cobeca
RIVAROXABAN TAB 20 MG X 10          ,33.83,Cobeca
RIVAROXABAN TAB 20 MG X 30          ,68.11,Cobeca
RIXIGAL PVO P/SUSP 100MG/5ML X 100 M,122.7,Cobeca
RIXIGAL TAB/REC 400 MG X 6          ,153.78,Cobeca
RIÑOCARE CAP 460 MG X 30            ,42.37,Cobeca
RIÑOCARE CAP 460 MG X 60            ,66.9,Cobeca
ROCARNIN SOL 10% X 120 ML           ,36.24,Cobeca
ROCARNIN SOL 10% X180 ML            ,50.11,Cobeca
ROCURONIUM BROMIDE INY 10ML/1ML RAVE,93.83,Cobeca
ROGENTYL SOL INY 80MG/2ML RONAVA    ,12.86,Cobeca
ROLASTYM INH 160 ML/4.5MCG X 120 DOS,238.64,Cobeca
RONAVIT VIT B12/B1/B6 CAP X 20      ,21.03,Cobeca
RONAVIT VIT-12 SOL INY X 2 ML       ,11.69,Cobeca
ROSUTAN TAB 10 MG X 30              ,48.37,Cobeca
ROSUVASTATINA TAB 20 MG X 100       ,68.98,Cobeca
ROSUVASTATINA TAB 20 MG X 30        ,62.75,Cobeca
ROSUVASTATINA TAB 20 MG X 30 ANG    ,47.06,Cobeca
ROSUVASTATINA TAB/REC 10 MG X 10    ,31.52,Cobeca
ROSUVASTATINA TAB/REC 20 MG X 10    ,33.35,Cobeca
ROSUVASTATINA TAB/REC 40 MG X 10 BIU,37.92,Cobeca
ROTIDIN COM 250MG/25MG X 30         ,83.99,Cobeca
ROVARTAL COM/REC 10 MG X 30         ,60.13,Cobeca
ROVARTAL COM/REC 20 MG X 30         ,71.9,Cobeca
ROVARTAL COM/REC 40 MG X 30         ,94.27,Cobeca
ROWELUK COM/MAST 5 MG X 10          ,16.99,Cobeca
ROWELUK COM/REC 10 MG X 10          ,19.61,Cobeca
ROWELUK-10 COM/MAST X 30            ,47.06,Cobeca
ROWELUK-4 COM/MAST PED 4 MG X 10    ,13.07,Cobeca
ROWELUK-4 COM/MAST PED X 30         ,31.37,Cobeca
ROWELUK-5 COM/MAST X 30             ,36.6,Cobeca
SABE MIEL JBE BERRO EUCALIPTO 180 ML,34.64,Cobeca
SABE MIEL JBE BERRO SABILA JENG 180 ,34.64,Cobeca
SABE MIEL JBE CEBOLLA MORADA 180 ML ,34.64,Cobeca
SABE MIEL JBE PLUS 180 ML           ,34.64,Cobeca
SABE MIEL KIDS JBE 120 ML BIOFAR    ,35.06,Cobeca
SABIFLEX VERA CAP X 60              ,52.5,Cobeca
SABILA CAP X 30                     ,28.98,Cobeca
SABILA CAP X 60                     ,44.58,Cobeca
SAL D/FRUTAS LYA X 5 G              ,16.69,Cobeca
SAL DE EPSOM SOB 20 G               ,9.41,Cobeca
SAL DE EPSON 20 G X 50              ,296.18,Cobeca
SAL DE HIGUERA 25 G X 20 FCH        ,266.24,Cobeca
SAL DE HIGUERA 25 GR X 25 CARIBEIN  ,259.59,Cobeca
SAL DE HIGUERA SOB 20 G             ,9.41,Cobeca
SAL LYA D/EPSON X 20 G              ,13.18,Cobeca
SALBUBECLO AER/INH 100MCG/50MCGX 200,135.82,Cobeca
SALBUDEN INH 120MCG X250 DOSIS RAVEL,42.77,Cobeca
SALBUMED INH DOSIS 200 X 100MCG     ,49.48,Cobeca
SALBUROL SOL INH 0.5% X 20          ,47.86,Cobeca
SALBUTAMOL INH 100 MCG X 200 ALFA   ,101.53,Cobeca
SALBUTAMOL INH 100 MCG X 200 DOS BIU,82.35,Cobeca
SALBUTAMOL INH 100 MCG X 200 DOSIS  ,45.53,Cobeca
SALBUTAMOL INH 100 MCG X 200 DOSIS K,24.09,Cobeca
SALBUTAMOL JBE 120 ML LAPROFF       ,18.33,Cobeca
SALBUTAMOL SOL/INHAL 5MG/ML X 15 ML ,52.41,Cobeca
SALBUTAMOL SUSP P/INH 100 MCG X 200 ,71.92,Cobeca
SALES D/REHIDRAT ORAL SOB 20.5 G X 1,185.63,Cobeca
SALES FORTIFIC THERAPYMOON P/INH 310,11.68,Cobeca
SALICIS CREM 1% X 20 G              ,16.24,Cobeca
SALIDER GEL FAC 20 G                ,28.24,Cobeca
SALIDER LOC FACIAL 120 ML           ,45.88,Cobeca
SALIDER SOL FAC 120 ML              ,41.18,Cobeca
SALMETEROL/FLUT PVO P/INH 50/100MCGX,115.27,Cobeca
SALMETEROL/FLUTICASON P/INH 25/50MCG,42.01,Cobeca
SALRES AER INH 100 MCG              ,54.59,Cobeca
SARIFAN COMP TAB X 20               ,49.83,Cobeca
"SASOLIN MR CAP 0,4 MG X 16          ",14.57,Cobeca
SAVER COM 500 MG X 5                ,26.1,Cobeca
SAVER PVO P/SUS 200 MG/5 ML 37.5 ML ,35.94,Cobeca
SAW PALMETTO CAP 300 MG X 60        ,76.95,Cobeca
SAX DUCHA VAGINAL 135 ML            ,30.07,Cobeca
SAXACID DUCHA VAGINAL 135 ML        ,28.76,Cobeca
SECNIDAZOL TAB 1 G X 2 CLX          ,21.67,Cobeca
SECNIDAZOL TAB 1 G X 2 COLMED       ,16.12,Cobeca
SECNIDAZOL TAB 1 G X 2 GENVEN       ,5.52,Cobeca
SECNIDAZOL TAB 500 MG X 4 ALFA      ,42.22,Cobeca
SECNIDAZOL TAB 500 MG X 4 KIMI      ,12.85,Cobeca
SECNIDAZOL TAB/REC 1 G X 2 GENCER   ,19.29,Cobeca
SECNIDEX TAB/REC 500MG X 4          ,11.37,Cobeca
SECRIN TAB 1 MG                     ,8.97,Cobeca
SECRIN TAB 2 MG                     ,11.21,Cobeca
SEDACONS SOL IV 2 ML X 5            ,383.69,Cobeca
SEDAMIL GOTAS X 30 ML               ,16.84,Cobeca
SEDIVAL TAB X 30                    ,43.2,Cobeca
SEGFEMIOL TAB X 21                  ,17.57,Cobeca
SELENE CAP/BL 400UI/70MCG X 30      ,56.23,Cobeca
SELES CAP/BL 400UI/50MCG X 30       ,60.42,Cobeca
SEN DE HOJAS 5 G X 15               ,258.15,Cobeca
SEN HOJAS 5 G SOB X 50              ,266.24,Cobeca
SENOKOT C/DOCUSATO TAB/REC 8.6/50MG ,45.16,Cobeca
SENOKOT JBE 120 ML                  ,77.42,Cobeca
"SENTRAM PVO SOL/INY 1G/0,5 G        ",3.86,Cobeca
SERILINA TAB 100 MG X 30            ,50.16,Cobeca
SERILINA TAB 50 MG X 30             ,50.16,Cobeca
SERLINE COM 100 MG X 10             ,52.29,Cobeca
SERLINE COM 50 MG X 10              ,32.68,Cobeca
SERON COM 50 MG X 30                ,65.1,Cobeca
SERON COM 50 MG X 30 2 X 1          ,64.25,Cobeca
SERTRALINA COM 50 MG X 10 GENVEN    ,22.56,Cobeca
SERTRALINA COM/REC 100 MG X 60 DORO ,126.29,Cobeca
SERTRALINA TAB 50 MG X 10           ,23.53,Cobeca
