Descripción del Artículo,Precio Mayoreo,Proveedor
SAL DE FRUTAS  (3 SOBRES) LYA,16.58,Drolanca
SUERO PARA REHIDRATACIÓN ORAL (1 SOBRE),21.82,Drolanca
TALCO  BORICADO 50G,28.1,Drolanca
TINTURA DE VALERIANA 30ML LYA,19.18,Drolanca
TINTURA DE YODO 30ML LYA,24.03,Drolanca
VAPOR RUP 10 G LYA,15.49,Drolanca
VAPOR RUP 25 G LYA ROLL ON,18.08,Drolanca
VAPOR RUP 50 G LYA,37.27,Drolanca
VASELINA 50 G LYA,24.42,Drolanca
COLAGENO 400 MG X 30 CAP LYA,36.43,Drolanca
ACEITE MINERAL 30ML LYA,17.26,Drolanca
BETAYODINE SOLUCION 100ML LYA,35.42,Drolanca
SULFATIAZOL UNGUENTO 20 G LYA,20.66,Drolanca
VASELINA 10 G LYA,16.75,Drolanca
VASELINA 30 G LYA,19.21,Drolanca
AMLODIPINA 10 MG X 10 COMP,6.31,Drolanca
AXOKINE 400 MG X  5 COMP,130.45,Drolanca
BIOTALOL 10 MG X 30 COM,55.83,Drolanca
BISOPROLOL FUMARATO 10 MG  X 20 COMP,34.71,Drolanca
CLOTRIMAZOL 1% 20 GR CRE (G.V),32.52,Drolanca
DICLOFENAC POTASICO 50MG X10 COMP,6.4,Drolanca
DICLOFENAC SODICO 50MG X 10CR ENT,7.44,Drolanca
DIKLASON 75 MG/3ML  X 1 AMP I.M.,38.64,Drolanca
ENALAPRIL MALEATO 20 MG X 10 COM,5.31,Drolanca
ENALAPRIL MALEATO 20 MG X 30 COM,14.9,Drolanca
FEMADONNA  40 MG X 20 COMP,42.31,Drolanca
FLUCONAZOL 150 MG X 2 CAP  (G.V),16.05,Drolanca
FULGRAM 600 MG X 60 ML SUS,110.32,Drolanca
KETOPROFENO 100 MG X 2 AMP,27.94,Drolanca
KETOPROFENO 100 MG X 20 CAP,35.21,Drolanca
LETISAN 500 MG X 10 CAPS,18.51,Drolanca
MONTELUKAST 10 MG X 10 CR,14.01,Drolanca
OMEPRAZOL 20 MG X 32 CAP (G.V),41.27,Drolanca
OMEPRAZOL 20 MG X 8 CAP (G.V),12.48,Drolanca
PEGYT 150MG X 20 CAP,71.39,Drolanca
REMINAL 20 MG X 30 COMP,29.18,Drolanca
TIOCOLCHICOSIDO 4MG X 10 COMP,22.71,Drolanca
TROPOCER AP 90 MG X 20 COMP,66.16,Drolanca
SERTRALINA 50 MG X 10 COMP REC  (G.V),20.26,Drolanca
ACICLOR 1 G X 10 COMP,98.39,Drolanca
RIFAMIX 200 MG X 12 COM,108.66,Drolanca
SULTAMICILINA 750 MG X 16 TAB  (G.V),216.55,Drolanca
VALSARTAN 160 MG X 7 CAP (G.V),14.78,Drolanca
GENTAMICINA 80 MG/2 ML AMP  (G.V),26.94,Drolanca
"LISILETIC 20 MG/12,5 MG X 30",111.51,Drolanca
ACETAMINOFEN 650 MG X 10 COMP,10.48,Drolanca
ACETAMINOFEN 500 MG X 10 COMP,7.04,Drolanca
ACETAMINOFEN 650 MG X 30 COMP,25.32,Drolanca
ACIDO FOLICO 10 MGX 30 COM,13.75,Drolanca
ALIVET 4 DIAS  8D+4N TAB,36.78,Drolanca
AMLODIPINA 10 MG X 30 COMP,21.36,Drolanca
ATORVASTATINA 20 MG X 30 COMP LETI,41.66,Drolanca
CLENOSAN 90 MG X 20 COMP REC,154.06,Drolanca
DICLOFENAC POT 50 MG X 30 COM,17.78,Drolanca
DIGLET 1000 UI X 30 COMP,36.43,Drolanca
"DIKLASON 1,8 MG X 120 ML SUSP",38.64,Drolanca
"FULBARYL 160MCG-4,5MCG X60 PPINH CAP",262.65,Drolanca
"GYNODERAIN 0,6GR OVULO VAG X 6 UNID",72.48,Drolanca
GYNOMET 15% - 4% CREM VAG X 40 G,53.38,Drolanca
HEPAGRAS 120MG X 30 CAPS,107.56,Drolanca
"HIDROCLOROTIAZIDA 12,5 MG X 30 COMP",39.84,Drolanca
LETISAN 500 MG X 30 CAP,49.35,Drolanca
LONGACEF 400 MG X 5 CAP,285.79,Drolanca
NASIN ADU GOT,22.1,Drolanca
PROXIME 750 MG X 5 COMP,47.69,Drolanca
RIFAMIX 550 MG X 10 COMP,148.3,Drolanca
"TAMOSTIN 0,4 MG X 20 CAP LP",45.78,Drolanca
ULGARIN 40MG X 16CAP,50.92,Drolanca
VIASEK 50 MG X 2 COMP,16.04,Drolanca
CETIRIZINA 10 MG X 10 COMP,10.68,Drolanca
ACIDO FOLICO 5 MG X 30 COM,18.35,Drolanca
CARBAMAZEPINA 200 MG X 30 COM  (G.V),44.26,Drolanca
ULGARIN 20 MG X 28 CAP,60.19,Drolanca
FULGRAM 875MG/125MG X 16 COMP REC,197.86,Drolanca
ADELLA X 21 COMPDO,90.26,Drolanca
ALIVAX FORTE 650 MG X 10 CAP (VIVAX),17.09,Drolanca
ALIVAX FORTE 650MG X 25BLISTER X 5 CAP B,183.06,Drolanca
AMBROXOL 15 MG/5ML JAR 120ML (VIVAX),29.66,Drolanca
ATOVAROL 40 MG X 14 TAB (VIVAX),46.35,Drolanca
BETADUO JERINGA PRELLENADA 1ML (VIVAX),105.4,Drolanca
CARVIX X 30 CAP  (VIVAX),29.57,Drolanca
CEVAX 500 MG X 30 CAPS (VIVAX),45.3,Drolanca
"CEVAX ZINC 500MG + 7,5MG UI X 15 CAPS BL",29.06,Drolanca
"CEVAX ZINC 500MG + 7,5MG UI X 30 CAPS BL",47.84,Drolanca
CLOPIDOGREL 75 MG X 14 TAB (VIVAX),33.75,Drolanca
CUTICLIN 10 MG X 30 CAP,125.13,Drolanca
DAYFLU DIA X 5 CGB,15.22,Drolanca
EVIGAX 125 MG X 10 CAP  (VIVAX),40.01,Drolanca
KIMOD (IVERMECTINA) 3MG X 7 CAPS BLANDAS,20.4,Drolanca
LEVAX 50 MG X 2 CAP BLANDAS,16.13,Drolanca
LEVOTIROXINA 50 MG X 30 TAB,24.27,Drolanca
METROVAX 500 MG X 15 CAP,35.26,Drolanca
NYTAXIN 500 MG X 6  CAP,54.42,Drolanca
TRASS 500/85MG X 4 TAB RECU NAPROXENO,52.06,Drolanca
"CLENOX 40 MG/0,4 ML X 1 JER PRELLENADA",51.29,Drolanca
CUTICLIN 20 MG X 30 CAP,162.3,Drolanca
DAYFLU DIA 500MG/2MG/10MG X 10 CAP,27.49,Drolanca
DAYFLU DIA/NOCHE X 15 CAPSULAS BLANDAS,38.04,Drolanca
EVIGAX 125 MG X 20 CAP  (VIVAX),49.65,Drolanca
EZOLIUM 20 MG X 30 CAP (VIVAX),41.62,Drolanca
JARIT 200 MG X 30 CAPS,236.82,Drolanca
KETIAN 25 MG X 10 TAB.,34.73,Drolanca
LEVOVAX 500 MG X 10 TAB,110.04,Drolanca
NEURIBE COMPLEJO B 2 ML X 3 AMP,71.48,Drolanca
NEURIBE COMPLEJO B X 30 CAP,44.42,Drolanca
VITAMINA E 400 MG X 30 CAP VIVAX,63.69,Drolanca
VITYBELL (ACI ABSORBICO) 200MG 5MG 30CAP,78.38,Drolanca
DAYFLU DIA/NOCHE X 6 CAPSULAS BLANDAS,17.48,Drolanca
ORLISTAT 120 MG X 30 CAPSULAS BLANDAS,127.61,Drolanca
"ALBISEC 166.66 MG/33,33 MG X 12 CAP",143.26,Drolanca
WAMPOLE FRESA 240 ML EMULSION,25.26,Drolanca
WAMPOLE FRESA 360 ML EMULSION,33.69,Drolanca
WAMPOLE NARANJA 240 ML EMULSION,25.26,Drolanca
WAMPOLE NARANJA 360 ML EMULSION,33.69,Drolanca
WAMPOLE TUTTI FRUTI 240 ML EMULSION,25.26,Drolanca
WAMPOLE TUTTI FRUTI 360 ML EMULSION,33.69,Drolanca
ALCOHOL ETÍLICO X 100 CC (ALNA),4.74,Drolanca
ALCOHOL ETÍLICO X 120 CC  (ALNA),5.26,Drolanca
ALCOHOL ETÍLICO X 240 CC (ALNA),9.6,Drolanca
ALCOHOL ETÍLICO X 500 CC (ALNA),17.03,Drolanca
ALCOHOL ETÍLICO X 950 CC (ALNA),32.39,Drolanca
ALCOHOL ETÍLICO ATOMIZADO X 120CC (ALNA),7.06,Drolanca
ALCOHOL ETÍLICO ATOMIZADO X 500CC (ALNA),18.4,Drolanca
AGUA OXIGENADA X 100 CC (ALNA),3.57,Drolanca
AGUA OXIGENADA X 120 CC (ALNA),3.62,Drolanca
AGUA OXIGENADA X 240 CC (ALNA),5.84,Drolanca
AGUA OXIGENADA X 500 CC (ALNA),8.92,Drolanca
ALGODÓN DE 25G (ALNA),7.34,Drolanca
ALGODÓN DE 50G (ALNA),11.09,Drolanca
ALGODÓN DE 100G (ALNA),19.57,Drolanca
ALCOHOL ABSOLUTO X 500 CC (ALNA),20.87,Drolanca
VENDA 5 CM ARIAS DE EBENEZER,15.65,Drolanca
ARGENZIL 1% CREMA X 50 GR,72.47,Drolanca
AVELOX 400 MG X 250 ML IV AMP,259.74,Drolanca
CLISMALAX  ENEMA RECTAL  X 100 ML ADULTO,84.42,Drolanca
GAMERAL 400 MG  X  30 CAPSULAS,64.94,Drolanca
GINESAL SOLUCIÓN VAGINAL  X 130 ML,31.17,Drolanca
XARELTO 10 MG X 10 COM (RIVAROXABAN),176.62,Drolanca
XARELTO 15 MG X 28 TAB (RIVAROXABAN),331.17,Drolanca
XARELTO 20 MG X 28 TAB (RIVAROXABAN),353.25,Drolanca
ACETAMINOFEN 500MG X 12 TAB,7.43,Drolanca
ACETAMINOFEN 500MG X 24 TAB,12.23,Drolanca
ACETAMINOFEN 650MG X 10 UNI,7.22,Drolanca
ACETAMINOFEN 650MG X 20 UNI,13.44,Drolanca
ACETAMINOFEN 750MG X 10 TAB,9.38,Drolanca
AMBROXOL 15MG/5ML  SOL ORAL  120 ML,16.68,Drolanca
AMBROXOL 30MG/5ML X 120ML,17.31,Drolanca
AMBROXOL CLORH-LORAT 30MG-5MG/5ML X 60ML,14.61,Drolanca
AMBROXOL CLORH-LORAT 30MG-5MG/5ML X120ML,21.04,Drolanca
"CLEMBUTEROL CLORHIDRATO 0,005MG/5ML",18.53,Drolanca
DOVILIN JRABE 120ML,16.23,Drolanca
FERCOR COMPUESTO 350MG/60MG/25 X 30 CAP,25.99,Drolanca
GLUCONATO FERROSO 50MG/15ML SOL 120 ML,15.81,Drolanca
IBUPROFENO 400MG X 20 TAB,10.6,Drolanca
LANCERAN 5MG/5ML X 90ML,11.48,Drolanca
ACETAMINOFEN 120MG/5ML X 100 ML,13.87,Drolanca
ACETAMINOFEN 180MG/5ML X 120ML,19.17,Drolanca
IBUPROFENO 400MG X 10 TAB,8.05,Drolanca
LORATADINA 10MG X 10 TAB,6.49,Drolanca
NATURALAX X 20 CAP,54.55,Drolanca
AMLODIPINA 5MG X 10 TAB X 10 BLISTER,21.18,Drolanca
ATORVASTATINA 40MG X 10 TAB X 10 BLIST,208.04,Drolanca
DICLO SOD 50MG + PARAC 500MG X10T X 10 B,54.14,Drolanca
CITICOLINA 500 MG /2 ML X 5 AMP,106.05,Drolanca
LINEPRA (LINEZOLID) 2 MG/2ML AMP I.V,82.21,Drolanca
VALSARTAN 160 MG X 100 TAB,324.14,Drolanca
VIT C 1G/ML X10AMP 10ML (ACID ASCORBICO),83.45,Drolanca
KETOROLACO 30MG/ML AMP I.M/I.V X 10 AM,59.61,Drolanca
LEVOFLOXACINA 500 MG X 5 TAB,9.42,Drolanca
SULCRALFATO 1000 MG X 20 TAB,71.53,Drolanca
VACICLOVIR 500 MG X 10 TAB,64.34,Drolanca
CLOTRIMAZOL 10 MG/GENT 1MG -BETA 05M 20G,28.9,Drolanca
MULTIVITAMINA CAL+VIT D3 X 100 TAB,101.7,Drolanca
MULTIVITAMINAS Y MINERALES EMB X 100 TAB,139.51,Drolanca
ACETAMINOFEN 500MG 10 TAB X 30 BLISTER,141.01,Drolanca
ACICLOVIR 200 MG 30 BLISTER X 8 TAB,415.78,Drolanca
ATORVASTATINA 40MG X 30 TAB REC,125.55,Drolanca
BENCILPENICILINA SOD.1000000 P/SUS X50AM,140.86,Drolanca
CETIRIZINA 10 MG X 40 BLISTER X 10 TAB,239.32,Drolanca
CLOPIDOGREL 75 MG X 10 TAB REC,39.48,Drolanca
DEXAMETASONA 8 MG / ML  X 100 AMP,744.55,Drolanca
FLUOXENTINA 20 MG X 30 BLISTER X 10 TAB,345.69,Drolanca
LEVOFLOXACINA 500MG X 7 TAB REC,87.03,Drolanca
MEMANTINA 10 MG X 3 BLISTER X 10 TAB,491.53,Drolanca
METFORMINA CLORHIDRATO 850 MG X 3B X 10T,44.16,Drolanca
METRONIDAZOL 500MG X 30 BLISTER X 10 TAB,312.65,Drolanca
"OXACILINA 1,0GR POL P/SOL INY X 50 AM IV",349.34,Drolanca
"TAMSUWELL 0,4TAMSULON X 10 TAB X 10BLIST",120.23,Drolanca
CIPROFLOXACINA 500 MG X 10 COMPRIMIDOS,13.04,Drolanca
DICLOFENAC POTASICO 50 MG X 10 TAB,4.65,Drolanca
METRONIDAZOL 500MG CAJA 10 BLIS X 10 COM,47.47,Drolanca
ATOMOXETINA 25MG X 14 CAP,125.74,Drolanca
ATOMOXETINA 40MG X 14 CAP,230.68,Drolanca
BELARA X 21 TAB,149.03,Drolanca
FENITOINA SODICA 100 MG X 50 TAB,70.62,Drolanca
FLUOXETINA 20 MG X 14 TABL,15.06,Drolanca
LAMOTRIGINA 100 MG X 28 TAB,36.66,Drolanca
MEMANTINA 10 MG X 28 TAB,53.53,Drolanca
METRONIDAZOL 500 MG X 30 TAB,29.13,Drolanca
OLANZAPINA 10 MG X 14 TAB,50.39,Drolanca
PENTOXIFILINA 400 MG X 30 TAB,88.17,Drolanca
PREDNISONA 5 MG X 20 TAB,11.36,Drolanca
SERTRALINA 50 MG X 14 TAB,19.01,Drolanca
LEVODOPA CARBIDOPA 250/25 MG X 10 TAB,26.88,Drolanca
QUETIAPINA 100 MG X 30 TAB,108.87,Drolanca
GYNOTRAN X 7 OVULOS,119.9,Drolanca
DIVINALT (DOSPIP/ETINILEST) 21 COMP,88.62,Drolanca
ACIDO ACETILSALICILICO 100MG X 30 TAB KM,9.23,Drolanca
AMLODIPINA 5MG X 100 TAB,21.62,Drolanca
AZITROMICINA 500 MG X 3 TAB REC,16.95,Drolanca
CEFIXIMA 400 MG X 10 CAP,104.03,Drolanca
CEFTRIAXONA 1G X 1 I.V,10.4,Drolanca
DEXAMETASONA 4MG/1ML X 10 AMP I.M/I.V,23.38,Drolanca
DICLOFENAC POTASICO 50 MG X 10 TAB,3.27,Drolanca
DIPIRONA 500 MG X 10 TAB,5.38,Drolanca
FUROSEMIDA 20MG/2ML X 10 AMP I.M/I.V,15.78,Drolanca
HIDROCORTISONA 100MG X 1 AMP I.M/I.V,11.57,Drolanca
IBUPROFENO 400 MG X 10 TAB KMPLUS,7.6,Drolanca
LEVOFLOXACINA 500 MG X 10 CAP,22.79,Drolanca
LEVOFLOXACINA 500MG/100ML AMP KMPLUS,29.22,Drolanca
LEVOFLOXACINA 750/250ML INFUSION X 1 AMP,70.01,Drolanca
LORATADINA 10 MG X 100 TAB,48.16,Drolanca
MEMANTINA 10 MG X 14 TAB,33.78,Drolanca
OMEPRAZOL 40 MG X 1 AMP/ I.V,11.57,Drolanca
QUETIAPINA 50 MG X 10 TAB KMPLUS,18.94,Drolanca
METFORMINA 500 MG X 10CAP,5.26,Drolanca
SOLUCION ISOTONICA 0.9% X 500ML  KMPLUS,11.57,Drolanca
DEXAMETASONA 8MG/2ML X 10 AMP I.M/I.V,33.9,Drolanca
AMPICILINA SULBACTAN 1.5G X 1 I.V,6.78,Drolanca
METOCLOPRAMIDA 10 MG/2ML X 10 AMP,14.03,Drolanca
DICLOFENAC SODICO 100 MG X 5 SUPOSITORIO,9.23,Drolanca
CIPROFLOXACINA 500 MG X 10 CAP,10.52,Drolanca
MEROPENEM 1 G X 1 AMP I.M/I.V,70.13,Drolanca
ACICLOVIR CREMA 5% X 5 G TUBO,9.94,Drolanca
IBUPROFENO 600 MG X 10 TAB,8.77,Drolanca
NIOSILIN 20 GR UNGÜENTO (MEDIVIGOR),32.56,Drolanca
ENEMAX 133 CC (RAISMA),92.47,Drolanca
PRESER SEX STYLES LUBRICADO X 3,10.99,Drolanca
PRESER SEX STYLES TACHONADO X 3,10.99,Drolanca
PRESER SEX USA GOLD ULTRADELGADO X 3,10.99,Drolanca
PRESER SEX USA PLATINO CORRUGADO X 3,10.99,Drolanca
PRESER SEX USA SPORTS TACHONADO X 3,10.99,Drolanca
NEBULIZADOR LIVE CARE ADULTO/NIÑO,688.31,Drolanca
GUANTES QUIRURGICOS DE LATEX 7.0 X UN,11.05,Drolanca
GUANTES QUIRURGICOS DE LATEX 7.5 X UN,11.05,Drolanca
GUANTES QUIRURGICOS DE LATEX 8.0 X UN,11.05,Drolanca
"ALGIOL 2,5MG X 30 COMPR BISOPROLOL",31.17,Drolanca
ALGIOL 5MG X 10 COMP (BISOPROLOL),13.25,Drolanca
CEFIPLUS METRO-NITRATO-MICONA CREMA 40GR,37.01,Drolanca
CINAREN 25 MG X 50 COM (DOLLDER),37.4,Drolanca
CINAREN 75 MG X 20 CAP (DOLLDER),33.31,Drolanca
CLOFEN 15MG/ML  X 15 ML GOTAS,11.1,Drolanca
CLOFEN 50 MG X 10 COMP,7.79,Drolanca
CLOFEN 50MG X 30 COMP,14.29,Drolanca
CYNT 20 MG X 20 COMP,22.08,Drolanca
CYNT 40 MG X 10 COMP,16.23,Drolanca
DALCITRIN UNGUENTO 2% X 30GR (MUPIROCIN),40.3,Drolanca
DIFENAC 30 GR GEL,19.48,Drolanca
DIFENAC FOR 100 MG X 10 COMP,16.88,Drolanca
DILOTEX 10 MG X 10 COM,8.96,Drolanca
DOLAK 10 MG X 10 COMP SL,19.29,Drolanca
DOLAK 10 MG X 20 COMP,23.38,Drolanca
DOLAK 20 MG X 10 COMP,28.64,Drolanca
DOLAK SL 30MG X 4 COM,20.78,Drolanca
DOMPESIN 10 MG X 30 COMP,20.78,Drolanca
DROPIL 100 MG X 40 COM,84.42,Drolanca
DROPIL 25 MG X 40 COM,63.64,Drolanca
FAZOL 500 MG X 15 ML SUSP,23.38,Drolanca
FUNGOSIN 100 MG X 6 CAP,28.05,Drolanca
"HEPROX 0,4 MG X 30 CAP LP",43.83,Drolanca
INIBIL 20 MG X 14 COM,22.73,Drolanca
IRRIGOR 75 MG X 14 COMPR (DOLLDER),21.43,Drolanca
LOREX 10 MG X 10 COM,7.79,Drolanca
MICOFLUX 150 MG X 2 CAP,11.3,Drolanca
MUCLAR 30 MG 5 MG/5 ML X 60 JAR,24.68,Drolanca
NEMODINE 30 MG X 20 COMP,42.86,Drolanca
NEMODINE 40 MG X 20 COMP,48.05,Drolanca
NOPUCID LOCION 100 ML,21.53,Drolanca
TALERC 10 MG/ ML X 15 ML GOT,11.04,Drolanca
UDOX 75 MG X 10 CAP,27.27,Drolanca
UDOX 75MG X 20 CAPSULAS,37.66,Drolanca
VIZERUL 75 MG X 10 COMP,22.08,Drolanca
VIZERUL 75MG X 20 COMP,31.17,Drolanca
ZOST 50 MG X 2 COM,8.18,Drolanca
ZOST 50 MG X 4 COM,12.99,Drolanca
LOREX 60 ML JAR,12.99,Drolanca
"CLOFEN 1,8 MG / 60ML  SUSP  ORAL",20.78,Drolanca
TALERC 10 MG X 10 COMP,9.74,Drolanca
NOVARONA 200 MG X 10 COM,36.36,Drolanca
ZOST 50 MG X 1 COM,4.55,Drolanca
VIZERUL 150 MG/10ML X 120 JAR,49.35,Drolanca
DOMPESIN 1 MG/ML  X 120 ML SUS,27.92,Drolanca
MUCLAR 30 MG/5 MG X 10 COM,19.48,Drolanca
INIBIL 40 MG X 14 COM,27.27,Drolanca
CLOFEN SUSP ORAL 180MG / 120ML,26.3,Drolanca
NOPUCID SHAMPOO  100 ML,22.08,Drolanca
NEMODINE  90 MG X 10 COMP,32.47,Drolanca
TALERC 1 MG/ ML X 120 ML JAR,16.23,Drolanca
APROVEL 150 MG X 14 TAB,89.61,Drolanca
GLUCOMETRO (MEDIDOR DE GLUCOSA) G.E.,210.39,Drolanca
GLUCOPHAGE XR 500MGX30COMP (MEFTORMINA),71.43,Drolanca
GLUCOPHAGE XR 750MGX30COMP (MEFTORMINA),87.27,Drolanca
LANCETAS X 100UND G.E,31.17,Drolanca
LANCETERO DE PUNCION CAPILAR 100 PZAS,51.95,Drolanca
LEVOFLOXACINO 500MG X 7 TABLETAS REC.,25.97,Drolanca
LEVOFLOXACINO 750MG X 5 TABLETAS REC.,50.0,Drolanca
SYNACEF (CEFTRIAXONA) INY 1000MG I.V/I.M,9.74,Drolanca
TIRAS REACTIVAS X 50UND G.E.,158.44,Drolanca
VITAMINA C 500MG X 1 SOBRES CHICLE,18.18,Drolanca
VITAMINA C 500MG X 1 SOBRES NARANJA,18.18,Drolanca
"ZIAC 2,5/6,25MGX30TAB RECU BISOPROLO+HID",76.62,Drolanca
EUTIROX 50MCG X 50TAB (LEVOTIROXINA SOD),76.62,Drolanca
COAPROVEL 150MG/12.5MG X 14 TAB,80.52,Drolanca
MOMNASE (MOMETASONA SPRAY) 50 MCG SUSP N,53.25,Drolanca
AMLODIPINA 10mg X 60 COMP (BLUEPHARMA),76.35,Drolanca
"CANDEXIL PLUS 16MG/12,5MG X 28 TAB",87.7,Drolanca
DEKORT 4MG X 20 COMPRIMIDOS (DEXAMETASON,60.7,Drolanca
DEKORT 8MG X 20 COMPRIMIDOS (DEXAMETASON,109.43,Drolanca
DONEPEZILO 10mg x 56 COMP RECB (FARMOZ),211.97,Drolanca
ESCITALOPRAM 10mg X 56 COMP REC (BLUEPHA,125.87,Drolanca
IRBESARTAN 150mg x 28 COMP REC (BLUEPHAR,103.83,Drolanca
LOSARTAN 50mg + HCT 12.5mg X 60 COMP REC,94.4,Drolanca
MAXTHIO 4mg/2ml x 6 AMP (TIOCOLCHIC),88.49,Drolanca
MEMANTINA 10MG X 56 COMP REC (BLUEPHARMA,204.14,Drolanca
NOVO-VULOTRAN FORTE-L 750/200/100MG X7OV,93.13,Drolanca
PANTOPRAZOL 40mg X  56 COMP. (BLUEPHARMA,124.27,Drolanca
PAÑALES NUBECITA TALLA L X 12 UNIDADES,47.44,Drolanca
PAÑALES NUBECITA TALLA M X 12 UNIDADES,38.66,Drolanca
RESPIRO 25MCG/250MCG X 1 INH 120DOSIS,287.86,Drolanca
TAMOXIFENO 10 MG x 60 COMP. FARMOZ,153.35,Drolanca
TIPRAXIN 4G/0.5G x 1 VIAL,94.25,Drolanca
OFAFLAN 12.5MG SUPOSITORIOS X 6 UNIDADES,24.77,Drolanca
ALBICAR 200 MG X 2 TAB,6.56,Drolanca
ALBICAR 200 MG X 6 TAB,11.99,Drolanca
BRUDOL 200 MG-65 MG X 20 COMP,19.99,Drolanca
BRUGESIC 200 MG X 10 COMPDO,9.34,Drolanca
BRUGESIC 400 MG X 10 GRA,12.32,Drolanca
BRUGESIC 600 MG X 10 COMPDO,19.19,Drolanca
BRUGESINA 300MG/10MG X 10 COM REC,23.88,Drolanca
FLATORIL 80 MG X 20 MLGOTAS,41.23,Drolanca
KLAS 100 MG X 20 CAP,28.4,Drolanca
LIOLACTIL 250 MG X 20 CAP,101.77,Drolanca
TACHIPIRIN 250MG X 6 SUP,19.55,Drolanca
TANTUM TOP BUCAL 240 CC LIQ,30.86,Drolanca
TANTUM X 20 COMP,22.62,Drolanca
ULCENOL 40 MG X 20 TAB,23.64,Drolanca
ZITOXIL 3% 30 CC SOL,28.29,Drolanca
TALZIC 10 MG X 20 ML GOT,11.21,Drolanca
TALZIC 1 MG/ML X 120 ML,18.23,Drolanca
OFAFLAN  2 MG/ML X 120 ML SUS,30.55,Drolanca
ALRES FORTE SOBRES X 6,39.99,Drolanca
TANTUM TOP BUCAL  45 ML SPRAY,50.18,Drolanca
TALZIC 10 MG X 10 COM,10.83,Drolanca
CIPROFLOX 500 MG X 12 TAB,26.45,Drolanca
BRUGESIC FORTE 200 MG/5 MG X 60 ML SUS,16.21,Drolanca
VENOLEG PIERNAS CANSADAS TUBO X 60 GR,25.97,Drolanca
ANTILAX 2MG X 10 TAB,16.88,Drolanca
ARUDIL 10 MG TAB RECUBIERTA X 30,81.82,Drolanca
BEDOYECTA JERINGA X 1 DE 2 ML VTA,38.96,Drolanca
BONAMES 150 MGX 1 TAB,37.66,Drolanca
"CLADINE 0,12 MG/ML SOL OFT X 15 ML",25.97,Drolanca
COLYPAN 300 MG  L.P X 20 TAB,96.1,Drolanca
CRISOMET 50 MG / 500 MG X 10 TAB,42.86,Drolanca
CRISOMET 50 MG / 500 MG X 30 TAB,132.47,Drolanca
CRISOMET 50 MG / 500 MG X 60 TAB,255.84,Drolanca
DOLOMAX 100 MG X 20 TAB,51.95,Drolanca
DOTRON 50 MG X 20 CAP,23.38,Drolanca
FARMA D 5000 UI X 10 TAB,18.18,Drolanca
FITEX 5MG X 30 TAB,42.86,Drolanca
KIDCAL TUTI FRUTI  SUSP X 180 ML,49.35,Drolanca
MACRODANTINA 50 MG X 30 CAP,58.44,Drolanca
TERAGRIP FORTE 24 H (10T/DIA Y 4T/NOCHE),44.16,Drolanca
TERAGRIP JBE PED X 120 ML,38.96,Drolanca
TERAGRIP SUPRA X 10 TAB,40.26,Drolanca
"TERATOSIL 0,7G/100 ML 120 ML JBE",38.96,Drolanca
BIBERON GENIAL 60 ML X 2 OZ,23.38,Drolanca
CEPILLO DENT. MATRIX TWISTER X 1 UN,4.38,Drolanca
SET DE CEPILLO Y PEINE BABY 3 PZAS,58.23,Drolanca
TOALLA HUMEDA ROSADA BABY FINGER X 50 UN,19.94,Drolanca
ATECARE 50MG X 30TAB (ATENOLOL),29.7,Drolanca
EXCARE 5MG-160MG X 30TAB (AMLODI-VALSAR),115.86,Drolanca
EXCARE 5MG-80MG X 30TAB (AMLODI-VALSAR),75.45,Drolanca
NEURICARE 300MG X 30CAPS (PREGABALINA),113.92,Drolanca
NEURICARE 75MG X 30CAPS (PREGABALINA),54.96,Drolanca
"ADHESIVO AIROPLAST 2,5 CM X 5M/1UNID",23.95,Drolanca
COMPRESA PHARMA SWAB 3CM X 3CM /100 UND,17.82,Drolanca
GEL KEMAGEL PARA ECOS 250 GM / 1 TUBO,20.21,Drolanca
MENTOL DAVIS EUCALITO 1 TARRO 30G,21.39,Drolanca
MENTOL DAVIS PLUS / 1 TARRO 30G,21.39,Drolanca
MENTOL DAVIS SPORT EN AEROSOL 75 G,34.16,Drolanca
MENTOL DAVIS SPORT-MENTOL EN GEL/1TU 75G,32.68,Drolanca
"ORTOBAN YESO4""X3YDS 1(ROLLO)10CM X 2,7M",16.99,Drolanca
"ORTOBAN YESO6""X3YDS 1(ROLLO) 15CM X 2,7M",25.55,Drolanca
MENTOL DAVIS 1 ONZA,14.7,Drolanca
"ADHESIVA PHARMAMED 1,25 CM X 4,55M/ 1 UN",9.77,Drolanca
"ADHESIVA PHARMAMED 2,5 CM X 4,55M/ 1 UNI",12.83,Drolanca
"APOSITO AIROPLAST 1,25 CM X 5 M / 1 UND",7.62,Drolanca
DISPOSITIVO INTRAUTERINO PREGNA STANDARD,71.43,Drolanca
"LEVONORGESTREL ADN PHARMA 1,5 MG X 1 TAB",49.0,Drolanca
LECHE S-26 GOLD ALULA 400 G 0 A 6 MESES,114.74,Drolanca
ALGODON  ESTUCHE 10 GR (ALVE),8.47,Drolanca
ALGODON  ESTUCHE 100 GR (ALVE),72.77,Drolanca
ALGODON  ESTUCHE 25 GR (ALVE),18.88,Drolanca
ALGODON  ESTUCHE 50 GR (ALVE),37.77,Drolanca
MOTAS DE ALGODON BLANCA X 100 UN (ALVE),34.22,Drolanca
MOTAS DE ALGODON BLANCA X 150 UN (ALVE),51.34,Drolanca
