Descripción del Artículo,Precio Mayoreo,Proveedor
SONDA FOLEY SILICON  2 VIAS 16 FR DIPHOCARE X 10 UND,356.88,Unipharma
SONDA NELATON FR 12 DIPHOCARE,3.76,Unipharma
SONDA NELATON FR 14 DIPHOCARE,3.33,Unipharma
SONDA NELATON NRO 16 DIPHOCARE,3.33,Unipharma
SPIRULINA 500MG X 60 CAP ARCOIRIS,108.58,Unipharma
SUCRALFATO (SUCRALMED) 1GRM X 30 TAB ASIA,93.67,Unipharma
SUCRALFATO 1GR/100ML SUSP ORAL ZUZU,78.76,Unipharma
SUCRALUNI (SUCRALFATO) 1GR X 10 TAB UNIPHARMA,47.05,Unipharma
SULFADIAZINA DE PLATA 1% X 30G COASPHARMA,42.57,Unipharma
SULFATO DE EFEDRINA 6%/1ML AMP BIOSANO EL MORRO,33.15,Unipharma
SULFATO DE MAGNESIO 25%/5ML AMP BIOSANO EL MORRO,27.94,Unipharma
"SULFATO DE ZINC 0,88% /10ML X 1 AMP BIOSANO EL MORRO",10.71,Unipharma
SULFATO FERROSO 300MG X 1 BLISTER X 10 TAB LAPROFF,5.5,Unipharma
SULIXTRA (TAMSULOSINA) 0.4 MG X 10 CAP FC PHARMA,36.34,Unipharma
SULTAMICILINA 750MG X 10 TAB DISTRILAB,169.25,Unipharma
SULTAMICILINA 750MG X 10 TAB DPLUS,188.07,Unipharma
SULTAMICILINA SUSP 250MG/5ML X 100ML DISTRILAB,131.61,Unipharma
SUREAM SPRAY BOTELLA,186.48,Unipharma
SUTURA CATGUT CROMICO SIMPLE 1 AGUJA CURVA REF:845 ARIZI,20.12,Unipharma
SUTURA CROMICO 0 AGUJA CURVA REF:812 ARIZI,22.73,Unipharma
SUTURA CROMICO 1AGUJA CURVA REF:813 ARIZI,22.73,Unipharma
SUTURA CROMICO 2-0 AGUJA CURVA REF:811 ARIZI,22.73,Unipharma
SUTURA CROMICO 3-0 (REF-810T) AGUJA CURVA X 1 BLESS,19.4,Unipharma
SUTURA NYLON 2-0 AGUJA CURVA REF:164 ARIZI,14.62,Unipharma
SUTURA NYLON 2-0 AGUJA RECTA REF:628 ARIZI,14.62,Unipharma
SUTURA NYLON 3-0 AGUJA CURVA REF:163 ARIZI,14.62,Unipharma
SUTURA NYLON 3-0 AGUJA RECTA REF:627 ARIZI,14.62,Unipharma
SUTURA NYLON 4-0 AGUJA CURVA REF:14502 ARIZI,14.62,Unipharma
SUTURA PROLENE 0 (COD 8424T) X 1 UND BLESS,18.68,Unipharma
SUTURA PROLENE 1 (COD 8425T) X 1 UND BLESS,17.37,Unipharma
SUTURA PROLENE 2-0 (REF-8185T) AGUJA CURVA X 1 UND BLESS,17.37,Unipharma
SUTURA SEDA 0 AGUJA CURVA REF:834 ARIZI,19.4,Unipharma
SUTURA SEDA 1 (COD K835) AGUJA CURVA X 1 UND BLESS,17.23,Unipharma
SUTURA SEDA 2-0 AGUJA CURVA REF:833 ARIZI,19.4,Unipharma
SUTURA SEDA 2-0 AGUJA RECTA NONABSORBABLE DEMETECH,26.78,Unipharma
SUTURA SEDA 3-0 -0 AGUJA CURVA REF:832 ARIZI,19.4,Unipharma
SUTURA VICRYL 1 AGUJA CURVA REF:341 ARIZI,29.39,Unipharma
SUTURA VICRYL 2-0 AGUJA CURVA REF:317 ARIZI,29.39,Unipharma
SUTURA VICRYL 3-0 AGUJA CURVA ABSORBIBLE DEMETECH,56.17,Unipharma
SUTURA VICRYL 3-0 AGUJA CURVA REF:316 ARIZI,29.39,Unipharma
SYVIR (FAVIPIRAVIR)200MG/TAB X 40 TAB NEOPHARMA,293.76,Unipharma
TACHIPIRIN (ACETAMINOFEN) 125MG X 6 SUP ELMOR,26.21,Unipharma
TACHIPIRIN 100MG/ML SOLUCION GOTAS X 30ML ELMOR,35.47,Unipharma
TADAFOX 20MG  X 1 TAB VALMORCA,11.73,Unipharma
TALYSTO 20MG X 1 TAB PHARMETIQUE,13.75,Unipharma
TALYSTO 5MG X 10 TAB GALENO PHARMETIQUE,26.06,Unipharma
TALYSTO 5MG X 30 TAB MAST. GALENO PHARMETIQUE,70.22,Unipharma
TALZIC (CETIRIZINA) 10MG X 10 COMP ELMOR,15.06,Unipharma
TALZIC (CETIRIZINA) 10MG/ML SOL GOTA X 20ML ELMOR,16.22,Unipharma
TAMOA 250MG X 6 COMP BIOTECH,66.74,Unipharma
TAMSULOSINA (TAMSUPRAD) 0.4MG X 10 TAB CAJA X 10 BLISTER DPT,125.23,Unipharma
TAMSUWELL (TAMSULOSINA) 0.4MG X 1 BLISTER X 10 COMP WELLONA,13.32,Unipharma
TANTUM (BENCIDAMINA) 0.15% SOL TOP BUC X 240ML ELMOR,43.0,Unipharma
TANTUM (BENCIDAMINA) 50MG X 20 COMP ELMOR,32.43,Unipharma
TANTUM (BENCIDAMINA) SPRAY BUCAL X 45 ML ELMOR,85.13,Unipharma
TAPA BOCA KN95 NEGRO X 20 UND GUOYAN,111.63,Unipharma
TAPA BOCAS DESECHABLES COLOR AZUL X 50 UND NON MEDICAL,65.15,Unipharma
TELMISARTAN 40 MG X 30 COMP ZUZU,39.52,Unipharma
TENSIOMETRO DIGITAL,651.37,Unipharma
TENSIOMETRO MANUAL PED SIN ESTETOSCOPIO,406.11,Unipharma
TERAGRIP FORTE DIA/NOCHE X 14 TAB FARMA,86.0,Unipharma
TERAGRIP S/UVA JAB PED 120ML FARMA,33.3,Unipharma
TERAGRIP SUPRA X 10 TAB FARMA,78.76,Unipharma
TERATOSIL 0.7% JBE X 120ML FARMA,62.11,Unipharma
TERBINAFINA 250MG X 14 TAB PHARMETIQUE,73.98,Unipharma
TERMOMETRO ORAL  X 12 UNID  PLUSMEDIC,482.55,Unipharma
TILODRIN 4MG/ML SOL GOT X 15ML SIEGFRIED MEYER,23.89,Unipharma
TIMOLOL 0.5% GOT OFT X 5ML FUGEN,28.96,Unipharma
TIMOLOL 0.5% GOTAS OFT X 10ML LAPREVEN,33.01,Unipharma
TINOK TETERO 4 ONZ,16.22,Unipharma
TINOK TETERO 8 ONZ,17.37,Unipharma
TINOK TETERO PREMIUN  12 ONZ,41.41,Unipharma
TINOK TETERO PREMIUN  9 ONZ,27.22,Unipharma
TINOK VASO CON TETINA  PREMIUN 5ONZ,26.35,Unipharma
TINOK VASO CON TETINA  PREMIUN 9 ONZ,29.1,Unipharma
TINTURA DE ARNICA X 30 ML BIOFARCO,7.96,Unipharma
TIOCOLCHICOSIDO (THIOCOLSIRON) 4MG/2ML X 6 AMP FUNGEN,134.65,Unipharma
TIOCOLCHICOSIDO 4 MG  X 10 TAB LA SANTE PHARMETIQUE,29.68,Unipharma
TIOCOLCHICOSIDO 4MG X 10 TAB DAC55,28.52,Unipharma
TIRA LECHE PLASTICA MODERPLAST,82.96,Unipharma
TIRAS REACTIVAS CAJA X 50 UND EASY TOUCH,322.28,Unipharma
TIZANIDINA TAB USP 2MG X 30 LATTAN MEDIC SIRDALUD,92.95,Unipharma
TOALLA POST-PARTO X 10 UNID CLINICAS,28.23,Unipharma
TOBILLERA CIERRE MAGICO  TALLA XL FORMA,421.31,Unipharma
TOBRAMICINA 0.3% /DEXAMETA 0.1% GOTA OFT X 5ML FUGEN,31.85,Unipharma
TOLNAFTAN 1% CREMA X 30G KLINO MEGALABS,65.73,Unipharma
TONUM (DOMPERIDONA) 10MG X 30 TAB BIOTECH,55.16,Unipharma
TOPICTUNI (TOPIRAMATO) 50MG X 30 TAB UNIPHARMA,94.25,Unipharma
TORSILAX COMPRIMIDO X 200  NEO QUIMICA,244.1,Unipharma
TRIDERMARON (BETA+CLOT+GENT) X 15GR FUGEN,41.99,Unipharma
TRIDETARMON CREMA X 15 G ROWE MEGALABS,101.06,Unipharma
TRIFLO II (ESPIROMETRO) HUDSON RCI,115.97,Unipharma
TRIMIC FORTE L(METRONIDAZOL/MICONAZOL) X 7 OVULOS TIARES,94.25,Unipharma
TUBO EXTRACION TAPA AZUL (2.7 ML) X100UNID DIPHOCARE,140.87,Unipharma
TUBO EXTRACION TAPA MORADA (5 ML) X 100UNID DIPHOCARE,140.87,Unipharma
TUBO EXTRACION TAPA ROJA (1.5 ML) X100 DIPHOCARE,140.87,Unipharma
ULCENOL 40MG X 20 TAB ELMOR,31.85,Unipharma
UMBRELLA KIDS EMULSION SPF 50+X 120G MEDIHEALTH,227.02,Unipharma
UNICOLINA (CITICOLINA) 500MG X 10 TAB BLISTER UNIPHARMA,90.49,Unipharma
UNICOMICINA (VANCOMICINA) 1GR X 1 AMP UNIPHARMA,57.91,Unipharma
UNIDES-M (DESLOR+MONTELUKAST) 5/10MG X 30TAB UNIPHARMA,162.88,Unipharma
UNIDROXY (CEFADROXILO) 500 X 10TAB UNIPHARMA,41.41,Unipharma
UNIGEL GEL ANTIBACTERIAL X 100ML UNIPHARMA,9.85,Unipharma
UNIGEL GEL ANTIBACTERIAL X 3.75ML GALON UNIPHARMA,163.46,Unipharma
UNIGRIP FORTE GRANULADO X 6 SOBRES 10 GR  UNIPHARMA,75.14,Unipharma
UNIMOXICLAV (AMOXIC+ACID CLAVUL)875MG+125MG X 14 TAB UNIPHARMA,114.23,Unipharma
UNIPENEM (MEROPENEM) AMP I.V 1G UNIPHARMA,84.7,Unipharma
UNISTAN (LOSARTAN POTASICO) 50 MG X 20 TAB UNIPHARMA,18.82,Unipharma
UNITROM (AZITROMICINA) 500 MG X 3 TAB UNIPHARMA,27.36,Unipharma
UNIXIME (CEFIXIME) 400MG X 10TAB UNIPHARMA,108.58,Unipharma
UNIXONA (CEFTRIAXONA) AMP I.V 1G UNIPHARMA,9.41,Unipharma
UROCIT 1080MG X 100TAB FARMA S.A,429.71,Unipharma
VALPRON 500MG X 30 TAB REC FARMA,198.35,Unipharma
VALSARTAN 160MG X 30TAB DISTRILAB,84.55,Unipharma
VALSARTAN HCT 80MG/12.5 X 14 TAB LA SANTE PHARMETIQUE,33.3,Unipharma
VANCOMICINA 500MG I.V EL MORRO,31.27,Unipharma
VARISAN (CIRCULACION Y VARICES) X 60 CAP NATURAL PREMIUM,106.41,Unipharma
VASO HUMIDIFICADOR 6PSI ROSCA PLASTICA,99.75,Unipharma
VENOSAN 300MG X 90 CAP ARCOIRIS,82.24,Unipharma
VENTODUO (VENTIDE) 100/50MCG 200DOSIS INH POLINAC,150.86,Unipharma
VIAJESAN 50MG X 10 TAB CALOX,47.05,Unipharma
VICK VAPORUD 12G DISPLAY X 12UNID,168.38,Unipharma
VITA CELL X 60 CAP NATURAL PREMIUM,103.08,Unipharma
VITAMINA B12 (CIANOCOBALAMINA 0.1MG/1ML AMP BIOSANO EL MORRO,5.65,Unipharma
VITAMINA C 500/5ML CAJA X 10 AMP DISTRILAB,159.84,Unipharma
VITAMINA C 500MG CAJA X 10 TIRAS TUTTI FRUTTI LA SANTE PHARMETIQUE,170.55,Unipharma
VITAMINA C 500MG NJA TAB MAST 12 X 12 TAB (DISPLAY) LA SANTE PHARMETIQUE,208.63,Unipharma
VITAMINA C JAB 100MG/5ML X 120ML KLINOS MEGALABS,35.91,Unipharma
VITAMINA E 400UI X 15 CAP VIVAX,52.99,Unipharma
VITAMINA E 400UI X 30 CAP VIVAX,91.94,Unipharma
VITAMINA E CON SELENIO X 30 CAP PHARMATECH,106.56,Unipharma
VITAMINA K1 10MG/ML X 3 AMP KLINOS MEGALABS,76.59,Unipharma
VITENOL CREMA X 15G PONCE & BENZO,23.89,Unipharma
VITISIVAL (COMPLEJO B) SOLUCION X 240ML VALMORCA,102.36,Unipharma
VITREXON(VITAMINA C)50MG/5ML JAB X 120ML VARGAS,45.61,Unipharma
WAMPOLE SABOR FRESA X 240 ML PONCE & BENZO,49.37,Unipharma
WAMPOLE SABOR FRESA X 360ML PONCE&BENZO,55.45,Unipharma
WAMPOLE SABOR NARANJA X 240ML PONCE&BENZO,49.37,Unipharma
WAMPOLE SABOR NARANJA X 360ML PONCE&BENZO,55.45,Unipharma
WAMPOLE SABOR TUTTI FRUTTI X 240 ML PONCE & BENZO,45.32,Unipharma
WAMPOLE SABOR TUTTI FRUTTI X 360ML PONCE&BENZO,57.04,Unipharma
XEROGRAX (ORLISTAT) 120MG X 30 CAP PHARMETIQUE,229.19,Unipharma
YDROVIT SUERO ORAL SABOR MELOCOTON 450ML GLOBAL FARMA,35.04,Unipharma
YDROVIT SUERO ORAL SABOR NATURAL 450ML GLOBAL FARMA,35.04,Unipharma
YESO ORTOBAN 4 10CM MEDICAL,35.18,Unipharma
YESO ORTOBAN 6 15CM MEDICAL,52.84,Unipharma
YESO ORTOBAN 8 20CM MEDICAL,70.36,Unipharma
YODUNI (SOL YODADA AL 10%) X 120ML UNIPHARMA,22.59,Unipharma
YODUNI (SOL YODADA AL 10%) X 1LT  UNIPHARMA,47.05,Unipharma
YONAL 15 MG/5ML JARABE FRASCO 120ML BIOTECH,50.09,Unipharma
YONALAT 15MG-3MG/5ML JARABE FRASCO 120ML BIOTECH,55.89,Unipharma
ZABILA 300MG X 60 CAP NATURAL PREMIUM,89.62,Unipharma
ZANAES 400MG X 90 CAP ARCOIRIS,64.28,Unipharma
ZITOXIL (MINOXIDIL) 3% X 30ML USO TOP ELMOR,42.13,Unipharma
ZUDENINA 0.1% CREMA X 30 GR MEDIHEALTH,71.52,Unipharma
ZUDENINA 0.1% GEL X 30 GR MEDIHEALTH,73.69,Unipharma
