Descripción del Artículo,Precio Mayoreo,Proveedor
SECUREZZA PROTECTOR DE CAMA TALLA U X 10 UNIDS PHARSANA,47.75,Insuaminca
SEDACONS 100MCG/ML 2ML X 1 AMP (DEXMEDETOMIDINA) BEHRENS,56.86,Insuaminca
SEGURA (ANTICONCEPTIVO) X 21 TAB BLUE MEDICAL,33.95,Insuaminca
SELES X 30 CAP (VITAMINA E 400UI + SELENIO 50MCG) FC PHARMA,53.89,Insuaminca
SENOLAX JARABE 120ML (JARABE DE SEN) FARMAGENIK,22.32,Insuaminca
SERLINE 50MG X 10 COMPR (SERTRALINA) ROWE,32.67,Insuaminca
SERTRALINA 50MG X 10 TAB ARTE MEDICO,7.64,Insuaminca
SERTRALINA 50MG X 10 TAB LATTAN MEDIC,13.58,Insuaminca
SERTRALINA 50MG X 100TAB CAJA X 10 BLISTER PHARMA COLINA,50.92,Insuaminca
SERTRASIL COMPUESTO 10MG + 125MG X 20 TAB GLOBAL FARMA,67.47,Insuaminca
SERUM CONTORNO DE OJOS X 30ML CLARESS,134.38,Insuaminca
SERUM DE NIACINAMIDA X 30ML CLARESS,115.19,Insuaminca
SERUM DESPIGMENTANTE X 30ML CLARESS,143.74,Insuaminca
SERVILLETA Z GRANDE BULTO X 16 PAQ X 250 UNDS PAVECA,207.24,Insuaminca
SESAREN XR 150MG X 15 CAP (VENLAFAXINA) MEGALABS,204.88,Insuaminca
SESAREN XR 75MG X 15 CAP (VENLAFAXINA) MEGALABS,97.35,Insuaminca
SET DE INFUNSION MACROGOTERO X 25 UNIDS GIDAGUS,74.26,Insuaminca
SET DE INFUSION BURETA X 150ML CAJA X 10 UNDS DIPHOCARE,162.44,Insuaminca
SHAMPOO DOVE OLEO NUTRICION X 400ML (CABELLO SECO),43.32,Insuaminca
SILDENAFIL 50 MG X 4 TAB ARTE MEDICO,5.94,Insuaminca
SILDENAFIL 50MG X 1 TAB LA SANTE,5.52,Insuaminca
SILDENAFIL 50MG X 2 TAB MEYER,10.61,Insuaminca
SILDENAFIL 50MG X 8TAB JMW,6.79,Insuaminca
SILDENAFILO 50MG X 2 COMP SPEFAR,5.94,Insuaminca
SILDENAFILO 50MG X 4 TAB PORTUGAL,10.61,Insuaminca
SILDEX 100MG X 2 TAB (SILDENAFIL) PLUSANDEX,5.52,Insuaminca
SILDEX 50MG X 2TAB (SILDENAFIL) PLUSANDEX,5.35,Insuaminca
"SILIN SOL. GOTAS NASALES X 30ML (CLORURO DE: SODIO, POTASIO Y CALCIO; BICARBONATO) BIOTECH",25.46,Insuaminca
SILLA DE RUEDA PARA DISCAPACITADOS INSUAMINCA,2263.2,Insuaminca
SILLA DE RUEDAS DE NIÑO INSUAMINCA,1791.7,Insuaminca
SILLA DE RUEDAS STAND UNIV DYNAMICS,2036.88,Insuaminca
SILLA DE RUEDAS STANDAR DE ADULTO INSUAMINCA,1886.0,Insuaminca
SILVADEX 1% CREMA X 20 GR (SULFADIAZINA DE PLATA) GALENTIC,25.04,Insuaminca
SILVERDIN PLUS 1%/5% CREMA X 50GR (SULFADIAZINA DE PLATA-LIDOCAINA) DEVA,78.08,Insuaminca
SINGRASS ADELGAZANTE X 60 CAP NATURAL PREMIUM,51.77,Insuaminca
SINUTIL 325MG-32MG-4MG/15ML JBE X 90ML VINCENTI,32.67,Insuaminca
SINUTIL 80MG/0.5ML PED GOTAS X 30 ML VINCENTI,29.7,Insuaminca
SINUTIL ANTIGRIPAL DIA/NOCHE X 9CAP FC PHARMA,27.58,Insuaminca
SINUTIL DIA X 10 CAP (ACETAMINOFEN 500MG-CAFEINA 10MG -CLORFENIRAMINA 2MG) FC PHARMA,24.19,Insuaminca
SINUTIL NOCHE X 5 CAP (ACETAMINOFEN 500MG - CLORFENIRAMINA 2MG) FC PHARMA,14.0,Insuaminca
SITADIN 100 MG X 30 TAB (SITAGLIPTINA) GLOBAL FARMA,114.57,Insuaminca
SITADIN M X 30 TAB (METFORMINA 1000MG / SITAGLIPTINA 50MG) GLOBAL FARMA,126.46,Insuaminca
SLEEP REGIMEN 3-IN-1 90 CPA NOW,207.34,Insuaminca
SOLUCIÓN ANTIBACTERIAL BASE ALCOHOL AL 70% X 60 ML EL GUARDIAN,9.34,Insuaminca
"SOLUCIÓN ANTIBACTERIAL BASE ALCOHOL AL 70%X 3,790 EL GUARDIAN",127.98,Insuaminca
SOLUCION CLORURO DE SODIO 0.45% X 500 ML KMPLUS,18.67,Insuaminca
SOLUCION DE ALBUMINA HUMANA AL 20% 10G I.V. X 50ML MEDVAL (REFRIGERADO),611.06,Insuaminca
SOLUCION FISIOLOGICA 0.9% 30CM F.S.I,7.64,Insuaminca
SOLUCION FISIOLOGICA X  60CM3 RECETTEMARK,12.39,Insuaminca
"SOLUCIÓN JABONOSA YODADA AL 7,5% DE GALÓN 3,75 LT YODINE",69.17,Insuaminca
SOLUCION PARA NEBULIZAR AL 0.9% X 120 ML F.S.I.,11.03,Insuaminca
SOLUNOVAR COMPUESTO SOLUCION X 120ML VINCENTI,39.89,Insuaminca
SOLUNOVAR SOLUCION BUCAL 0.05% X 240ML VINCENTI,38.19,Insuaminca
SOMATIN 3MG SOL INY I.V. X 1AMP REFRIGERADO (SOMATOSTATINA)  PHARMACEUTICALS,916.6,Insuaminca
SOMEDINE JABON X 120 ML (IODO POVIDONA 10%) SOMA,44.13,Insuaminca
SOMERGAN 5% LOCION TOPICA X 120ML INTERCOS,22.07,Insuaminca
SONDA FOLEY 100 % SILICON CON BALON 2 VIAS # 14 GAESCA,50.92,Insuaminca
SONDA FOLEY 100 % SILICON CON BALON 2 VIAS # 20 GAESCA,50.92,Insuaminca
SONDA FOLEY LATEX CON BALON 2 VIAS # 22 GAESCA,19.52,Insuaminca
SONDA FOLEY LATEX CON BALON 2 VIAS # 26 GAESCA,19.52,Insuaminca
SONDA FOLEY LATEX CON BALON 2 VIAS # 8 GAESCA,19.52,Insuaminca
SOPORTE COSTILLERO AZUL MASCULINO TALLA L FORMA ELASTICA,173.27,Insuaminca
SOPORTE COSTILLERO AZUL MASCULINO TALLA M FORMA ELASTICA,170.32,Insuaminca
SOPORTE COSTILLERO ROJO FEMENINO TALLA M FORMA ELASTICA,165.39,Insuaminca
SOPORTE COSTILLERO ROJO FEMENINO TALLA S FORMA ELASTICA,161.46,Insuaminca
SOPORTE ROTULAR TALLA S/M AZUL FORMA ELASTICA,190.01,Insuaminca
SPECIALIST (4X4 YDS) X 12 UND (ALMOHADILLADO PARA ENYESADO) BSN MEDICAL,329.8,Insuaminca
SPIRULINA 500MG X 60 CAP ARCO IRIS,67.9,Insuaminca
SPORT TAPE & UNDER KIT X 2 ROLLOS 3.8X137 CM Y 1 ROLLO 6X200 CM GO PLUS,149.54,Insuaminca
STATICA 90MG X 7 OVULOS (POLICRESULENO) MALLEN,113.3,Insuaminca
SUCRALFATO 1000MG X 20TAB ADN MEDICAL,62.12,Insuaminca
SUCRALUNI 1GR X 10 TAB (SUCRALFATO) UNIPHARMA,28.01,Insuaminca
SUERO PARA REHIDRATACIÓN ORAL (1 SOBRE) LYA,23.34,Insuaminca
SUEROLITO SOL ELECTROLITICA ORAL 75 mEq/L + ZING SABOR CHICLE X 400ML BALKER,22.91,Insuaminca
SUEROLITO SOL ELECTROLITICA ORAL 75 mEq/L + ZING SABOR FRESA X 400ML BALKER,22.91,Insuaminca
SUEROLITO SOL ELECTROLITICA ORAL 75 mEq/L + ZING SABOR FRUIT PONCHE X 400ML BALKER,22.91,Insuaminca
SUEROLITO SOL ELECTROLITICA ORAL 75 mEq/L + ZING SABOR MANDARINA X 400ML BALKER,22.91,Insuaminca
SUEROLITO SOL ELECTROLITICA ORAL 75 mEq/L + ZING SABOR MANZANA X 400ML BALKER,22.91,Insuaminca
SUEROLITO SOL ELECTROLITICA ORAL 75 mEq/L + ZING SABOR UVA X 400ML BALKER,22.91,Insuaminca
SULAMP 750MG X 14 TAB (SULTAMICILINA) PHARMETIQUE,142.58,Insuaminca
SULFADIAZINA DE PLATA 1% CREMA USO TOPICO 30GR KIMICEG,28.52,Insuaminca
SULFADIAZINA DE PLATA 1% CREMA X 50GR UNILINK,32.25,Insuaminca
SULFATIAZOL UNGUENTO X 20G LYA,21.22,Insuaminca
SULFATO DE ZINC 20MG X 10 TAB DISPERSABLES UNICURE,5.52,Insuaminca
SULFATO FERROSO 200MG X 10 TAB CAJA X 10 BLISTER BALAXI,25.46,Insuaminca
SULFATO FERROSO 200MG/5ML JBE X 120ML S&G,17.82,Insuaminca
SULFATO FERROSO 300MG X 10TAB CAJA X 10 BLISTER LAND,38.19,Insuaminca
"SULIXTRA 0,4MG X 10 CAP L.P (TAMSULOSINA) FC PHARMA",21.22,Insuaminca
"SULIXTRA DUO X 10 CAP L.P (TAMSULOSINA 0,4MG- DUTASTERIDE 0,5MG) FC PHARMA",95.48,Insuaminca
"SULIXTRA DUO X 30 CAP L.P (TAMSULOSINA 0,4MG- DUTASTERIDE 0,5MG) FC PHARMA",257.58,Insuaminca
SULTAHEM SULTAMICINA 750 MG X 16 TAB ADN,148.52,Insuaminca
SULTAMICILINA 250MG/5ML 60 ML SPEFAR,40.74,Insuaminca
SULTAMICILINA 375MG X 10 TAB REMENY,96.33,Insuaminca
SULTAMICILINA 750MG X 10 TAB DAC 55,84.87,Insuaminca
SULTAMICILINA 750MG X 6TAB SPEFAR,64.25,Insuaminca
SULTAMICILINA SUSP 250MG/5ML X 100ML DISTRILAB,80.63,Insuaminca
SUMICINA VANCOMICINA 500 MG X 1 AMP BLAU,39.89,Insuaminca
SUPOSITORIOS DE GLICERINA ADULTO X 12 UND FARQUI,49.65,Insuaminca
SUPOSITORIOS DE GLICERINA PED X 12 UND FARQUI,49.65,Insuaminca
SUSPENSIÓN ESPECIAL JBE PARA LA TOS 120 ML FARMAGENIK,21.9,Insuaminca
SUSY MAXI GALLETA 50GR PACK X 4 UNDS NESTLE,25.92,Insuaminca
SUSY MAXI GALLETA CHOCO2 50GR PACK X 4 UNDS NESTLE,25.71,Insuaminca
SUTURA ARISILK 183 SEDA 4/0 CAJA X 12 UNDS ARIZI,112.23,Insuaminca
SUTURA ARISILK 832 SEDA 3/0 CAJA X 12 UNDS ARIZI,112.23,Insuaminca
SUTURA ARISILK 833 SEDA 2/0 CAJA X 12 UNDS ARIZI,112.23,Insuaminca
SUTURA ARISILK 834 SEDA 0 CAJA X 12 UNDS ARIZI,112.23,Insuaminca
SUTURA ARISILK 87 SEDA 1 CAJA X 12 UNDS ARIZI,141.77,Insuaminca
SUTURA CATGUT 121 CROMICO 4/0 CAJA X 12 UNDS ARIZI,141.77,Insuaminca
SUTURA MONONYLON 14501 NYLON 5/0 CAJA X 12 UNDS ARIZI,106.33,Insuaminca
SVELTY LECHE SEMIDESCREMADA 400G NESTLE,53.28,Insuaminca
SYNACEF AMP 1000 MG C/AGUA ESTERIL (CEFTRIAXONA) SYNAPSE,10.01,Insuaminca
TACHIPIRIN 250MG X 6 SUPOSITORIOS (ACETAMINOFEN) ELMOR,19.94,Insuaminca
TACHIPIRIN FORTE 160MG/5ML X 120ML (ACETAMINOFEN) ELMOR,15.28,Insuaminca
TACHIPIRIN GOTAS 100MG/ML X 30ML (ACETAMINOFEN) ELMOR,23.34,Insuaminca
TADAFOX 20MG X 1 TAB (TADALAFILO) VALMORCA,7.21,Insuaminca
TADAFOX 5MG X 30 TAB (TADALAFILO) VALMORCA,38.62,Insuaminca
TADALAFIL 20MG X 4 TAB UNICURE,6.53,Insuaminca
TADALAFIL 5MG X 12 TAB UNICURE,12.73,Insuaminca
TADALAFILA 5 MG X 28 COMP (TADALAFILO) NEO QUIMICA,23.34,Insuaminca
TADALAFILO 20MG X 1 TAB CALOX,6.45,Insuaminca
TADALAFILO 20MG X 2 TAB CALOX,13.58,Insuaminca
TADALAFILO 5MG X 28 TAB CALOX,32.25,Insuaminca
TADIFIL 20MG X 1 TAB (TADALAFILO) KLINOS,7.47,Insuaminca
TALCO BORICADO 50 G LYA,28.86,Insuaminca
TALCO BORICADO 90GR  BIOFARCO,13.58,Insuaminca
TALCO CORPORAL X 150GR PHARSANA,35.93,Insuaminca
"TALCO PARA PIES 141,7GR CARE STUDIO",21.66,Insuaminca
TALCO PARA PIES EN SPRAY CARE STUDIO X 147GR,32.49,Insuaminca
TALCO REXONA EFFICIENT TRIPLE ACCION X 55GR,18.71,Insuaminca
TALERC 10MG GOTAS X 15 ML ( CETIRIZINA) DOLLDER,9.42,Insuaminca
TALYSTO 20MG X 1 TAB MAST (TADALAFILO) PHARMETIQUE,6.79,Insuaminca
TALYSTO 5MG X 10 TAB MAST (TADALAFILO) PHARMATIQUE-GALENO,14.0,Insuaminca
TALYSTO 5MG X 30 TAB (TADALAFILO) PHARMETIQUE,38.62,Insuaminca
TALZIC 10MG X 10 COMPR (CETIRIZINA) ELMOR,11.46,Insuaminca
TALZIC SOL ORAL 1MG/ML X 120ML (CETIRIZINA) ELMOR,17.4,Insuaminca
TAMOA 250MG X 6 COMP (PAMOATO DE PIRANTEL) BIOTECH,30.55,Insuaminca
TAMOXIFEN 20MG X 10 TAB CAJA X 10 BLISTER CAPLIN POINT,203.69,Insuaminca
TAMPONES NOSOTRAS REGULAR X 8 UNDS CON APLICADOR FLUJO REGULAR,45.78,Insuaminca
TAMPONES NOSOTRAS SUPER X 8 UNDS CON APLICADOR FLUJO ABUNDANTE,49.72,Insuaminca
"TAMSULOSINA 0,4MG CAJA X 30 TAB ANGELUS",30.55,Insuaminca
"TAMSULOSINA 0,4MG L.P. X 10TAB CAJA X 10 BLISTER LAND",118.82,Insuaminca
"TAMSULOSINA 0,4MG X 30 TAB BLUE MEDICAL",27.16,Insuaminca
TAMSULOSINA 0.4MG X 30 CAP BUKA,33.1,Insuaminca
"TANTUM 0,15% ATOMIZADOR X 45ML (BENCIDAMINA) ELMOR",50.75,Insuaminca
TANTUM 50MG X 20 COMPR (BENCIDAMINA) ELMOR,22.91,Insuaminca
TANTUM SOL X 240ML (BENCIDAMINA) ELMOR,33.78,Insuaminca
TAREXA ACIDO TRANEXAMICO 500MG/5ML I.V VITALIS,16.55,Insuaminca
TAUCARON 15MG X 10 COM (MELOXICAM) MEGALABS,23.51,Insuaminca
TAURINE 500 MG. 100 CAP NOW,87.25,Insuaminca
TECAPS 150 MG X 30 CAP OFTALMI,30.04,Insuaminca
TEEN DERM GEL X 150ML ISISPHARMA,132.41,Insuaminca
TEEN DERM HYDRA X 40ML ISISPHARMA,132.41,Insuaminca
TELOL 25MG X 30 COMP (ATENOLOL) GEOLAB,6.53,Insuaminca
TELOL 50MG X 30 COMP (ATENOLOL) GEOLAB,11.88,Insuaminca
TEMOSEVEN 20MG X 5 CAP (TEMOZOLAMIDA) SEVEN PHARMA,585.6,Insuaminca
TENSIOMETRO DIGITAL DE BRAZO INSUAMINCA,232.92,Insuaminca
TENSIOMETRO DIGITAL DE BRAZO RECARGABLE DOVANT GROSSMED,393.8,Insuaminca
TERBICRYM (TERBINAFINA) 1% X30ML SOL ATOMIZADOR TOPICO AVPHARMA,41.59,Insuaminca
TERBINAFINA 1 % CREMA X 15 GR KIMICEG,19.35,Insuaminca
TERBINAFINA 250 MG X14 TAB LA SANTE,49.22,Insuaminca
TERCONAZOL + DEXAMETASONA CREMA X 20GR REMENY,47.95,Insuaminca
TERMOMETRO DIGITAL GDG GIDAGUS,37.41,Insuaminca
TETRALYSAL 408MG X 16 CAP (LIMECICLINA) (TETRACICLINA 300MG) GALDERMA,218.54,Insuaminca
THIMEROSAL INCOLORO X 30 ML SPRAY RECETTE MARK,14.77,Insuaminca
THIMEROSAL INCOLORO X 30ML F.S.I,10.61,Insuaminca
THIMEROSAL X 30 ML SPRAY RECETTE MARK,20.18,Insuaminca
THIOCOLSIRON AMP 4MG/2ML CAJA X 6 AMP (TIOCOLCHICOSIDO) FUGEN,81.48,Insuaminca
THREE MAGNESIUM 400MG X 60 CAP C/ CITRATO DE POTASIO 99MG PHARMACORP,74.69,Insuaminca
TIALIN 100MG X 10 COMPR (SERTRALINA) MEGALABS,52.28,Insuaminca
TIALIN 50MG X 10 COM (SERTRALINA) ROEMMERS,32.67,Insuaminca
TIALIN 50MG X 30 COMPR (SERTRALINA) MEGALABS,66.62,Insuaminca
TIEKO-400 TEICOPLANIN 400MG I.M/I.V MEDICAMENTOS ASIA,220.66,Insuaminca
TIGOFAR 200MCG X 10 TAB (LEVOTIROXINA) CAJA X 10 BLISTER FARQUI,84.87,Insuaminca
TILODRIN 4MG/ML SOL GOTAS PED X 15ML (DEXTROMETORFANO) SIEGFRIED,15.28,Insuaminca
TILODRIN JBE X 120ML (DETROMETORFANO) SIEGFRIED,23.76,Insuaminca
"TIMOLOL 0,5% 10ML (50MG) SOL OFTALMICA ZAKI",16.97,Insuaminca
"TIMOLOL 0,5% SOL. OFT X 10 ML ALEYMEDIC",15.28,Insuaminca
"TIMOLOL 0,5% X 10ML LAPREVEN",17.82,Insuaminca
"TIMOLOL SOL OFT 0,5% X 10ML DISTRILAB",17.82,Insuaminca
TINIDAZOL 500MG X 10 TAB CAJA X 10 BLISTER BRIXMEDIC,110.33,Insuaminca
TINIDAZOL 500MG X 4 TAB CAJA X 10 BLISTER BALAXI,33.95,Insuaminca
TINTURA DE ARNICA X 30 ML  RECETTEMARK,9.55,Insuaminca
TINTURA DE ARNICA X 60 ML  RECETTEMARK,10.61,Insuaminca
TINTURA DE YODO X 30 ML LYA,24.61,Insuaminca
TINTURA DE YODO x 30ML SPRAY RECETTE MARK,34.8,Insuaminca
TIOCHAX 4MG X 12TAB (TIOCOLCHICOSIDO) PLUSANDEX,22.49,Insuaminca
TIOCOL 8MG X 10 TAB (TIOCOLCHICOSIDO) PHARMETIQUE,33.1,Insuaminca
TIOCOLCHICOSIDO 4MG + IBUPROFENO 400MG X 10 TAB ARTE MEDICO,23.08,Insuaminca
TIOCOLCHICOSIDO 4MG X 12 TAB CALOX,28.94,Insuaminca
TIOCOLCHICOSIDO 8MG X 14TAB MEDICAMENTOS ASIA,38.19,Insuaminca
TIOCOLFEN 600MG - 4MG X 15 TAB (IBUPROFENO -TIOCOLCHICOSIDO) PHARMETIQUE,59.83,Insuaminca
TIRA LECHE MODERNO INTIMATE MODERPLAST,36.43,Insuaminca
TIRAS REACTIVAS DE GLUCOSA EN SANGRE X 50 TIRAS ADVOCATE,140.04,Insuaminca
TIRAS REACTIVAS GE100 X 50CTS GENERAL ELECTRIC,150.56,Insuaminca
TIROSTAT 50MG X 4TAB (PROPILTIOURACILO) SIEGFRIED,26.31,Insuaminca
TIROXIN 100MCG X 50TAB (LEVOTIROXINA SODICA) SIEGFRIED,33.86,Insuaminca
TIROXIN 25MCG X 50TAB (LEVOTIROXINA SODICA) SIEGFRIED,35.22,Insuaminca
TIROXIN 50MCG X 50TAB (LEVOTIROXINA SODICA) SIEGFRIED,31.83,Insuaminca
"TIWIAL (TIBOLONA) 2,5MG X 28 TAB MEDICAMENTOS ASIA",67.05,Insuaminca
TIZAFEN 350MG-2MG X 20 TAB (ACETAMINOFEN - TIZANIDINA) SIEGFRIED,47.53,Insuaminca
TIZANIDINA 2MG X 30 TAB LATTAN,59.41,Insuaminca
TOALLAS ACTIVA SEC X 10 UDS BULTO X 12 PAQ PHARSANA,145.7,Insuaminca
TOALLAS DESMAQUILLANTES X 20 UNDS OLOR A PEPINO CARE STUDIO,17.72,Insuaminca
TOALLAS DESMAQUILLANTES X 20 UNDS OLOR TRADICIONAL (NEUTRO) CARE STUDIO,17.72,Insuaminca
TOALLAS DESMAQUILLANTES X 25 UNDS AZUL MIMLOT,8.37,Insuaminca
TOALLAS DESMAQUILLANTES X 25 UNDS MORADA MIMLOT,8.37,Insuaminca
TOALLAS FEMENINAS KOTEX X 8 UNDS DIA Y NOCHE,17.72,Insuaminca
TOALLAS HUMEDAS HUGGIES X 48 UNDS LIMPIEZA EFECTIVA,15.75,Insuaminca
TOALLAS HUMEDAS HUGGIES X 48 UNDS MANITOS Y CARITAS,17.23,Insuaminca
TOALLAS HUMEDAS HUGGIES X 80 UNDS MANITOS Y CARITAS,23.73,Insuaminca
TOALLAS HUMEDAS HUGGIES X 80 UNDS TRIPLE PROTECCION,17.43,Insuaminca
TOALLAS HUMEDAS MIMLOT PARA BEBE X 72 PCS ALOE VERA,12.8,Insuaminca
TOALLAS HUMEDAS MIMLOT PARA BEBE X 72 PCS CREMA,12.8,Insuaminca
TOALLAS HUMEDAS PARA BEBE 25 PCS  ALOE VERA MIMLOT,6.89,Insuaminca
TOALLAS HUMEDAS PARA BEBE 25 PCS CREMA. MIMLOT,6.89,Insuaminca
TOALLAS HUMEDAS REPELENTES DE MOSQUITOSX 36 PCS MIMWIPES,12.31,Insuaminca
TOALLAS SANITARIAS ALWAYS SUAVE (NOCHE) X 8 UNDS P&G,24.61,Insuaminca
TOALLAS SANITARIAS FRIENDS MALLA X-TREME SEC X 14UND BULTO X 12 PAQ,168.35,Insuaminca
TOALLAS SANITARIAS FRIENDS TELA EXTRA SUAVE X 14UND BULTO X 12 PAQ FRIENDS,168.35,Insuaminca
TOALLAS SANITARIAS KOTEX NORMAL C/ ALAS X 10 UNDS (TELA),11.52,Insuaminca
TOALLAS SANITARIAS NOSOTRAS ECONOPACK X 24 UNDS BUENAS NOCHES,44.3,Insuaminca
TOALLAS SANITARIAS NOSOTRAS ECONOPACK X 30 UNDS NATURAL INVISIBLE,34.46,Insuaminca
TOALLAS SANITARIAS NOSOTRAS X 10 UNDS BUENAS NOCHES NOCTURNA INVISIBLE,23.63,Insuaminca
TOALLAS SANITARIAS NOSOTRAS X 10 UNDS BUENAS NOCHES NOCTURNA NATURAL,20.18,Insuaminca
TOALLAS SANITARIAS NOSOTRAS X 20 UNDS EXTRA PROTECCION DIA Y NOCHE,35.93,Insuaminca
TOALLAS SANITARIAS NOSOTRAS X 8 UNDS EXTRA PROTECCION DIA Y NOCHE,15.26,Insuaminca
TOALLAS SANITARIAS NOSOTRAS X 8 UNDS NATURAL INVISIBLE,10.34,Insuaminca
TOALLAS SANITARIAS NOSOTRAS X 8 UNDS NATURAL PLUS,11.32,Insuaminca
TOALLAS SANITARIAS NOSOTRAS X 8 UNDS ULTRA INVISIBLE,10.34,Insuaminca
TOALLITAS ANTIBACTERIALES CON ALOE VERA Y VIT E X 24 UND BEFRESH,10.83,Insuaminca
TOALLITAS HÚMEDAS CON EXTRACTO DE MANZANILLA PARA BEBÉ X 24 UND MIMADITO,9.84,Insuaminca
TOBILLERA CON CIERRE MAGICO BEIGE TALLA M FORMA ELASTICA,190.5,Insuaminca
TOBILLERA UNIVERSAL BEIGE TALLA M FORMA ELASTICA,156.04,Insuaminca
"TOBRAMICINA 0,3% P/V SOLUCION OFTALMICA 5ML JMW",18.25,Insuaminca
"TOBRAMICINA+DEXAMETASONA 0,3%P/V+0,1%P/V SUSPENSION OFTALMICA 5ML JMW",19.1,Insuaminca
"TOBRAMICINA+DEXAMETASONA 0,3%P/V+0,1%P/V SUSPENSION OFTALMICA 5ML LAND",22.49,Insuaminca
"TOBRASOL 0,3% 5ML SOL OFT OFTALMI",26.99,Insuaminca
"TOBRASOL UNGUENTO OFT. 7,5GR (TOBRAMICINA) OFTALMI",44.73,Insuaminca
"TODENAC SOL OFT X 5ML (DICLOFENAC SODICO 0,1%-TOBRAMICINA 0,3%) OFTALMI",44.39,Insuaminca
TODEX UNGUENTO 7.5G (TOBRAMICINA) OFTALMI,60.85,Insuaminca
TOLNAFTAN 1% CREMA ANTIMICOTICA 30G KLINOS,36.58,Insuaminca
TONICO BIO NUTRIENTE 120ML LIVING,40.36,Insuaminca
TONICO PURIX 120 ML LIVING,33.96,Insuaminca
TONUM 10MG X 30 TAB (DOMPERIDONE) BIOTECH,20.79,Insuaminca
TONUM 1MG/ML SUSP X 100ML (DOMPERIDONA) BIOTECH,24.19,Insuaminca
TOPICTUNI 50MG X 30 TAB (TOPIRAMATO) UNIPHARMA,59.41,Insuaminca
TOPIRAMATO  50MG X 60 COMP FARMOZ,193.5,Insuaminca
TOPISEPT CREMA X 15 GR (ACIDO FUSIDICO) SIEGFRIED,70.87,Insuaminca
TOPITOL 50MG X 30 TAB (TOPIRAMATO) FC PHARMA,87.42,Insuaminca
TORIDIN 10MG X 30TAB (ATORVASTATINA) PHARMA COLINA,12.31,Insuaminca
TORIVAS 50MG X 30 TAB (BROMURO DE PINAVERIUM) MCK,50.84,Insuaminca
TORONTO BOLSA X 125GR NESTLE,40.04,Insuaminca
TORSILAX X 10TAB DISPENSADOR X 20 BLISTER NEO QUIMICA,169.74,Insuaminca
TOSBRON JBE 240ML (DESCONGESTIONANTE BRONQUIAL) WALIFE,25.04,Insuaminca
TRACEVAL 325MG-37.5MG X 20TAB VALMORCA,66.62,Insuaminca
TRACEVAL 500MG-50MG X 20TAB VALMORCA,82.75,Insuaminca
TRACTIL 4MG X 12 TAB (TIOCOLCHICOSIDO) RONAVA,40.65,Insuaminca
TRAJE DE BIOSEGURIDAD PAQ X 5 TALLA L,212.18,Insuaminca
TRANSISEMA (COLESTIRAMINA) 4 G X 1 SOBRE GLOBAL FARMA,10.18,Insuaminca
TRASS 500/85MG TAB  CAJA X 4 UNID VIVAX,86.99,Insuaminca
TRATAMIENTO CAPILAR DRENE CABELLO LISO CREMA X 350GR FISA,31.5,Insuaminca
TRATAMIENTO CAPILAR DRENE CABELLO SECO MALTRATADO CREMA X 350GR FISA,31.5,Insuaminca
TRAZTEL 10 ML  AMP ( ELEMENTOS TRAZAS OLIGOELEMENTOS ) ADN MEDICAL,38.62,Insuaminca
TRIAMCINOLONA 4MG X 100 TAB CAJA X 10 BLISTER JMW,229.15,Insuaminca
TRI-AMINO 120 CAP (L-ARGININE/L-ORNITHINE/L-LYSINE) NOW,264.79,Insuaminca
TRICEFAX AMP 1GR + AGUA ESTERIL X 100ML (CEFTRIAXONA) JMW,7.21,Insuaminca
TRICTAMED 15% UNGUENTO X 15GR (TRITICUM VULGARIS) MEDICAMENTOS ASIA,33.1,Insuaminca
TRIDETARMON CREMA TOPICA X 15G (BETAMETASONA/GENTAMICINA/IODOC) ROWE,56.1,Insuaminca
TRIMBET-200 (TRIMEBUTINA) 200MG X 10 TAB CAJA X 10 BLISTER PRISM,195.2,Insuaminca
TRIMEBUTIINA 200 MG X 10TAB MEDRIKHA,14.43,Insuaminca
TRIMEBUTINA 200MG X 10 TAB CAJA X 30 BLISTER LAPROFF,509.22,Insuaminca
TRIMEBUTINA IM/IV 50 MG/5ML CAJA X 10AMP ADN,273.2,Insuaminca
TRIMETOPRIM / SULFA 40MG-200MG / 5ML SUSP ORAL 60ML KIMICEG,22.75,Insuaminca
TRIMETOPRIM + SULFA 40MG-200MG / 5ML X 60ML S&G,14.43,Insuaminca
TRIMETOPRIM + SULFAMETOXAZOL 80MG + 400MG X 20 COMP SPEFAR,23.34,Insuaminca
TRIMETOPRIM +SULFAM.160/800 X 10TAB CAJA X 10 BLISTER BALAXI,80.63,Insuaminca
TRIMETOPRIM +SULFAM.80/400 X 10TAB CAJA X 10 BLISTER BALAXI,50.92,Insuaminca
TRIMETOPRIM 160MG/800MG X 10 TAB CAJA X 10 BLISTER BRIXMEDIC,97.6,Insuaminca
TRIMETOPRIM Y SULFAMETOXAZOL 80MG/400MG X 10 TAB CAJA X 10 BLISTER BRIXMEDIC,50.92,Insuaminca
TRIMETOPRIM/SULFA 80MG-400MG / 10ML PVO SUSP X 60 ML KMPLUS,16.13,Insuaminca
TRIMETOPRIMA/SULFAMETOXAZOL 80/400MG X 10TAB ZAKI,5.09,Insuaminca
TRIMETROPRIMA+SULFAMETOXAZOL 80/400MG X 10 TAB CAJA X 10 BLISTER LAND,55.17,Insuaminca
