Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27
FUROSIL SUSPENSION X 90ML VINCENTI,7592782000321,4.02,3.8189999999999995,,0,,,,,,,,,,,,,,,,,,,,,,
GABAPENTINA 300MG X 20 TAB FARMAMED,8906082151246,1.21,1.1495,,0,,,,,,,,,,,,,,,,,,,,,,
GABOX 200MG X 20 COMP (CARBAMAZEPINA) RONAVA,7592806133172,2.82,2.679,,0,,,,,,,,,,,,,,,,,,,,,,
GASAS ESTERILES 4X4 X 50 UNID DIPHOCARE,6971077610871,7.9,7.505000000000001,,0,,,,,,,,,,,,,,,,,,,,,,
GEL ANTIBACTERIAL AL 70%X 1000ML BIOFARCO,7591616001978,6.35,6.0325,,0,,,,,,,,,,,,,,,,,,,,,,
GEL PARA ULTRASONIDO 250CM ACUAGEL,7592904000079,2.8,2.6599999999999997,,0,,,,,,,,,,,,,,,,,,,,,,
GEL PARA ULTRASONIDO 3.75L ACUAGEL,7592904000086,19.4,18.43,,0,,,,,,,,,,,,,,,,,,,,,,
GEMFIBROZIL 600MG X 30 TAB LATTAN MEDIC,720524031167,6.49,6.1655,,0,,,,,,,,,,,,,,,,,,,,,,
GEMFIBROZILO TAB REC 600MG X 100 TAB PORTUGAL,7750215002698,28.08,26.676,,0,,,,,,,,,,,,,,,,,,,,,,
GENCIVOL GOTAS X 15ML VINCENTI,7592782000529,4.17,3.9615,,0,,,,,,,,,,,,,,,,,,,,,,
GENTAMICINA 0.1% CREMA X 15 MG LA SANTE PHARMETIQUE,7592454146807,2.35,2.2325,,0,,,,,,,,,,,,,,,,,,,,,,
GENTAMICINA 0.3% GOT OFT X 5ML FUGEN,5062050250878,1.95,1.8525,,0,,,,,,,,,,,,,,,,,,,,,,
GENTAMICINA 160MG/2ML I.M/I.V BIOSANO EL MORRO,7707236122393,0.6,0.57,,0,,,,,,,,,,,,,,,,,,,,,,
GENTAMICINA 80MG/2ML IV/IM AMP BIOSANO EL MORRO,7800061235303,0.46,0.437,,0,,,,,,,,,,,,,,,,,,,,,,
GERIATECH COMPL. ALIME X 30 CAP BLAN PHARMATECH,7597189000066,6.12,5.814,,0,,,,,,,,,,,,,,,,,,,,,,
GESTASYN (PROGESTERONA) 100MG X 10 TAB TIARES,8904250520665,6.79,6.4505,,0,,,,,,,,,,,,,,,,,,,,,,
GESTASYN (PROGESTERONA) 200MG X 10 TAB TIARES,8904250520771,8.21,7.799500000000001,,0,,,,,,,,,,,,,,,,,,,,,,
GINKGO BILOBA 300MG X 60 CAP ARCOIRIS,7592946005988,7.6,7.22,,0,,,,,,,,,,,,,,,,,,,,,,
GINKGO BILOBA 300MG X 60 CAP NATURAL PREMIUM,7592430000116,6.85,6.507499999999999,,0,,,,,,,,,,,,,,,,,,,,,,
GINKGO SENG DH X 60 CAP NATURAL PREMIUM,7592430000017,9.43,8.958499999999999,,0,,,,,,,,,,,,,,,,,,,,,,
GLAUCOTENSIL D SOL. OFT X 5ML POEN,7795368001686,9.89,9.3955,,0,,,,,,,,,,,,,,,,,,,,,,
GLAUCOTENSIL T SOL. OFT X 5ML POEN,7795368001679,10.79,10.250499999999999,,0,,,,,,,,,,,,,,,,,,,,,,
"GLICERINA 1,68G X 6 SUPOSITORIOS PED. VARGAS",7592349923872,3.99,3.7905,,0,,,,,,,,,,,,,,,,,,,,,,
GLIMEPIRIDA 2MG X 30 TAB FARMAMED,8906082151178,1.23,1.1684999999999999,,0,,,,,,,,,,,,,,,,,,,,,,
GLIMEPIRIDE 2MG X 16 TAB LA SANTE PHARMETIQUE,7703763165056,2.33,2.2135000000000002,,0,,,,,,,,,,,,,,,,,,,,,,
GLIMEPIRIDE 4MG X 16 TAB LA SANTE PHARMETIQUE,7703763165063,3.03,2.8785,,0,,,,,,,,,,,,,,,,,,,,,,
GLUCOMETRO DIGITAL EASY TOUCH,84960807015,30.13,28.6235,,0,,,,,,,,,,,,,,,,,,,,,,
GLUCONATO DE CALCIO AL 10% X 100ML  BEHRENS,7592637000988,2.99,2.8405,,0,,,,,,,,,,,,,,,,,,,,,,
GLUCOSAMINA 500MG X 60 CAP ARCOIRIS,7592946169758,8.48,8.056000000000001,,0,,,,,,,,,,,,,,,,,,,,,,
GRAUSIN JARABE X 120ML KLINOS MEGALABS,7591955002452,4.72,4.484,,0,,,,,,,,,,,,,,,,,,,,,,
GRAVIOLA X 60 CAP NATURAL PREMIUM,7592430001564,4.64,4.4079999999999995,,0,,,,,,,,,,,,,,,,,,,,,,
GUANTES DE LATEX T/S X 100 UNDS DIPHOCARE,S/C468429,13,12.35,,0,,,,,,,,,,,,,,,,,,,,,,
GUANTES DE NITRILO T/L CAJA X100 UNDS DIPHOCARE,9330856987134,15.6,14.82,,0,,,,,,,,,,,,,,,,,,,,,,
GUANTES DE NITRILO T/S CAJA X 100 DIPHOCARE,933085697110,15.6,14.82,,0,,,,,,,,,,,,,,,,,,,,,,
GUANTES DE NITRILO TALLA M NEGRO GROSSMED,7597830003491,15.55,14.7725,,0,,,,,,,,,,,,,,,,,,,,,,
GUANTES ESTERIL NRO 6.5 X 50 UND JHC MEDICAL,1258910126337,50,47.5,,0,,,,,,,,,,,,,,,,,,,,,,
GUANTES ESTERIL NRO 8 X 50 UND JHC MEDICAL,8910126337145,50,47.5,,0,,,,,,,,,,,,,,,,,,,,,,
GUANTES QUIRURGICOS 7 DIPHOCARE X 50 UND,S/C450906,50,47.5,,0,,,,,,,,,,,,,,,,,,,,,,
GUANTES QUIRURGICOS 7.5 DIPHOCARE  X 50 UND,S/C450905,50,47.5,,0,,,,,,,,,,,,,,,,,,,,,,
GUANTES QUIRURGICOS 8.00DIPHOCARE  X 50 UND,S/C450909,50,47.5,,0,,,,,,,,,,,,,,,,,,,,,,
GUATA DESCART 4X3 PAQ X 12 UND,S/C191211,20.1,19.095000000000002,,0,,,,,,,,,,,,,,,,,,,,,,
GUATA DESCART 6X3 PAQ X 8 UND,191213,18.52,17.594,,0,,,,,,,,,,,,,,,,,,,,,,
GUATA DESCART 8X3 PAQ X 6 UND,191214,19.22,18.259,,0,,,,,,,,,,,,,,,,,,,,,,
GULAPER GOT PED X 30ML KLINOS MEGALABS,7591955001301,3.6,3.42,,0,,,,,,,,,,,,,,,,,,,,,,
GULAPER JBE ADULTO X 120 ML KLINOS MEGALAB,7591955001288,6.51,6.1845,,0,,,,,,,,,,,,,,,,,,,,,,
GULAPER JBE PED X 120 ML KLINOS MEGALABS,7591955001295,6.49,6.1655,,0,,,,,,,,,,,,,,,,,,,,,,
HALOPERIDOL 5MG/1ML IM/IV AMP BIOSANO EL MORRO,7800061250108,1.22,1.159,,0,,,,,,,,,,,,,,,,,,,,,,
HALOPERIDOL BP 5MG X 100 TAB JMW,8906089281182,10.73,10.1935,,0,,,,,,,,,,,,,,,,,,,,,,
HEPAFOL B12 X 30 TAB SIEGFRIED MEYER,7592601100423,3.87,3.6765,,0,,,,,,,,,,,,,,,,,,,,,,
HERMESETAS EDULC LIQUIDO X 150ML POLINAC,7591453000035,5.86,5.567,,0,,,,,,,,,,,,,,,,,,,,,,
HEXOMEDINE SPRAY U/TOPICO 30G CALOX,7591044401463,6.88,6.536,,0,,,,,,,,,,,,,,,,,,,,,,
HIDROCLOROTIAZIDA 12.5MG X 10 COMP SPEFAR,7590027002536,1.47,1.3965,,0,,,,,,,,,,,,,,,,,,,,,,
HIDROCLOROTIAZIDA 25MG X 20 COMP SPEFAR,7590027002819,2.19,2.0805,,0,,,,,,,,,,,,,,,,,,,,,,
HIDROCORTISONA 1% X 15G CREMA COASPHARMA,7703712034679,1.69,1.6055,,0,,,,,,,,,,,,,,,,,,,,,,
HIDROCORTISONA 100MG I.M/I.V AMPOLLA BIOSANO EL MORRO,7707236127497,1.08,1.026,,0,,,,,,,,,,,,,,,,,,,,,,
HIDROCORTISONA 500MG I.V/I.M AMPOLLA BIOSANO EL MORRO,7707236127503,2.71,2.5745,,0,,,,,,,,,,,,,,,,,,,,,,
HIDROTEN 12.5MG X 30TAB FARMA,7591821903791,4.29,4.0755,,0,,,,,,,,,,,,,,,,,,,,,,
HIERRO EN GOTAS X 30 ML ASIA,S/C8906040616947,1.33,1.2635,,0,,,,,,,,,,,,,,,,,,,,,,
HIERRO SUSP X30ML ASIA,8906040616947,1.3,1.235,,0,,,,,,,,,,,,,,,,,,,,,,
HOJILLA DE BISTURI NRO 10 X 100 UNID DIPHOCARE,652931967244,8.74,8.303,,0,,,,,,,,,,,,,,,,,,,,,,
HOJILLA DE BISTURI NRO 11 X 100 UNID DIPHOCARE,652931967206,8.74,8.303,,0,,,,,,,,,,,,,,,,,,,,,,
HOJILLA DE BISTURI NRO 15 X 100 UNID GROSSMED,7597830003286,8.74,8.303,,0,,,,,,,,,,,,,,,,,,,,,,
HOJILLA DE BISTURI NRO 20  X 100 UND GROSSMED,7597830003293,8.74,8.303,,0,,,,,,,,,,,,,,,,,,,,,,
HOJILLA DE BISTURI NRO 21 X 100 UNID DIPHOCARE,652931967268,8.74,8.303,,0,,,,,,,,,,,,,,,,,,,,,,
IBOTUNI (IBUPROFENO+TIOCOL) 600/4MG X 10TAB UNIPHARMA,7598852000604,2.86,2.717,,0,,,,,,,,,,,,,,,,,,,,,,
IBUPROFEN (FENRONA) 100MG/5ML X 150ML FUGEN,5060560912903,2.5,2.375,,0,,,,,,,,,,,,,,,,,,,,,,
IBUPROFENO 100MG/5ML SUSP X 60ML LA SANTE PHARMETIQUE,7592454003353,1.73,1.65,,0,,,,,,,,,,,,,,,,,,,,,,
IBUPROFENO 600 MG X 10 TAB ZUZU,998062998062,0.91,0.8645,,0,,,,,,,,,,,,,,,,,,,,,,
IBUPROFENO 600MG X 10 TAB FARMAMED,8906082150690,0.94,0.8929999999999999,,0,,,,,,,,,,,,,,,,,,,,,,
IBUPROFENO 800MG X 10 TAB FARMAMED,8906082151147,1,0.95,,0,,,,,,,,,,,,,,,,,,,,,,
IBUPROFENO 800MG X 10 TAB ZUZU,998061998061,1.1,1.0450000000000002,,0,,,,,,,,,,,,,,,,,,,,,,
IBUPROFENO-TIOCOLCHICOSIDO 600MG/4MG X 10 TAB DAC55,7598578000247,2.98,2.831,,0,,,,,,,,,,,,,,,,,,,,,,
IBUTAN (IBUPROFENO) 400MG X 10 TAB SIEGFRIED MEYER,7592601200208,1.36,1.292,,0,,,,,,,,,,,,,,,,,,,,,,
ILANA 600MG X 1 CAP VIVAX,7592432011523,3.69,3.5055,,0,,,,,,,,,,,,,,,,,,,,,,
IMAZOL (CLOTRIMAZOL) 100MG X 6 CAP BLAND VAG SIEGFRIED MEYER,7592601100485,3.99,3.7905,,0,,,,,,,,,,,,,,,,,,,,,,
INMOVILIZADOR P/HOMBROS FEMENINO PED. ROJO FORMA,7594001081357,26.31,24.9945,,0,,,,,,,,,,,,,,,,,,,,,,
INMOVILIZADOR P/HOMBROS FEMENINO TALLA L ROJO FORMA,7594001085546,40.28,38.266,,0,,,,,,,,,,,,,,,,,,,,,,
INMOVILIZADOR P/HOMBROS FEMENINO TALLA M ROJO FORMA,7594001080503,39.13,37.173500000000004,,0,,,,,,,,,,,,,,,,,,,,,,
INMOVILIZADOR P/HOMBROS FEMENINO TALLA S ROJO FORMA,7594001085522,34.4,32.68,,0,,,,,,,,,,,,,,,,,,,,,,
INMOVILIZADOR P/HOMBROS FEMENINO TALLA XL ROJO FORMA,7594001085553,41.47,39.396499999999996,,0,,,,,,,,,,,,,,,,,,,,,,
INMOVILIZADOR P/HOMBROS MASCULINO PED. AZUL REY FORMA,7594001081340,30.24,28.727999999999998,,0,,,,,,,,,,,,,,,,,,,,,,
INMOVILIZADOR P/HOMBROS MASCULINO TALLA L AZUL REY FORMA,7594001085508,56.41,53.589499999999994,,0,,,,,,,,,,,,,,,,,,,,,,
INMOVILIZADOR P/HOMBROS MASCULINO TALLA M AZUL REY FORMA,7594001085492,49.3,46.834999999999994,,0,,,,,,,,,,,,,,,,,,,,,,
INMOVILIZADOR P/HOMBROS MASCULINO TALLA XL AZUL REY FORMA,7594001085515,61.65,58.567499999999995,,0,,,,,,,,,,,,,,,,,,,,,,
IRBESARTAN 150MG X 10 TAB LA SANTE PHARMETIQUE,7592454002547,2.68,2.5460000000000003,,0,,,,,,,,,,,,,,,,,,,,,,
IRBESARTAN 150MG X 10 TAB SPEFAR,7590027002345,2.57,2.45,,0,,,,,,,,,,,,,,,,,,,,,,
IRBESARTAN 300MG X 30 COMP SPEFAR,7590027002802,4.52,4.294,,0,,,,,,,,,,,,,,,,,,,,,,
IRBESARTAN 300MG X 50 TAB PORTUGAL,7750215008744,17.14,16.283,,0,,,,,,,,,,,,,,,,,,,,,,
ISOSPRAY PLUS USO TOP X180ML BIOTECH,7591243826494,4.25,4.0375,,0,,,,,,,,,,,,,,,,,,,,,,
ITRACONAZOL 100MG X 10 CAP FARMAMED,8906005117557,2.21,2.0995,,0,,,,,,,,,,,,,,,,,,,,,,
IVAGAN 450/1/40MG X 10 TAB BIOTECH,7591243826708,2.1,1.995,,0,,,,,,,,,,,,,,,,,,,,,,
IVAGAN FORTE 650/1/40MG X 10TAB BIOTECH,7591243826777,2.22,2.109,,0,,,,,,,,,,,,,,,,,,,,,,
IVERGOT 6MG/ML SOL GOTAS X 5ML KLINOS MEGALABS,7591955003060,4.51,4.2844999999999995,,0,,,,,,,,,,,,,,,,,,,,,,
IVERMECTINA TAB 6MG X 4 TAB CALOX,7591519007121,0.69,0.6555,,0,,,,,,,,,,,,,,,,,,,,,,
JELCO  18 VEINCARE,757817286461,0.6,0.57,,0,,,,,,,,,,,,,,,,,,,,,,
JELCO 20 VEINCARE,17595059001295,0.6,0.57,,0,,,,,,,,,,,,,,,,,,,,,,
JELCO 24 VEINCARE,17595059001318,0.6,0.57,,0,,,,,,,,,,,,,,,,,,,,,,
JER 10ML 21G X 1 1/2 X 100 UNID BIO-MERCY,7451108300104,17.99,17.0905,,0,,,,,,,,,,,,,,,,,,,,,,
"JER 20ML  21G X 1, 1/2 X 50 UNID. DIPHOCARE",697107610079,10.71,10.1745,,0,,,,,,,,,,,,,,,,,,,,,,
JER 3 ML/CC 21G X 1/2 GROSSMED X 100 UND,7597830001701,10.19,9.6805,,0,,,,,,,,,,,,,,,,,,,,,,
JER 5 ML/CC 21G X 1/2 X 100UNID GROSSMED,7597830001886,10.29,9.7755,,0,,,,,,,,,,,,,,,,,,,,,,
JER 60CC SIN AGUJA GROSSMED,7597830001633,0.7,0.6649999999999999,,0,,,,,,,,,,,,,,,,,,,,,,
JER INSULINA 0.3ML 31G 1/2 X 100 GROSSMED,7501125176586,10.41,9.8895,,0,,,,,,,,,,,,,,,,,,,,,,
JER INSULINA 0.5ML 30G X 100 GROSSMED,50150110036,10.37,9.8515,,0,,,,,,,,,,,,,,,,,,,,,,
JER INSULINA 1ML 27G X 100 GROSSMED,7597830004221,12.81,12.169500000000001,,0,,,,,,,,,,,,,,,,,,,,,,
KATIVIL X 120ML LIBRE DE AZUCAR COFASA,7591818716694,7.03,6.6785000000000005,,0,,,,,,,,,,,,,,,,,,,,,,
KELFEN (KETOPROFENO) GEL 2.5% X 30 GR ROWE MEGALABS,7591955001677,3.61,3.4295,,0,,,,,,,,,,,,,,,,,,,,,,
KENTUNI (TRIAMCINOLONA) 10MG/ML AMP 5ML I.M/I.A UNIPHARMA,7598852000987,9.45,8.9775,,0,,,,,,,,,,,,,,,,,,,,,,
KERATIUM X 60 CAP NATURAL PREMIUM,7592430000567,5.36,5.0920000000000005,,0,,,,,,,,,,,,,,,,,,,,,,
KETAZOL 2% CHAMPU X 60ML VARGAS,7592349722949,10.63,10.098500000000001,,0,,,,,,,,,,,,,,,,,,,,,,
KETAZOL 20MG CREMA X 15G VARGAS,7592349429787,3.42,3.249,,0,,,,,,,,,,,,,,,,,,,,,,
KETODAC (KETOPROFENO) 100MG X 10 CAP DAC55,7598578000353,1.68,1.5959999999999999,,0,,,,,,,,,,,,,,,,,,,,,,
KETOPROFENO 100MG/2ML IV AMP BIOSANO EL MORRO,7800061000703,0.98,0.9309999999999999,,0,,,,,,,,,,,,,,,,,,,,,,
KETOROLAC TROME 10MG X 20 COMP SPEFAR,7590027001942,1.94,1.843,,0,,,,,,,,,,,,,,,,,,,,,,
KETOROLAC TROME 20MG X 10 COMP SPEFAR,7590027001997,1.84,1.748,,0,,,,,,,,,,,,,,,,,,,,,,
KETOROLACO 30MG SUB-LINGUAL X 4 TAB LA SANTE PHARMETIQUE,7703763791569,2.16,2.052,,0,,,,,,,,,,,,,,,,,,,,,,
KETOROLACO 30MG/1ML IM/V AMP BIOSANO EL MORRO,7800061280105,1.04,0.988,,0,,,,,,,,,,,,,,,,,,,,,,
KID CAL SUSP ORAL TUTTI FRUTTI X 180 ML FARMA,7591821102026,7.84,7.4479999999999995,,0,,,,,,,,,,,,,,,,,,,,,,
KIT DE ADMISION X 7 PIEZAS,122022,8,7.6,,0,,,,,,,,,,,,,,,,,,,,,,
KIT DE CESAREA CMV,180922,16.25,15.4375,,0,,,,,,,,,,,,,,,,,,,,,,
KIT PARA NEBULIZAR ADULTO GROSSMED,7597830002173,1.59,1.5105,,0,,,,,,,,,,,,,,,,,,,,,,
KLAS (ACEBROFILINA) 100MG X 20 CAP ELMOR,7591062011811,3.35,3.1825,,0,,,,,,,,,,,,,,,,,,,,,,
KLAS (ACEBROFILINA) 100MG/10ML JBE X 60ML ELMOR,7591062011828,2.12,2.0140000000000002,,0,,,,,,,,,,,,,,,,,,,,,,
L-GLUTAMINA X 60 CAP NATURAL PREMIUM,7592430001588,8.81,8.3695,,0,,,,,,,,,,,,,,,,,,,,,,
LACTULOSA CIRUELA JAB X 120 ML GLOBO,7898947017365,3.05,2.8975,,0,,,,,,,,,,,,,,,,,,,,,,
LAGRICOF GOTAS X 15ML COFASA,7591818716861,5.26,4.997,,0,,,,,,,,,,,,,,,,,,,,,,
LAMOTRIGINA 100MG X 30TAB LATTAN MEDIC,720524031006,3.51,3.3345,,0,,,,,,,,,,,,,,,,,,,,,,
LANCETAS 100 UND EASY TOUCH,84963010016,6,5.7,,0,,,,,,,,,,,,,,,,,,,,,,
LANOLZICN POMADA X 60G VALMORCA,7591020001328,3.29,3.1255,,0,,,,,,,,,,,,,,,,,,,,,,
LANSOPRAZOL 30MG X 14 TAB CALOX,7591519051377,2.51,2.3844999999999996,,0,,,,,,,,,,,,,,,,,,,,,,
LANSOPRAZOL CAP 30MG X 28 CALOX,7591519001624,3.98,3.781,,0,,,,,,,,,,,,,,,,,,,,,,
LAPIZ ELECTROBISTURI DIPHOCARE,652931971418,2.99,2.8405,,0,,,,,,,,,,,,,,,,,,,,,,
LASIX (FUROSEMIDA) 20MG X 24 TAB CALOX,7591519317411,2.12,2.0140000000000002,,0,,,,,,,,,,,,,,,,,,,,,,
LASIX (FUROSEMIDA) 40MG X 12 COMP CALOX,7591519317619,2.34,2.223,,0,,,,,,,,,,,,,,,,,,,,,,
LECARDUNI (LERCANIDIPINA) 20MG X 30TAB UNIPHARMA,7598852000895,9.73,9.243500000000001,,0,,,,,,,,,,,,,,,,,,,,,,
LEPRIT 25MG X 30 TAB PHARMETIQUE,7703763363063,4.85,4.6075,,0,,,,,,,,,,,,,,,,,,,,,,
LEPTAZINE 5MG X 30 COMP ROWE,7591955000953,4.34,4.123,,0,,,,,,,,,,,,,,,,,,,,,,
LEVADURA DE CERVEZA 500MG X 60 CAP ARCOIRIS,7592946169918,6.96,6.612,,0,,,,,,,,,,,,,,,,,,,,,,
LEVETUNI (LEVETIRACETAM) 1000MG X 30TAB UNIPHARMA,7598852000789,9.77,9.2815,,0,,,,,,,,,,,,,,,,,,,,,,
LEVOFERIN JARABE X 90ML VINCENTI,7592782000741,4.78,4.541,,0,,,,,,,,,,,,,,,,,,,,,,
LEVOFLOXACINA 750MG X 10TAB DISTRILAB,7598252001874,3.88,3.686,,0,,,,,,,,,,,,,,,,,,,,,,
LEVOMED (LEVOFLOXACINA) AMP V.I 500MG/100ML ASIA,8906120310956,1.5,1.425,,0,,,,,,,,,,,,,,,,,,,,,,
LEVOTIRUNI 100MCG (LEVOTIROXINA) X 100 TAB UNIPHARMA,7598852000840,5.2,4.94,,0,,,,,,,,,,,,,,,,,,,,,,
LEVOXUNI (LEVOFLOXACINA) 500MG X 10 TAB UNIPHARMA,7598852000437,3.05,2.8975,,0,,,,,,,,,,,,,,,,,,,,,,
LEVOXUNI (LEVOFLOXACINA) 750MG X 10 TAB UNIPHARMA,7598852000444,3.69,3.5055,,0,,,,,,,,,,,,,,,,,,,,,,
LINEPRA ( LINEZOLIID) 2MG/ML SOL INY IV 300ML ADN MEDICAL,8906112610545,10.28,9.766,,0,,,,,,,,,,,,,,,,,,,,,,
LIOLACTIL 250MG X 20 CAP ELMOR,7591062013389,11.13,10.573500000000001,,0,,,,,,,,,,,,,,,,,,,,,,
LISIN-BE JAB 120ML BIOTECH,7591243830507,5.03,4.7785,,0,,,,,,,,,,,,,,,,,,,,,,
LISOMUCIN 4MG/5ML (BROMEXINA) JAB 120ML POLINAC,7592348218009,2.7,2.5650000000000004,,0,,,,,,,,,,,,,,,,,,,,,,
LLAVE 3 VIAS DIPHOCARE,652931971470,0.24,0.22799999999999998,,0,,,,,,,,,,,,,,,,,,,,,,
LOFLOX (LOMEFLOXACINA) 400MG X 10 TAB SIEGFRIED MEYER,7592601100515,1.08,1.026,,0,,,,,,,,,,,,,,,,,,,,,,
LOGANIL (GULAPER) JBE ADULTO X 120 ML BIOTECH,7591243831474,3.91,3.7145,,0,,,,,,,,,,,,,,,,,,,,,,
LOGANIL (GULAPER) JBE PED X 120 ML BIOTECH,7591243831511,3.6,3.42,,0,,,,,,,,,,,,,,,,,,,,,,
LOPERAM 2MG X 10 TAB VARGAS,7592349723571,2.75,2.6125,,0,,,,,,,,,,,,,,,,,,,,,,
LORACERT 5MG/60MG /5ML JAB X 60ML PHAMETIQUE,7592454153294,1.88,1.7859999999999998,,0,,,,,,,,,,,,,,,,,,,,,,
LORATADINA 10 MG X 10 TAB LA SANTE PHARMETIQUE,7592454153300,0.76,0.722,,0,,,,,,,,,,,,,,,,,,,,,,
LORATADINA 10MG X 10 TAB CALOX,7591519000788,1.18,1.121,,0,,,,,,,,,,,,,,,,,,,,,,
LORATADINA 10MG X 20 TAB LA SANTE PHARMETIQUE,7592454889605,1.67,1.5865,,0,,,,,,,,,,,,,,,,,,,,,,
LORATADINA JBE 5MG/ML X 60ML PORTUGAL,7750215002834,2.32,2.2039999999999997,,0,,,,,,,,,,,,,,,,,,,,,,
LORATADINA PSEUDOFEDRINA 5-60 MG  SUSP 60ML LA SANTE PHARMETIQUE,7592454001069,1.46,1.387,,0,,,,,,,,,,,,,,,,,,,,,,
LORAVAL (LORATADINA) 10MG X 10 TAB VALMORCA,7591020001335,1.46,1.387,,0,,,,,,,,,,,,,,,,,,,,,,
LORAVAL (LORATADINA) 5MG/5ML JARABE X 60ML VALMORCA,7591020001342,1.73,1.6435,,0,,,,,,,,,,,,,,,,,,,,,,
LOSARTAN POT/HIDRO 100MG-25MG X 10 TAB LA SANTE PHARMETIQUE,7592454003308,1.82,1.729,,0,,,,,,,,,,,,,,,,,,,,,,
LOSARTAN POTASICO 100 MG X 30 TAB VALMOR,7591020008914,3.84,3.6479999999999997,,0,,,,,,,,,,,,,,,,,,,,,,
LOSARTAN POTASICO 100MG X 10 TAB LA SANTE,7592454891165,1.36,1.292,,0,,,,,,,,,,,,,,,,,,,,,,
LOSARTAN POTASICO (UNISTAN) 50 MG X 20 TAB UNIPHARMA,7598852000284,1.3,1.235,,0,,,,,,,,,,,,,,,,,,,,,,
LOSARTAN POTASICO 50MG X 30 TAB DAC55,8906121690255,1.68,1.5959999999999999,,0,,,,,,,,,,,,,,,,,,,,,,
"LOSARTAN POTASICO/HIDRO 50/12,5MG X 15 TAB LA SANTE PHARMETIQUE",7703763190270,2,1.9,,0,,,,,,,,,,,,,,,,,,,,,,
LUBRICANTE A BASE DE AGUA X 50ML SENSE,723592772727,3.43,3.2585,,0,,,,,,,,,,,,,,,,,,,,,,
LUBRIX GEL LUBRICANTE CALIDO X 70CM,7592904000352,5.72,5.434,,0,,,,,,,,,,,,,,,,,,,,,,
LUBRIX GEL LUBRICANTE CHOCOLATE X 60CM,7592904000437,3.09,2.9354999999999998,,0,,,,,,,,,,,,,,,,,,,,,,
LUBRIX GEL LUBRICANTE ESPERMATICIDA X 120CM,7592904000031,3.76,3.5719999999999996,,0,,,,,,,,,,,,,,,,,,,,,,
LUBRIX GEL LUBRICANTE FRESA X 60CM,7592904000444,3.09,2.9354999999999998,,0,,,,,,,,,,,,,,,,,,,,,,
LUBRIX GEL LUBRICANTE INTIMO X 120CM,7592904000024,3.46,3.287,,0,,,,,,,,,,,,,,,,,,,,,,
LUBRIX GEL LUBRICANTE INTIMO X 60CM,7592904000017,2.86,2.717,,0,,,,,,,,,,,,,,,,,,,,,,
LUBRIX GEL LUBRICANTE MENTA X 60CM,7592904000451,2.75,2.6125,,0,,,,,,,,,,,,,,,,,,,,,,
LUBRIX GEL LUBRICANTE PIÑA COLADA X 60CM,7592904000468,2.75,2.6125,,0,,,,,,,,,,,,,,,,,,,,,,
LUBRIX GEL LUBRICANTE SEDA CON ACID. HIALURONICO X 60CM,7592904000581,4.66,4.4270000000000005,,0,,,,,,,,,,,,,,,,,,,,,,
LUMBAX 400MG X 10TAB VARGAS,7592349001044,1.63,1.5485,,0,,,,,,,,,,,,,,,,,,,,,,
LUMBAX 600MG X 10TAB VARGAS,7592349001051,2.76,2.622,,0,,,,,,,,,,,,,,,,,,,,,,
MACROGOTERO X 25 UND DIPHOCARE,707273544476,7.62,7.239,,0,,,,,,,,,,,,,,,,,,,,,,
MADECASSOL 1% UNGUENTO 10GR POLINAC,7592348413824,3.98,3.781,,0,,,,,,,,,,,,,,,,,,,,,,
MADECASSOL 1% UNGUENTO 20GR POLINAC,7592348218221,6.31,5.9944999999999995,,0,,,,,,,,,,,,,,,,,,,,,,
MADECASSOL 10MG X 30 TAB POLINAC,7592348413848,7.77,7.3815,,0,,,,,,,,,,,,,,,,,,,,,,
MADECASSOL 2% POLVO 5GR POLINAC,7592348218108,5.27,5.0065,,0,,,,,,,,,,,,,,,,,,,,,,
MAGNESIO AMINOQUELADO 200MG X 30 CAP BLAN PHARMATECH,7597189000011,6.82,6.479,,0,,,,,,,,,,,,,,,,,,,,,,
MALLA QUIRURGICA DE POLIPROPILENO 15X15 ARIZI,8699409030149,21.09,20.0355,,0,,,,,,,,,,,,,,,,,,,,,,
MANITOL AL 18% SOL INY NRO 38 X 500ML BEHRENS,7592637001190,5.86,5.567,,0,,,,,,,,,,,,,,,,,,,,,,
MANOMETRO DE OXIGENO WELD TECH,512722,48.67,46.2365,,0,,,,,,,,,,,,,,,,,,,,,,
MARTESIA 75M X 14 CAPS ROEMMERS MEGALABS,7591619520483,2.79,2.6505,,0,,,,,,,,,,,,,,,,,,,,,,
MASCARA DE OXIGENO CON RESERVORIO 3EN1 MEDICAL,913881,8.16,7.752,,0,,,,,,,,,,,,,,,,,,,,,,
MASCARILLA KF94 COLORES SURTIDOS PED. X 10 UND,999555,4.93,4.6834999999999996,,0,,,,,,,,,,,,,,,,,,,,,,
