Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
16079,7591020081009,2022-12-30 00:00:00,PRELIVAL 150 MG X 20 CAP (VALMORCA)     ,67.87,7.6,LAB VALMORCA                            ,,0
15896,7591020080996,2022-12-30 00:00:00,PRELIVAL 75 MG X 20 CAP (VALMORCA)      ,46.08,5.16,LAB VALMORCA                            ,,0
14959,7591619520513,2022-12-30 00:00:00,PRESIDERM 2% UNG 15G (MUPIROCINA) (KLINO,36.96,4.14,LAB KLINOS                              ,,0
15226,7591243843064,2024-11-30 00:00:00,PROPRANOLOL 10 MG X 20 (BIOTECH)        ,15.34,1.72,LAB BIOTECH                             ,,0
18783,8906005117687,2023-12-01 00:00:00,PROPRANOLOL 40 MG X 10 TAB (FARMAMED)   ,8.11,0.91,FARMAMED                                ,,0
16596,7594001100171,2022-12-30 00:00:00,PROPRANOLOL 40 MG X 20 COMP (PLUSANDEX) ,11.88,1.33,LAB PLUSANDEX                           ,,0
15447,7591243843101,2022-12-30 00:00:00,PROPRANOLOL 40 MG X 20 TAB (BIOTECH)    ,28.22,3.16,LAB BIOTECH                             ,,0
2894,7591955001462,2023-11-30 00:00:00,PROSOLVIT GOTAS  X 15ML LAB KLINOS      ,54.13,6.06,LAB KLINOS                              ,,0
14960,7591955001486,2023-10-30 00:00:00,PROTOSULFIL 1 % CREMA X 30 GR (KLINOS)  ,54.13,6.06,LAB KLINOS                              ,,0
17428,7594001100164,2023-11-30 00:00:00,PROVIM X 20 GRACEAS ORALES (PLUSANDEX)  ,25.41,2.85,LAB PLUSANDEX                           ,,0
18342,7703763661060,2023-11-30 00:00:00,PULMOLIX LABS 600 MG X 10 SOBRES (LA SAN,105.17,11.78,LAB LA SANTE                            ,,0
19112,7707355052588,2023-12-30 00:00:00,QUERCETOL 500 MG X 10 TAB (MEYER)       ,60.52,6.78,LAB MEYER                               ,,0
15771,7591818116067,2022-12-30 00:00:00,REDUBEN 100 MG X 10 TAB (COFASA)        ,45.72,5.12,LAB COFASA                              ,,0
19118,7592637397149,2025-04-30 00:00:00,REDUGRAS X 30 CAP (BEHRENS)             ,76.44,8.56,LAB BEHRENS                             ,,0
18310,7591821903739,2023-04-30 00:00:00,REGULIP (ROSUVASTATINA) 10MG X 30MG     ,90.87,10.18,LAB FARMA                               ,,0
17674,7592637398535,2024-03-30 00:00:00,REHIDROSOL FRAMBUESA 45 X 600 ML (BEHREN,40.38,4.52,LAB BEHRENS                             ,,0
17675,7592637397415,2022-12-30 00:00:00,REHIDROSOL FRESA 45 X 600 ML (BEHRENS)  ,40.38,4.52,LAB BEHRENS                             ,,0
17676,7592637398528,2022-12-30 00:00:00,REHIDROSOL MANZANA 60 X 600 ML (BEHRENS),43.56,4.88,LAB BEHRENS                             ,,0
17677,7592637398443,2023-12-08 00:00:00,REHIDROSOL UVA 45 X 600 ML (BEHRENS)    ,41.04,4.6,LAB BEHRENS                             ,,0
14250,7594000491799,2024-08-30 00:00:00,RIDAL 1MG / ML X 20 ML GOTAS (KLINOS)   ,38.28,4.29,LAB KLINOS                              ,,0
14051,7594000491669,2024-09-30 00:00:00,RIDAL 1MG X 20 COMP (ROWE)              ,38.61,4.32,LAB KLINOS                              ,,0
14243,7594000490617,2025-09-30 00:00:00,RIDAL 2 MG COMP X 20 COMP (ROWE)        ,40.91,4.58,LAB KLINOS                              ,,0
14249,7594000490624,2025-02-28 00:00:00,RIDAL 3 MG X 20 COMP KLINOS             ,61.46,6.88,LAB KLINOS                              ,,0
14806,7591619518565,2025-01-30 00:00:00,RISPERID 1 MG X 30 COMP (ROEMMERS)      ,42.24,4.73,LAB KLINOS                              ,,0
14509,7591619518589,2024-11-30 00:00:00,RISPERID 2 MG X 30 COMP (ROEMMERS)      ,53.12,5.95,LAB KLINOS                              ,,0
18792,8906005117601,2024-07-01 00:00:00,RISPERIDONA 1 MG X 20 TAB (FARMAMED)    ,8.72,0.98,FARMAMED                                ,,0
16481,7591519009255,2022-12-30 00:00:00,RISPERIDONA 2 MG X 20 TAB (CALOX)       ,29.73,3.33,LAB CALOX                               ,,0
18793,8906082151215,2024-07-01 00:00:00,RISPERIDONA 2 MG X 20 TAB (FARMAMED)    ,9.23,1.03,FARMAMED                                ,,0
19203,7590027002727,2024-03-31 00:00:00,RIVAROXABAN  10 MG X 30 COMP (SPEFAR)   ,38.94,4.36,LAB SPEFAR                              ,,0
17998,7703763638208,2022-12-12 00:00:00,RIXIGAL 100 MG / 5ML X 100 ML (LA SANTE),128.78,14.42,LAB LA SANTE                            ,,0
17925,,2021-12-12 00:00:00,RIXIGAL 400 MG X 6 TAB (LA SANTE)       ,161.43,18.08,LAB LA SANTE                            ,,0
14856,7592236002086,2024-05-30 00:00:00,ROBIMEN (COMP B) JBE X 120 ML (QUIMFAR) ,16.94,1.9,LAB. QUIM-FAR                           ,,0
19281,5060560911470,2025-06-30 00:00:00,RONADOL (PACETAMOL) 500MG X100TAB (UNIPH,28.58,3.2,UNIPHARMA                               ,,0
18050,7592806131116,2022-12-30 00:00:00,RONAVIT B12/B1/B6 X 20 CAP (RONAVA)     ,19.64,2.2,LAB RONAVA                              ,,0
17819,7703763359004,2023-07-01 00:00:00,ROSUVASTATINA 10 MG X 10 (LA SANTE)     ,29.6,3.31,LAB LA SANTE                            ,,0
17820,7703763895779,2023-10-23 00:00:00,ROSUVASTATINA 20 MG X 10 TAB (LA SANTE) ,31.34,3.51,LAB LA SANTE                            ,,0
17585,720524031242,2023-12-30 00:00:00,ROSUVASTATINA 20 MG X 30 TAB (LATTAN)   ,45.36,5.08,LAB LATTAN                              ,,0
18475,7598176000144,2024-06-30 00:00:00,ROSUVASTATINA 20MG X 30TAB (ANGELUS)    ,35.9,4.02,ANGELUS Y CLEOPHARMA                    ,,0
15633,7591619518190,2022-12-30 00:00:00,ROVARTAL 10MG X 30 COMP (KLINOS)        ,64.27,7.2,LAB KLINOS                              ,,0
18830,7591619000619,2025-04-30 00:00:00,ROWELUK 5 MG X 10 COMP (KLINOS)         ,17.15,1.92,LAB KLINOS                              ,,0
14628,7591020001625,2024-02-15 00:00:00,SALBUROL 0.5% X 20 ML (VALMORCA)        ,49.74,5.57,LAB VALMORCA                            ,,0
16402,7703038065616,2024-07-31 00:00:00,SALBUTAMOL 2 MG X 120 ML JAB (LAPROFF)  ,17.33,1.94,HB HUMAN BIOSCIENCE                     ,,0
14536,8699525528148,2022-12-30 00:00:00,SALRES 100 MG (SALBUTAMOL) AEROSOL INHAL,47.07,5.27,LAB POLINAC                             ,,0
14020,7592806134032,2022-12-30 00:00:00,SARIFAN COMPOSITUM X 20 TAB             ,47.79,5.35,LAB RONAVA                              ,,0
16607,7591062010210,2022-12-30 00:00:00,SAVER 500 MG X 5 COMP (ELMOR)           ,27.36,3.06,LAB ELMOR                               ,,0
4345,7591241846609,2022-12-30 00:00:00,SAX DUCHA FCO 135 ML C/CANULA VAG       ,29.15,3.26,LAB BIOTECH                             ,,0
14102,7591241846647,2022-12-30 00:00:00,SAXACID DUCHA VAG 135ML C/C (BIOTECH)   ,27.06,3.03,LAB BIOTECH                             ,,0
14977,7703153019914,2022-12-30 00:00:00,SECNIDAZOL 1 G X 2 TAB (VIVAX)          ,16.19,1.81,LAB VIVAX                               ,,0
17310,7591519003918,2024-11-30 00:00:00,SECNIDAZOL 1 GR X 2 TAB (CALOX)         ,20.93,2.34,LAB CALOX                               ,,0
18024,7592616471013,2022-12-30 00:00:00,SECNIDAZOL 500 MG X 4 TAB (KIMICEG)     ,14.35,1.61,LAB KIMICEG                             ,,0
15434,7592601100836,2022-12-30 00:00:00,SEDIVAL X 30 TAB                        ,50.16,5.62,LAB MEYER                               ,,0
18852,7592432005560,2025-05-30 00:00:00,SELENE 400UI-70CMG X 30 CAP BLANDAS (VIV,62.75,7.03,LAB VIVAX                               ,,0
16569,7594000491027,2022-12-30 00:00:00,SERLINE 100 MG X 10 COMP (ROWE)         ,55.89,6.26,LAB KLINOS                              ,,0
14640,7594000490655,,SERLINE 50 MG X 10 COMP (ROWE)          ,34.93,3.91,LAB KLINOS                              ,,0
11884,7703153018757,2022-12-30 00:00:00,SERTRALINA 50 MG X 10 TAB (COLMED)      ,24.8,2.78,LAB VIVAX                               ,,0
15062,7703763190164,2023-11-09 00:00:00,SERTRALINA 50 MG X 10 TAB (LA SANTE)    ,20.98,2.35,LAB LA SANTE                            ,,0
17380,720524031181,2022-12-30 00:00:00,SERTRALINA 50 MG X 10 TAB (LATTAN)      ,10.21,1.14,LAB LATTAN                              ,,0
18794,8906082151017,2024-07-01 00:00:00,SERTRALINA 50 MG X 20 TAB (FARMAMED)    ,13.89,1.56,FARMAMED                                ,,0
17411,7460536571994,2022-12-30 00:00:00,SESAREN XR 150MG X 15 CAPS (KLINOS)     ,178.84,20.03,LAB KLINOS                              ,,0
15063,7592454173971,2022-12-12 00:00:00,SILDENAFIL 50 MG X 1 TAB (LA SANTE)     ,7.2,0.81,LAB LA SANTE                            ,,0
15600,7592601303213,2022-12-30 00:00:00,SILDENAFIL 50 MG X 1 TAB MEYER          ,9.13,1.02,LAB MEYER                               ,,0
15599,7592601301400,2023-11-30 00:00:00,SILDENAFIL 50 MG X 2 TAB MEYER          ,11.87,1.33,LAB MEYER                               ,,0
15598,7592601303596,,SILDENAFIL 50 MG X 4 TAB MEYER          ,19.18,2.15,LAB MEYER                               ,,0
19204,7590027002628,2023-08-31 00:00:00,SILDENAFILO 50 MG X 2 COMP (SPEFAR)     ,6.92,0.77,LAB SPEFAR                              ,,0
17273,7594001101642,2022-12-30 00:00:00,SILDEX 100MG X 1 TAB PLUSANDEX          ,3.95,0.44,LAB PLUSANDEX                           ,,0
10512,7594001101413,2022-12-30 00:00:00,SILDEX 50 MG X 1 TAB. (PLUSANDEX)       ,3.63,0.41,LAB PLUSANDEX                           ,,0
14679,7592782000659,2022-12-30 00:00:00,SINUTIL GOTAS 80 MG X 30 ML (VINCENTI)  ,30.76,3.44,LAB VINCENTI                            ,,0
18122,720524031235,2021-10-26 00:00:00,SITAGLIPTINA 100MG X 30TAB (LATTAN)     ,90.69,10.16,LAB LATTAN                              ,,0
16750,7593090002465,2024-04-30 00:00:00,SOLICAN (MELOXICAN) 15 MG X 10 TAB      ,19.05,2.13,LAB FC PHARMA                           ,,0
19256,7597767000914,2024-08-25 00:00:00,SOLUCION CLOR DE SODIO 0.45% X 500ML BAL,18.85,2.11,LAB BALKER                              ,,0
17782,7592782000932,2023-11-30 00:00:00,SOLUNOVAR 0.05% SOL BUCAL X 240 ML      ,37.4,4.19,LAB VINCENTI                            ,,0
17542,7592782001861,2022-12-30 00:00:00,SOLUNOVAR COMPUESTO SOL 120 ML(LAB VINCE,41.63,4.66,LAB VINCENTI                            ,,0
18002,7597767000334,2022-12-30 00:00:00,SUEROLITO 75 MEQ X 400 ML CHICLE (BALKER,22.86,2.56,LAB BALKER                              ,,0
17999,7597767000013,2022-12-30 00:00:00,SUEROLITO 75 MEQ X 400 ML COCO (BALKER) ,22.86,2.56,LAB BALKER                              ,,0
18000,7597767000020,2022-12-30 00:00:00,SUEROLITO 75 MEQ X 400 ML FRESA (BALKER),22.86,2.56,LAB BALKER                              ,,0
19254,7597767000358,2024-08-30 00:00:00,SUEROLITO 75 MEQ X 400 ML FRUIT PUNCH (B,22.86,2.56,LAB BALKER                              ,,0
18003,7597767000327,2024-09-30 00:00:00,SUEROLITO 75 MEQ X 400 ML MAND (BALKER) ,22.86,2.56,LAB BALKER                              ,,0
19255,7597767000341,2024-09-30 00:00:00,SUEROLITO 75 MEQ X 400 ML MANZANA (BALKE,22.86,2.56,LAB BALKER                              ,,0
18001,7597767000037,2022-12-30 00:00:00,SUEROLITO 75 MEQ X 400 ML UVA (BALKER)  ,22.86,2.56,LAB BALKER                              ,,0
17533,7703763145768,2023-11-23 00:00:00,SULAMP 750 MG X 14 TAB (LA SANTE)       ,168.87,18.91,LAB LA SANTE                            ,,0
17642,7703038062431,,SULFATO FERROSO GTAS 20 ML (LAPROFF)    ,33.74,3.78,HB HUMAN BIOSCIENCE                     ,,0
18803,7598578000186,2023-10-30 00:00:00,SULTAMICILINA 750 MG X 10 TAB (DAC55)   ,81.65,9.14,DAC55                                   ,,0
17717,,2022-12-30 00:00:00,SYVIR (FAVIPIRAVIR) 200 MG X 40 TAB     ,227.83,25.51,NEOPHARMA                               ,,0
13098,7591062900948,2024-03-30 00:00:00,TACHIFORTE 1 GR X 20 TAB LAB ELMOR      ,18.49,2.07,LAB ELMOR                               ,,0
3460,7591062017295,2022-12-30 00:00:00,TACHIFORTE 650 MG X 10 TAB (ELMOR)      ,9.11,1.02,LAB ELMOR                               ,,0
3464,7591062017301,,TACHIPIRIN FORTE 160 MG X 120 ML (ELMOR),16.49,1.85,LAB ELMOR                               ,,0
17774,7591062011330,2022-12-30 00:00:00,TACHIPIRIN GTAS 100 MG X 30 ML (ELMOR)  ,23.86,2.67,LAB ELMOR                               ,,0
14244,7591062011378,2022-12-30 00:00:00,TACHIPIRIN SUPOSITORIO 250 MG X 6       ,21.59,2.42,LAB ELMOR                               ,,0
15281,7591020008754,2022-12-30 00:00:00,TADAFOX 20MG X 1 TAB VALMORCA           ,7.41,0.83,LAB VALMORCA                            ,,0
15282,7591020080781,2026-10-30 00:00:00,TADAFOX 5 MG X 30 TAB (VALMORCA)        ,40,4.48,LAB VALMORCA                            ,,0
16483,7591519009279,2024-06-30 00:00:00,TADALAFILO 20 MG X 1 TAB (CALOX)        ,7.54,0.84,LAB CALOX                               ,,0
15064,7703763222896,2022-12-12 00:00:00,TADALAFILO 20 MG X 1 TAB (LA SANTE)     ,7.43,0.83,LAB LA SANTE                            ,,0
16484,7591519052022,2022-12-30 00:00:00,TADALAFILO 5 MG X 28 TAB (CALOX)        ,34.27,3.84,LAB CALOX                               ,,0
12835,7591619519029,,TADIFIL 20 MG X 1 TAB (KLINOS)          ,7.92,0.89,LAB KLINOS                              ,,0
16181,7591619519203,2022-12-30 00:00:00,TADIFIL 5 MG X 30 TAB (KLINOS)          ,43.56,4.88,LAB KLINOS                              ,,0
14598,7592803001832,2022-12-30 00:00:00,TALERC 10 MG X 10 COMP (DOLLDER)        ,10.32,1.16,LAB DOLLDER                             ,,0
17809,7592803004017,2022-12-30 00:00:00,TALERC 10 MG X 20 COMP (DOLLDER)        ,12.38,1.39,LAB DOLLDER                             ,,0
7568,7592803001825,2022-12-30 00:00:00,TALERC 10MG/ML15 ML GOTAS (DOLLDER)     ,9.39,1.05,LAB DOLLDER                             ,,0
15083,7592454891394,2023-10-01 00:00:00,TALYSTO (TADALAFILO) 5MG X 10 TAB MASTIC,14.72,1.65,LAB LA SANTE                            ,,0
15371,7592454891400,2024-02-28 00:00:00,TALYSTO 20 MG X 1 TAB MAST (LA SANTE)   ,7.58,0.85,LAB LA SANTE                            ,,0
18926,7592454003605,2024-06-14 00:00:00,TALYSTO 5 MG X 30 TAB MAST (LA SANTE)   ,39.79,4.46,LAB LA SANTE                            ,,0
14173,7591062016700,2022-12-30 00:00:00,TALZIC 10 MG X 10 COMP LAB ELMOR        ,11.96,1.34,LAB ELMOR                               ,,0
14099,7591062016670,2024-04-30 00:00:00,TALZIC SOL GOTAS 10MG/MLX20 ML LAB ELMOR,12.36,1.38,LAB ELMOR                               ,,0
14170,7591062016649,2024-02-28 00:00:00,TALZIC SOL ORAL PED 1MG/ML X 120ML      ,18.98,2.13,LAB ELMOR                               ,,0
14212,7591243849622,2022-12-30 00:00:00,TAMOA 250 MG X 6 COMP MAST (BIOTECH)    ,31.94,3.58,LAB BIOTECH                             ,,0
18884,7597758000626,2024-07-30 00:00:00,TAMSULOSINA 0.4 MG X 30 CAP (ALESS)     ,53.42,5.98,ALESS PHARMACEUTICALS                   ,,0
17515,675696260191,2024-11-30 00:00:00,TAMSULOSINA 0.4 MG X 30 CAP (BUKA)      ,33.15,3.71,LAB BUKA                                ,,0
16864,8904307701177,2022-12-30 00:00:00,TAMSUWELL 0.4 MG X 100 TAB (BIOSCIENCE) ,101.4,11.35,HB HUMAN BIOSCIENCE                     ,,0
14750,7591062011613,2026-09-30 00:00:00,TANTUM 0.15% SL TP BUCAL X 45 ML (ELMOR),52.27,5.85,LAB ELMOR                               ,,0
14080,7591062011538,2023-12-30 00:00:00,TANTUM 0.15% SL TP X 240 ML LAB ELMOR   ,35.62,3.99,LAB ELMOR                               ,,0
16606,7591062011392,2022-12-30 00:00:00,TANTUM 50 MG X 20 COMP (ELMOR)          ,23.79,2.66,LAB ELMOR                               ,,0
17413,7730698394183,2024-11-30 00:00:00,TAUCARON 15MG X 10 COMP (KLINOS)        ,26.57,2.98,LAB KLINOS                              ,,0
18622,7591821801424,2023-05-30 00:00:00,TERACE+ZINC X 24CAP (FARMA)             ,69.94,7.83,LAB FARMA                               ,,0
18305,7592616584126,2024-02-28 00:00:00,TERBINAFINA 1% CREMA X 15 GR (KIMICEG)  ,21.56,2.41,LAB KIMICEG                             ,,0
18160,7703763641000,2023-09-23 00:00:00,TERBINAFINA 250MG X 14TAB (LA SANTE)    ,54.17,6.07,LAB LA SANTE                            ,,0
15364,7591619519104,2022-12-30 00:00:00,TIALIN 100 MG X 10 COMP (ROEMMERS)      ,55.89,6.26,LAB KLINOS                              ,,0
5056,7591955000755,2022-12-30 00:00:00,TIALIN 50 MG X 10 COMP (ROEMMERS)       ,34.93,3.91,LAB KLINOS                              ,,0
18626,7703763000999,2024-01-30 00:00:00,TIDOR 20/5MG SOL OFT X 5ML (LA SANTE)   ,47.21,5.29,LAB LA SANTE                            ,,0
3503,7592601100546,2024-03-30 00:00:00,TILODRIN 30 MG/15ML JAB 120ML (MEYER)   ,25.32,2.84,LAB MEYER                               ,,0
5759,7592601100539,2022-12-30 00:00:00,TILODRIN 4 MG X 15ML GOTAS              ,18.01,2.02,LAB MEYER                               ,,0
19293,21281088273,2024-01-31 00:00:00,TIMOLOL 0.5% SOL OFT X 10ML (LIALI-ALEYM,14.74,1.65,LIALI-ALEYMEDIC                         ,,0
19283,5062051250884,2025-03-31 00:00:00,TIMOLOL 0.5%/5ML SOL OFTALMICA (UNIPHARM,17.15,1.92,UNIPHARMA                               ,,0
18984,7594001101734,2024-07-31 00:00:00,TIOCHAX PLUX 400-4MG X 10 TAB PLUSANDEX ,24.3,2.72,LAB PLUSANDEX                           ,,0
18746,7592454889186,2024-05-30 00:00:00,TIOCOL 8 MG X 10 TAB (LA SANTE)         ,28.36,3.18,LAB LA SANTE                            ,,0
19161,7592454003667,2024-08-31 00:00:00,TIOCOLCHICOSIDO 4 MG X 10 TAB (LA SANTE),25.16,2.82,LAB LA SANTE                            ,,0
16464,7591519007749,2022-12-30 00:00:00,TIOCOLCHICOSIDO 4 MG X 12 TAB (CALOX)   ,34.78,3.89,LAB CALOX                               ,,0
18197,7598578000308,2024-10-30 00:00:00,TIOCOLCHICOSIDO 4MG X 10 TAB (DAC55)    ,17.26,1.93,DAC55                                   ,,0
15084,7592454001779,2023-07-20 00:00:00,TIOCOLFEN 600 MG-4 MG X 15 TAB LA SANT  ,61.11,6.84,LAB LA SANTE                            ,,0
19113,7707355055282,2024-07-31 00:00:00,TIZAFEN 350/2 MG X 20 TAB (MEYER)       ,53.74,6.02,LAB MEYER                               ,,0
15655,720524031099,2024-12-30 00:00:00,TIZANIDINA 2 MG X 30 TAB (LATTAN)       ,56.69,6.35,LAB LATTAN                              ,,0
14555,7591243851083,2023-05-30 00:00:00,TONUM 1 MG / 100 ML SUSP (BIOTECH)      ,25.03,2.8,LAB BIOTECH                             ,,0
15490,7591243851106,2022-12-30 00:00:00,TONUM 10 MG X 30 TAB (BIOTECH)          ,25.01,2.8,LAB BIOTECH                             ,,0
17323,7591519317640,2022-12-30 00:00:00,TORIVAS 100 MG X 10 TAB (CALOX)         ,35.59,3.99,LAB CALOX                               ,,0
16973,7591519000092,2022-12-30 00:00:00,TORIVAS 100 MG X 30 TAB (CALOX)         ,83.01,9.3,LAB CALOX                               ,,0
18075,7591519317633,2022-12-30 00:00:00,TORIVAS 50 MG X 10 TAB (CALOX)          ,23.73,2.66,LAB CALOX                               ,,0
15283,7591020080668,2024-02-15 00:00:00,TRACEVAL 325MG-37.5MG X 20 TAB VALMORCA ,68.94,7.72,LAB VALMORCA                            ,,0
15275,7591020080682,2025-02-28 00:00:00,TRACEVAL 500 MG-50 MG X 20 TAB (VALMORCA,85.73,9.6,LAB VALMORCA                            ,,0
17121,7592806133257,2022-12-30 00:00:00,TRACTIL 4 MG X 12 TAB (RONAVA)          ,42.43,4.75,LAB RONAVA                              ,,0
18091,7703153030575,2023-07-01 00:00:00,TRASS 500 / 85MG TAB X 4 UND (VIVAX)    ,86.32,9.67,LAB VIVAX                               ,,0
19274,5060560910732,2025-02-28 00:00:00,TRIDERMARON CREMA X 15GR (UNIPHARMA)    ,26.28,2.94,UNIPHARMA                               ,,0
13972,7591955000762,,TRIDETARMON CREMA X 15GRS               ,60.1,6.73,LAB KLINOS                              ,,0
18118,7592616546018,2023-10-18 00:00:00,TRIMETOPRIM SULFAMETOXAZOL 40MG/200MG/5M,23.15,2.59,LAB KIMICEG                             ,,0
15085,7592454381079,2022-12-12 00:00:00,TRIPUR (BACTRON) 80 /400 X 20 TAB ELTER ,26.58,2.98,LAB LA SANTE                            ,,0
15040,7592803002556,2023-08-30 00:00:00,UDOX 75 MG X 10 CAP LAB DOLLDER         ,27.68,3.1,LAB DOLLDER                             ,,0
17351,7592803004062,2022-12-30 00:00:00,UDOX 75 MG X 20 CAP (DOLLDER)           ,38.74,4.34,LAB DOLLDER                             ,,0
15125,7591062018650,2026-03-30 00:00:00,ULCENOL 40 MG X 20 TAB (ELMOR)          ,24.86,2.78,LAB ELMOR                               ,,0
17660,7598852000284,2026-06-30 00:00:00,UNISTAN (LOSARTAN P) 50 MG X 20 TAB     ,11.43,1.28,UNIPHARMA                               ,,0
19273,7598852000321,2024-08-31 00:00:00,UNITROM AZITROMI 500XG X 3 TAB (UNIPHARM,17.15,1.92,UNIPHARMA                               ,,0
17658,8904278576460,2022-12-30 00:00:00,UNIXIME (CEFIXIME) 400 MG X 10 TAB (UNIP,80.02,8.96,UNIPHARMA                               ,,0
18161,7592454891424,2024-01-04 00:00:00,VALSARTAN + AMLODIPINA 160/10MG X 10TAB ,30.49,3.41,LAB LA SANTE                            ,,0
15657,7592454891417,2022-12-12 00:00:00,VALSARTAN + AMLODIPINA 80/5 MG X 10 TAB ,23.43,2.62,LAB LA SANTE                            ,,0
19259,7598578000209,2025-03-31 00:00:00,VALSARTAN 160 MG X 20 TAB (DAC55)       ,45.19,5.06,DAC55                                   ,,0
14216,675696260085,2022-12-30 00:00:00,VALSARTAN 80 MG X 30 TAB (BUKA)         ,30.86,3.46,LAB BUKA                                ,,0
15473,7591020008600,2022-12-30 00:00:00,VALSARTAN+HCTZ 160/12.5MG X 14 TAB (GENC,57.15,6.4,LAB VALMORCA                            ,,0
14511,7703763341092,2022-12-12 00:00:00,VALSARTAN+HCTZ 80/12.5MG X 14 TAB (SANTE,23.43,2.62,LAB LA SANTE                            ,,0
14646,7591020008594,2022-12-30 00:00:00,VALSARTAN+HCTZ 80/12.5MG X 14 TAB (VALMO,31.48,3.53,LAB VALMORCA                            ,,0
18182,8699525012593,2025-09-01 00:00:00,VAZKOR 10 MG X 20 TAB (POLINAC)         ,13.49,1.51,LAB POLINAC                             ,,0
18183,8699525012586,2025-09-01 00:00:00,VAZKOR 5 MG X 20 TAB (POLINAC)          ,10.54,1.18,LAB POLINAC                             ,,0
17532,7592349723779,2023-06-30 00:00:00,VEDINOR (DIOSMINA) 600 MG X 15 COMP (VAR,95.89,10.74,LAB VARGAS                              ,,0
17476,8470007006565,2022-12-30 00:00:00,VENTODUO (VENTIDE) 100 MCG (POLINAC)    ,83.14,9.31,LAB POLINAC                             ,,0
17359,7591818716717,2022-12-30 00:00:00,VERALEN (DICLOFENAC) 1.6 GEL X 20G      ,23.49,2.63,LAB COFASA                              ,,0
18851,7703153040673,2024-03-30 00:00:00,VERONIQ (YASMIN-GENESA) X 21 TAB VIVAX  ,92.74,10.39,LAB VIVAX                               ,,0
16572,7592349949872,2022-12-30 00:00:00,VESTAX (ACETAMINOFEN) 650 MG X 10 TAB   ,9.59,1.07,LAB VARGAS                              ,,0
14660,7594000491645,,VIGRASOL 50 MG X 1 COMP (KLINOS)        ,7.13,0.8,LAB KLINOS                              ,,0
15484,7594000491010,2025-01-30 00:00:00,VIGRASOL 50 MG X 2 COMP (KLINOS)        ,12.83,1.44,LAB KLINOS                              ,,0
18379,,2023-11-30 00:00:00,VITAMINA B JBE X 100ML (BALAXI)         ,13.78,1.54,LAB EDS PHARMA                          ,,0
15298,7591619514017,2025-01-30 00:00:00,VITAMINA B12 250 MG X 20 CAP (KLINOS)   ,37.73,4.23,LAB KLINOS                              ,,0
14333,7591619515021,2023-04-30 00:00:00,VITAMINA C 100 MG X 120 ML JAB (KLINOS) ,28.58,3.2,LAB KLINOS                              ,,0
17470,7703763777709,2022-12-12 00:00:00,VITAMINA C 500 MG MAND X 144 TAB MAST ( ,141.83,15.88,LAB LA SANTE                            ,,0
15271,7703763984329,2022-12-12 00:00:00,VITAMINA C 500 MG NJA MAST X 100        ,138.65,15.53,LAB LA SANTE                            ,,0
17469,7703763288601,2025-01-30 00:00:00,VITAMINA C 500 MG NJA X 144 TAB MAST (LA,109.53,12.27,LAB LA SANTE                            ,,0
17645,7703763818884,2024-12-30 00:00:00,VITAMINA C 500 MG TUTTI F X 100         ,109.53,12.27,LAB LA SANTE                            ,,0
14203,7591020008495,,VITISIVAL COMPLEJO B JBE X 240ML VALMORC,66.26,7.42,LAB VALMORCA                            ,,0
18941,7703153030797,2024-04-04 00:00:00,VITYBELL X 30 CAP (VIVAX)               ,92.02,10.3,LAB VIVAX                               ,,0
15045,7592803000989,2022-12-30 00:00:00,VIZERUL 150 MG X 10 COMP (DOLLDER)      ,29.06,3.25,LAB DOLLDER                             ,,0
17812,7592803004031,2024-11-30 00:00:00,VIZERUL 150 MG X 30 COMP (DOLLDER)      ,55.34,6.2,LAB DOLLDER                             ,,0
14594,7592803001153,2022-12-30 00:00:00,VIZERUL 75 MG X 10 COMP (DOLLDER)       ,21.46,2.4,LAB DOLLDER                             ,,0
17811,7592803004024,2024-11-30 00:00:00,VIZERUL 75 MG X 20 COMP (DOLLDER)       ,31.83,3.56,LAB DOLLDER                             ,,0
15041,7592803002389,2023-09-30 00:00:00,VIZERUL150 MG/10ML 120 ML (DOLLDER)     ,48.29,5.41,LAB DOLLDER                             ,,0
16081,7591309000530,2024-01-30 00:00:00,WAMPOLE EMULSION FRESA X 240 ML         ,19.93,2.23,LAB PONCE                               ,,0
16498,7591309000547,2024-02-28 00:00:00,WAMPOLE EMULSION FRESA X 360 ML         ,33.56,3.76,LAB PONCE                               ,,0
15348,7591309000615,2024-02-28 00:00:00,WAMPOLE EMULSION NARANJA X 360 ML       ,33.56,3.76,LAB PONCE                               ,,0
7209,7591309000974,2022-12-30 00:00:00,WAMPOLE EMULSION TUTTI FRUTI 360 ML     ,26.59,2.98,LAB PONCE                               ,,0
16154,8904307702266,2024-10-31 00:00:00,WELLSPRIN 81 MG X 100 TAB HB BIOSCIENCE ,54.41,6.09,HB HUMAN BIOSCIENCE                     ,,0
17927,7592454001786,2024-05-30 00:00:00,XEROGRAX 120 MG X 30 CAP (LA SANTE)     ,153.34,17.17,LAB LA SANTE                            ,,0
19172,8699525619204,2023-10-31 00:00:00,XOLATIM OFTA 20MG/5MG X 5ML POLINAC     ,46.69,5.23,LAB POLINAC                             ,,0
