Comercial Belloso,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22
93949,EZOLIUM CAP 40MG X 30               ,,875,LABORATORIOS VIVAX PHARMACEUTICALS ,7703153030957,52.75,0,0.05,35,,,,,,,,,,,,,
93950,ESYNOS 10 TABR 10 MG X 28           ,,983,"DR. REDDY'S VENEZUELA, C.A.        ",8901148227026,0.01,0,0,0,,,,,,,,,,,,,
10891,TALZIC SOL GTA 10 MG/ML X 20 ML     ,CETIRIZINA,487,"LABORATORIOS ELMOR, S.A.           ",7591062016670,12.25,511,-,0,,,,,,,,,,,,,
95723,TAMOA TAB/MAST 250 MG X 6           ,PAMOATO DE PIRANTEL,511,"BIOTECH LABORATORIOS, C.A.         ",7591243849622,33.99,232,-,35,,,,,,,,,,,,,
93953,PERIGARD TAB 4 MG X 30              ,,907,GLENMARK PHARMACEUTICALS DE VENEZUE,8904091144815,0.01,0,0,0,,,,,,,,,,,,,
93955,"FURUOATIV PLUS UNG 0,1%-5% X 20GR   ",MOMETASONA,1358,"CASA DE REPRESENTACIONES FAHD, C.A ",8904091150489,32.41,0,0,0,,,,,,,,,,,,,
93987,EPIGAN CAP 400MG X 30               ,,988,"DAIICHI SANKYO VENEZUELA,S.A.      ",8901296021149,0.01,0,0,0,,,,,,,,,,,,,
93988,EPIGAN CAP 300MG X 30               ,,988,"DAIICHI SANKYO VENEZUELA,S.A.      ",8901296021132,0.01,0,0,0,,,,,,,,,,,,,
93989,AMLOSPINA TAB 5 MG X 30             ,,542,"LABORATORIOS BIOGALENIC,C.A.       ",7592804003682,0.01,0,0,0,,,,,,,,,,,,,
93990,NETAZOX TAB DISP 200MG X 6          ,,935,"SIAM FARMACEUTICA,C.A.             ",5011040000108,0.01,0,0,0,,,,,,,,,,,,,
25706,"TAMOSTIN CAP LP 0,4 MG X 20         ",,571,"LABORATORIOS LETI, S.A.V.          ",7591585219008,49.19,81,-,25,,,,,,,,,,,,,
94007,BETAHISTINA TAB 8MG X 20 ELTER      ,,348,"LABORATORIOS LA SANTE, C.A.*ELTER  ",7592454002417,0.01,0,0,0,,,,,,,,,,,,,
21871,TAMOXIFENO COMP 10 MG X 60          ,TAMOXIFENO,1505,"DOROPHARMA, C.A                    ",40065397,150.42,28,-,0,,,,,,,,,,,,,
94009,IRBESARTAN TAB 300MG X 30 ELTER     ,,348,"LABORATORIOS LA SANTE, C.A.*ELTER  ",7592454002561,0.01,0,0,0,,,,,,,,,,,,,
94010,IRBESARTAN TAB 150MG X 30 ELTER     ,,348,"LABORATORIOS LA SANTE, C.A.*ELTER  ",7592454002554,0.01,0,0,0,,,,,,,,,,,,,
25138,TAMOXIFENO COMP 20 MG X 60 DORO     ,,1505,"DOROPHARMA, C.A                    ",4065595,239.73,16,0,0,,,,,,,,,,,,,
24279,"TAMSULOSINA CAP 0,4 MG X 30 ALESS   ",TAMSULOSINA,1327,"ALESS PHARMACEUTICALS, C.A         ",7597758000626,51.75,546,-,30,,,,,,,,,,,,,
94023,TECTA TAB 40 MG X 7                 ,,977,"TAKEDA,S.R.L.                      ",4031083005527,0.01,0,0,0,,,,,,,,,,,,,
20431,"TAMSULOSINA TAB 0,4 MG X 30 ANG     ",TAMSULOSINA,1334,INVERSIONES ANGELUS HEALTH C.A     ,7598176000069,47.84,315,-,40,,,,,,,,,,,,,
26142,"TAMSULOSINA TAB 0,4 MG X 30 BIUMAK  ",,1526,"BIUMAK PHARMACEUTICALS, C.A        ",8901463129838,59.02,153,-,40,,,,,,,,,,,,,
94045,CINATYL CENTELLA ASIAT TAB 400 MG X ,,736,"BIOTECH LABORATORIOS, C.A.         ",7591241809062,0.01,0,0,0,,,,,,,,,,,,,
23907,"TAMSULOSINA TAB 0,4 MG X 30 BUKA    ",TAMSULOSINA,1457,"LABORATORIOS BUKA, C. A            ",675696260191,45.49,702,-,35,,,,,,,,,,,,,
94053,"NEOPARIN SOL INY 40MG/0,4ML X 1     ",,228,PEDIATRICS PHARMA C.A              ,8903703000020,0.01,0,0,0,,,,,,,,,,,,,
94054,"NEOPARIN SOL INY 60MG/0,6ML X 1     ",,228,PEDIATRICS PHARMA C.A              ,8906000063231,0.01,0,0,0,,,,,,,,,,,,,
94055,GRATIO TABR 500MG X 20              ,,187,COMPAÑÍA ANONIMA PRODUCTOS RONAVA  ,7592806134087,0.01,0,0,0,,,,,,,,,,,,,
94064,REDURLAT CAP 120 MG X 42            ,,542,"LABORATORIOS BIOGALENIC,C.A.       ",7592804003934,0.01,0,0,0,,,,,,,,,,,,,
94075,STROCIT TABR 500 MG X 10            ,,901,"ASPEN VENEZUELA, C.A.              ",8901127011363,0.01,0,0,0,,,,,,,,,,,,,
94076,STROCIT TABR 500 MG X 30            ,,901,"ASPEN VENEZUELA, C.A.              ",8901127010922,0.01,0,0,0,,,,,,,,,,,,,
8926,TANTUM GRA X 20                     ,BENCIDAMINA,487,"LABORATORIOS ELMOR, S.A.           ",7591062011392,22.48,74,-,0,,,,,,,,,,,,,
94086,ANTIP TABR 20 MG X 30               ,,992,"REGENTIS,C.A.                      ",7592637007772,0.01,0,0,0,,,,,,,,,,,,,
94087,ANTIP TABR 10 MG X 30               ,,992,"REGENTIS,C.A.                      ",7592637007765,0.01,0,0,0,,,,,,,,,,,,,
8116,TANTUM SPRAY TOPIC BUCAL X 45 ML    ,BENCIDAMINA,487,"LABORATORIOS ELMOR, S.A.           ",7591062011613,49.86,61,-,0,,,,,,,,,,,,,
5107,TANTUM TOPICO BUCAL 240 ML          ,BENCIDAMINA,487,"LABORATORIOS ELMOR, S.A.           ",7591062011538,35.26,1088,-,0,,,,,,,,,,,,,
94091,SORTAL HCT TABR 100/12.5 MG X 30    ,,511,"BIOTECH LABORATORIOS, C.A.         ",7591243848373,0.01,0,0,0,,,,,,,,,,,,,
94094,CENTRUM TAB X 30                    ,,479,"LABORATORIOS WYETH, S.A.           ",7591257395801,0.01,0,0,0,,,,,,,,,,,,,
94096,NUTIZYM COMP GRA X 10               ,,615,"MERCK,S.A. *LINEA CHC*             ",7592573001476,0.01,0,0,0,,,,,,,,,,,,,
94097,GLYPRIDE TAB 2MG X 20               ,,901,"ASPEN VENEZUELA, C.A.              ",8901127009759,0.01,0,0,0,,,,,,,,,,,,,
90036,TAPAZOL TAB/REC 5MG X 60            ,TIAMAZOL,1082,LABORATORIOS FARMA S.A             ,7591821903234,58.06,147,-,30,,,,,,,,,,,,,
94115,NITAZOXANIDA TAB/REC 500MG X 6 LA SA,NITAZOXANIDA,348,"LABORATORIOS LA SANTE, C.A.*ELTER  ",7703763391172,65.27,0,0,30,,,,,,,,,,,,,
94116,DENCORUB ROLL-ON ICE ARNICA X 90 G  ,,517,PONCE & BENZO SUCR. C.A.           ,7591309004385,0.01,0,0,0,,,,,,,,,,,,,
94120,CANESFAST CRM  X 15 GR              ,,41,"BAYER, S.A.                        ",7591165820600,0.01,0,0,0,,,,,,,,,,,,,
94122,FLAGAS FORTE COMM 125 MG X 18       ,,52,"GLAXOSMITHKLINE VENEZUELA, C.A.    ",7441145401643,0.01,0,0,0,,,,,,,,,,,,,
94123,TOPRIL CAP 5MG X 30                 ,,542,"LABORATORIOS BIOGALENIC,C.A.       ",7592804003736,0.01,0,0,0,,,,,,,,,,,,,
94124,"TOPRIL CAP 2,5MG X 30               ",,542,"LABORATORIOS BIOGALENIC,C.A.       ",7592804003750,0.01,0,0,0,,,,,,,,,,,,,
94134,ENEMAX FCO SOL SALIN X 133ML X2     ,,938,"CORPORACION RAISMA,CA.             ",737513200916,0.01,0,0,0,,,,,,,,,,,,,
94135,"CATAPRESAN COM 0,150MG X 30         ",,57,"BOEHRINGER INGELHEIM, C.A.         ",4048846003713,0.01,0,0,0,,,,,,,,,,,,,
94174,CRESTOR TABR 40MG X 10              ,,878,"ASTRAZENECA VENEZUELA, S.A.        ",7501098607643,0.01,0,0,0,,,,,,,,,,,,,
94175,ATACAND PLUS TAB 16MG/12.5MG X 28   ,,1136,"MCK PHARMACEUTICAL, C.A.           ",7501098606387,0.01,0,0,0,,,,,,,,,,,,,
94176,"DROSBEL COMR 3,00MG-0,02MG X28      ",,922,"ZUOZ PHARMA,S.A.                   ",7796285270223,0.01,0,0,0,,,,,,,,,,,,,
94177,PANZYTRAT CAP 25.000UI X20          ,,33,"LABORATORIOS BIOPAS, S.A.          ",7594002252213,0.01,0,0,0,,,,,,,,,,,,,
94195,FESTASIM CAPB 125MG X 20            ,,787,"SANOFI-AVENTIS DE VENEZUELA, S. A. ",7591044913232,0.01,0,0,0,,,,,,,,,,,,,
94196,CEPAFLU  CAP DÍA  X 10              ,,787,"SANOFI-AVENTIS DE VENEZUELA, S. A. ",7591044913195,0.01,0,0,0,,,,,,,,,,,,,
94205,"STILNOX LC TABR 6,25MG  X 14        ",,864,"SANOFI-AVENTIS DE VENEZUELA, S. A. ",7591044913041,0.01,0,0,0,,,,,,,,,,,,,
94206,"STILNOX LC TABR 12,5MG  X 14        ",,864,"SANOFI-AVENTIS DE VENEZUELA, S. A. ",7591044372077,0.01,0,0,0,,,,,,,,,,,,,
94207,BROXOL TOS AD S/AZUC JBE X 120 ML   ,,352,"LABORATORIOS LA SANTE, C.A. *PHQ CO",7592454002110,0.01,0,0,0,,,,,,,,,,,,,
94208,BROXOL TOS PED S/AZUC JBE X 120 ML  ,,352,"LABORATORIOS LA SANTE, C.A. *PHQ CO",7592454002127,0.01,0,0,0,,,,,,,,,,,,,
10975,TAUCARON COM 15 MG X 10             ,MELOXICAM,240,"MEGALABS VZL, C.A.                 ",7730698394183,24.84,300,-,30,,,,,,,,,,,,,
94212,AUGMENTIN SUS PED 400 MG/5 ML X 60 M,,355,"GLAXOSMITHKLINE VENEZUELA, C.A.    ",7591110884084,0.01,0,0,0,,,,,,,,,,,,,
94214,OLAPREX TAB 10 MG X 28              ,,723,"NOVARTIS DE VENEZUELA, S.A.        ",               ,0.01,0,0,0,,,,,,,,,,,,,
94215,OLAPREX TAB 10 MG X 7               ,,723,"NOVARTIS DE VENEZUELA, S.A.        ",               ,0.01,0,0,0,,,,,,,,,,,,,
94216,CIPROFIBRATO TAB 100 MG X 10        ,,348,"LABORATORIOS LA SANTE, C.A.*ELTER  ",7592454002592,0.01,0,0,0,,,,,,,,,,,,,
94217,CIPROFIBRATO TAB 100 MG X 30 LA SANT,CIPROFIBRATO,348,"LABORATORIOS LA SANTE, C.A.*ELTER  ",7703763268863,113.45,0,0,30,,,,,,,,,,,,,
94225,BRISTAFLAM COMR 100 MG X 20         ,,977,"TAKEDA,S.R.L.                      ",8430308018629,0.01,0,0,0,,,,,,,,,,,,,
94234,EBASTEL COM 10 MG X 20              ,,977,"TAKEDA,S.R.L.                      ",8430308018612,0.01,0,0,0,,,,,,,,,,,,,
94235,RIOPAN GEL SOB 800MG-100MG/10ML X20 ,,977,"TAKEDA,S.R.L.                      ",7501092720157,0.01,0,0,0,,,,,,,,,,,,,
94244,PERIGARD PLUS TAB 2 MG X 30         ,PERINDROPIL/INDAPAMIDA,1447,"GRUPO MEDICAR VENEZUELA, C.A.      ",8904091150571,32.26,0,0,0,,,,,,,,,,,,,
94246,GLETOP TAB 20 MG X 20               ,,907,GLENMARK PHARMACEUTICALS DE VENEZUE,8904091147656,0.01,0,0,0,,,,,,,,,,,,,
94247,AGILAM CAP 10 MG X 60               ,,487,"LABORATORIOS ELMOR, S.A.           ",7591062010494,0.01,0,0,0,,,,,,,,,,,,,
94248,LIOLACTIL CAP X 12                  ,,487,"LABORATORIOS ELMOR, S.A.           ",7591062013372,0.01,0,0,0,,,,,,,,,,,,,
20403,"TAZILIM AMP 4 G/0,5 G X 1           ",PIPERACILINA/TAZOBACTAM,1327,"ALESS PHARMACEUTICALS, C.A         ",75971298,65.86,361,-,30,,,,,,,,,,,,,
94250,MICROSER ULTRA TAB 24 MG X 20       ,,350,GRUNENTHAL VENEZOLANA FARMACEUTICA ,7592889000798,0.01,0,0,0,,,,,,,,,,,,,
94251,CALFIX D COM 500MG/200 UI X 30      ,,977,"TAKEDA,S.R.L.                      ",7501092720089,0.01,0,0,0,,,,,,,,,,,,,
94252,CALFIX D COM 500MG/200 UI X 60      ,,977,"TAKEDA,S.R.L.                      ",7501092720096,0.01,0,0,0,,,,,,,,,,,,,
94260,DESLORATADINA COMR 5MGX30 OFA       ,,659,O.F.A. C.A.                        ,7594002081929,0.01,0,0,0,,,,,,,,,,,,,
94265,OMACOR CAPB 1000MG X 28             ,,568,"LABORATORIOS LETI, S.A.V. *LETICAR*",7591585111593,0.01,0,0,0,,,,,,,,,,,,,
94268,OMMUNAL CAP 7 MG X 30               ,,571,"LABORATORIOS LETI, S.A.V.          ",7591585311603,0.01,0,0,0,,,,,,,,,,,,,
94270,OMMUNAL CAP PED 3.5 MG X 30         ,,571,"LABORATORIOS LETI, S.A.V.          ",7591585311955,0.01,0,0,0,,,,,,,,,,,,,
94273,ADAPNE CLIN GEL TOP 0.1% X 30GR     ,ADAPALENO/CLINDAMICINA,1358,"CASA DE REPRESENTACIONES FAHD, C.A ",8904091150656,41.1,0,0,0,,,,,,,,,,,,,
94274,BELTAS CAP 120 MG X 30              ,,907,GLENMARK PHARMACEUTICALS DE VENEZUE,8904091150540,0.01,0,0,0,,,,,,,,,,,,,
26635,TE VERDE CAP 500 MG X 60            ,,1054,"LABORATORIOS HERBAPLANT, C.A.      ",7592710000034,55.78,133,-,18,,,,,,,,,,,,,
94282,UTROGESTAN CAP 100 MG X 30          ,,33,"LABORATORIOS BIOPAS, S.A.          ",3700039500027,0.01,0,0,0,,,,,,,,,,,,,
94283,MINART COMR 16MG X 28               ,,613,"MERCK, S.A.                        ",7404000042672,0.01,0,0,0,,,,,,,,,,,,,
94294,MINART COMR 8MG X 28                ,,613,"MERCK, S.A.                        ",7404000041262,0.01,0,0,0,,,,,,,,,,,,,
94295,CETIMER COMR 5 MG X 10              ,,613,"MERCK, S.A.                        ",7404000040074,0.01,0,0,0,,,,,,,,,,,,,
94296,CETIMER COMR 5 MG X 20              ,,613,"MERCK, S.A.                        ",7404000040081,0.01,0,0,0,,,,,,,,,,,,,
26931,"TEFENOL COM/REC 37,5/325MG X 20     ",,571,"LABORATORIOS LETI, S.A.V.          ",7591585112477,61.14,232,-,25,,,,,,,,,,,,,
94315,COVERAM COM 10MG-5MG X 30           ,,751,LABORATORIOS SERVIER S.A.          ,7592788000462,0.01,0,0,0,,,,,,,,,,,,,
94316,COVERAM COM 5MG-10MG X 30           ,,751,LABORATORIOS SERVIER S.A.          ,7592788000417,0.01,0,0,0,,,,,,,,,,,,,
94317,COVERAM COM 5MG-5MG X 30            ,,751,LABORATORIOS SERVIER S.A.          ,7592788000455,0.01,0,0,0,,,,,,,,,,,,,
94318,COVERAM COM 10MG-10MG X 30          ,,751,LABORATORIOS SERVIER S.A.          ,7592788000424,0.01,0,0,0,,,,,,,,,,,,,
94319,LIPITOR TAB 20 MG X 30              ,,691,PFIZER VENEZUELA  S.A.             ,7591257014788,0.01,0,0,0,,,,,,,,,,,,,
94323,JERICEF CAP 500 MG X 20             ,,144,"CASA DE REPRESENTACION JERICO, C.A.",7592307000270,0.01,0,0,0,,,,,,,,,,,,,
90990,TEKRON COM/REC 200 MG X 30          ,SULBUTIAMINA,571,"LABORATORIOS LETI, S.A.V.          ",7591585218568,130.3,896,-,25,,,,,,,,,,,,,
25144,"TELMISARTAN/HTC COMP 40/12,5MG X 28 ",,1505,"DOROPHARMA, C.A                    ",5573035,90.88,11,0,0,,,,,,,,,,,,,
94331,ATORVASTATINA TABR 40 MG X 14 GENCER,,543,"LABORATORIOS VALMOR, C.A.          ",7591020008501,0.01,0,0,0,,,,,,,,,,,,,
94332,"CARVEDILOL TAB 12,5MG X 30  GENCER  ",,543,"LABORATORIOS VALMOR, C.A.          ",7591020008402,0.01,0,0,0,,,,,,,,,,,,,
94333,"CARVEDILOL TAB 6,25MG X 30  GENCER  ",,543,"LABORATORIOS VALMOR, C.A.          ",7591020008488,0.01,0,0,0,,,,,,,,,,,,,
94334,LERVAS TAB 20 MG X 30               ,,901,"ASPEN VENEZUELA, C.A.              ",8901127015583,0.01,0,0,0,,,,,,,,,,,,,
94335,LERVAS TAB 20 MG X 10               ,,901,"ASPEN VENEZUELA, C.A.              ",8901127015576,0.01,0,0,0,,,,,,,,,,,,,
94336,AZTOR TABR 20 MG X 14               ,,901,"ASPEN VENEZUELA, C.A.              ",8901127015361,0.01,0,0,0,,,,,,,,,,,,,
94337,AZTOR TABR 40 MG X 14               ,,901,"ASPEN VENEZUELA, C.A.              ",8901127015491,0.01,0,0,0,,,,,,,,,,,,,
94338,AZTOR TABR 40 MG X 28               ,,901,"ASPEN VENEZUELA, C.A.              ",8901127015507,0.01,0,0,0,,,,,,,,,,,,,
94339,AZTOR TABR 20 MG X 28               ,,901,"ASPEN VENEZUELA, C.A.              ",8901127015378,0.01,0,0,0,,,,,,,,,,,,,
94340,AZTOR TABR 10 MG X 14               ,,901,"ASPEN VENEZUELA, C.A.              ",8901127015347,0.01,0,0,0,,,,,,,,,,,,,
94341,AZTOR TABR 10 MG X 28               ,,901,"ASPEN VENEZUELA, C.A.              ",8901127015354,0.01,0,0,0,,,,,,,,,,,,,
94342,BETAVERT TAB 24MG X 20              ,,901,"ASPEN VENEZUELA, C.A.              ",8901127015774,0.01,0,0,0,,,,,,,,,,,,,
94343,BETAVERT TAB 8MG X 20               ,,901,"ASPEN VENEZUELA, C.A.              ",8901127015552,0.01,0,0,0,,,,,,,,,,,,,
94344,BETAVERT TAB 8MG X 50               ,,901,"ASPEN VENEZUELA, C.A.              ",8901127015569,0.01,0,0,0,,,,,,,,,,,,,
94345,BETAVERT TAB 16MG X 20              ,,901,"ASPEN VENEZUELA, C.A.              ",8901127015392,0.01,0,0,0,,,,,,,,,,,,,
94346,BETAVERT TAB 16MG X 50              ,,901,"ASPEN VENEZUELA, C.A.              ",8901127015538,0.01,0,0,0,,,,,,,,,,,,,
25145,"TELMISARTAN/HTC COMP 80/12,5MG X 28 ",,1505,"DOROPHARMA, C.A                    ",5573068,123.78,35,-,0,,,,,,,,,,,,,
94357,CORENTEL H COM/REC 10/6.25MG X 30   ,BISOPROLOL/HIDROCLOROTIAZIDA,240,"MEGALABS VZL, C.A.                 ",7591619520322,67.97,0,0,30,,,,,,,,,,,,,
95827,TENSOMAX LP CAP 30 MG X 40          ,NIFEDIPINO,571,"LABORATORIOS LETI, S.A.V.          ",7591585418432,129.16,158,-,25,,,,,,,,,,,,,
94359,RISPERID COM 3 MG X 30              ,RISPERIDONA,240,"MEGALABS VZL, C.A.                 ",7591619518572,65.36,0,0,30,,,,,,,,,,,,,
4909,TERACEZINC CAP X 24                 ,AC ASCORBICO (VIT C)/ZINC,1082,LABORATORIOS FARMA S.A             ,7591821801424,64.52,164,-,30,,,,,,,,,,,,,
94364,"NORLEVO COM 1,5 MG X 1              ",,184,LABORATORIOS POLITECNICOS          ,7592348022279,0.01,0,0,0,,,,,,,,,,,,,
6270,TERAGRIP FORTE GRAN 650MG/4MG NOCHE ,ACETAMINOFEN/CLORFENIRAMINA,1082,LABORATORIOS FARMA S.A             ,7591821801882,58.06,4846,-,30,,,,,,,,,,,,,
94367,CLONIPRES AMP 0.150 MG/1 ML X 3     ,CLONIDINA,240,"MEGALABS VZL, C.A.                 ",7591619000299,36.6,0,0,30,,,,,,,,,,,,,
94368,NEOSTIGMINA INY 0.5 MG/1 ML X 3 KLI ,NEOSTIGMINA,240,"MEGALABS VZL, C.A.                 ",7591619000329,53.59,0,0,30,,,,,,,,,,,,,
94370,SULFATO D/EFEDRINA AMP 25 MG/1ML X 3,EFEDRINA,240,"MEGALABS VZL, C.A.                 ",7591619000336,112.1,0,0,30,,,,,,,,,,,,,
94384,GYNO CLOCIM CREM VAG 1% X 40GR      ,,274,"LABORATORIOS KIMICEG , C.A.        ",7592616584089,0.01,0,0,0,,,,,,,,,,,,,
94385,BELTAS CAP 120 MG X 60              ,,907,GLENMARK PHARMACEUTICALS DE VENEZUE,8904091150557,0.01,0,0,0,,,,,,,,,,,,,
94391,OLANZAPINA COMR 5MG X 14            ,,983,"DR. REDDY'S VENEZUELA, C.A.        ",8901148224063,0.01,0,0,0,,,,,,,,,,,,,
94392,OLANZAPINA COMR 10MG X 14           ,,983,"DR. REDDY'S VENEZUELA, C.A.        ",8901148224056,0.01,0,0,0,,,,,,,,,,,,,
92190,TERAGRIP FORTE GRAN SOB DIA 650MG/2M,ACETAMINOFEN/CLORFENIRAMINA,1082,LABORATORIOS FARMA S.A             ,7591821802490,51.61,2154,-,30,,,,,,,,,,,,,
3472,TERAGRIP JBE PED 125MG/5ML UVA X 120,ACETAMINOFEN/CLORFENIRAMINA,1082,LABORATORIOS FARMA S.A             ,7591821101692,43.87,168,-,30,,,,,,,,,,,,,
94416,AZITRODEX TABR 500 MG X 5           ,AZITROMICINA,131,"LABORATORIO PLUSANDEX, C.A.        ",7594001101369,26.41,0,0,14,,,,,,,,,,,,,
94417,OLANZAPINA COMR 10MG X 28           ,,983,"DR. REDDY'S VENEZUELA, C.A.        ",8901148223790,0.01,0,0,0,,,,,,,,,,,,,
94418,OLANZAPINA COMR 5MG X 28            ,,983,"DR. REDDY'S VENEZUELA, C.A.        ",8901148223783,0.01,0,0,0,,,,,,,,,,,,,
94425,SAYANA JER PRELLEN 104MG/0.65ML X1  ,,691,PFIZER VENEZUELA  S.A.             ,7591257014849,0.01,0,0,0,,,,,,,,,,,,,
94429,TRAVATAN POLYQ SOL OFT 0.004% X 2.5 ,,9,"ALCON PHARMACEUTICAL, C.A.         ",5413895024481,0.01,0,0,0,,,,,,,,,,,,,
3474,TERAGRIP SOL GTA PED X 15 ML        ,,1082,LABORATORIOS FARMA S.A             ,7591821210226,47.74,224,-,30,,,,,,,,,,,,,
94461,ROVARTAL COM/REC 40 MG X 30         ,ROSUVASTATINA,240,"MEGALABS VZL, C.A.                 ",7591619518213,94.27,0,0,30,,,,,,,,,,,,,
94462,LEVOFLOXACINA COMR 500 MG X 14 OFA  ,,659,O.F.A. C.A.                        ,7594002081912,0.01,0,0,0,,,,,,,,,,,,,
94495,DIAMICRON MR LIB/MOD COMR 60 MG X 30,,751,LABORATORIOS SERVIER S.A.          ,7592788000486,0.01,0,0,0,,,,,,,,,,,,,
94496,DIAMICRON MR LIB/MOD COMR 60 MG X 15,,751,LABORATORIOS SERVIER S.A.          ,7592788000479,0.01,0,0,0,,,,,,,,,,,,,
94497,MUCOANGIN PASTILLA MAST S/CASIS X 12,,1024,"BOEHRINGER INGELHEIM, C.A.         ",4048846004833,0.01,0,0,0,,,,,,,,,,,,,
94498,URODANTINA CAP 50 MG X 40           ,,57,"BOEHRINGER INGELHEIM, C.A.         ",4048846010230,0.01,0,0,0,,,,,,,,,,,,,
94499,SPIRIVA REFILL CAP 18 MG X 30       ,,57,"BOEHRINGER INGELHEIM, C.A.         ",4048846004444,0.01,0,0,0,,,,,,,,,,,,,
94500,DULCOLAX P CAPB X 30                ,,1024,"BOEHRINGER INGELHEIM, C.A.         ",4048846004826,0.01,0,0,0,,,,,,,,,,,,,
94514,ESOZ MICROG ENT SOB 20 MG X 28      ,,349,"LABORATORIOS LA SANTE, C.A.*PHARMAT",7592454002448,0.01,0,0,0,,,,,,,,,,,,,
94515,ESOZ MICROG ENT SOB 10 MG X 28      ,,349,"LABORATORIOS LA SANTE, C.A.*PHARMAT",7592454002455,0.01,0,0,0,,,,,,,,,,,,,
94516,IBUPROFENO CAPB 400 MG X 30 JERICO  ,,144,"CASA DE REPRESENTACION JERICO, C.A.",7592307000324,0.01,0,0,0,,,,,,,,,,,,,
94529,MESAFLORIN COMR 500 MG X 50         ,,99,"OTC BIOLOGICOS, C.A.               ",7592826000126,0.01,0,0,0,,,,,,,,,,,,,
94585,IBUTAN SUSP 200 MG/5 ML X 60 ML     ,IBUPROFENO,622,"MEYER PRODUCTOS TERAPEUTICOS, S.A. ",7592601201205,17.73,0,0,21,,,,,,,,,,,,,
94595,ALVONAL TAB 500MG-125MG X 14        ,,943,"LABORATORIOS WYETH, S.A.           ",7591592000033,0.01,0,0,0,,,,,,,,,,,,,
94596,CO ENZIMA Q10 CAP 20 MG X 30 SIAM   ,,935,"SIAM FARMACEUTICA,C.A.             ",766961303207,0.01,0,0,0,,,,,,,,,,,,,
94599,DICLOFEN P COMR 50MG X 20           ,,301,SM PHARMA C.A.                     ,7592020117613,0.01,0,0,0,,,,,,,,,,,,,
94600,RAMIPRIL TAB 5MGX20 SM PHARMA       ,,301,SM PHARMA C.A.                     ,7592020125977,0.01,0,0,0,,,,,,,,,,,,,
94601,PARAFEN PED JBE FRESA 120MG/5ML X 12,ACETAMINOFEN,301,SM PHARMA C.A.                     ,7592020132739,10.51,0,0,0,,,,,,,,,,,,,
94606,CEPACOL CEREZA-MENTA PAST X 16      ,,787,"SANOFI-AVENTIS DE VENEZUELA, S. A. ",7591044912068,0.01,0,0,0,,,,,,,,,,,,,
96315,TERAGRIP SUPRA TAB/REC 650 MG X 10  ,ACETAMINOFEN/DEXTROMETORF/PSEU,1082,LABORATORIOS FARMA S.A             ,7591821802186,51.61,876,-,30,,,,,,,,,,,,,
92187,TERAGRIP TAB 24 H/650 MG X 10+4 TAB ,ACETAMINOFEN/CAFEINA/CLORFENIR,1082,LABORATORIOS FARMA S.A             ,7591821802414,48.72,3406,-,30,,,,,,,,,,,,,
96977,TERATOSIL JBE 0.7% X 120 ML         ,HEDERA HELIX,1082,LABORATORIOS FARMA S.A             ,7591821802551,44.87,439,-,30,,,,,,,,,,,,,
94712,MERCUROCROMO X 30 ML X 12BIOFARCO   ,,906,"LABORATORIO BIOFARCO, C.A.         ",7591616000957,0.01,0,0,0,,,,,,,,,,,,,
96827,TERBINAFINA CREM 1% X 15 G KIMI     ,TERBINAFINA,272,LAB. KIMICEG                       ,7592616584126,19.7,780,0.02,0,,,,,,,,,,,,,
24866,TERBINAFINA TAB/REC 250 MG X 14     ,,348,"LABORATORIOS LA SANTE, C.A.*ELTER  ",7703763641000,57.66,340,-,30,,,,,,,,,,,,,
26734,TETRACICLINA CAP 500 MG X 10        ,,1543,"VINCENTI INTERNACIONAL, C.A        ",8908009257765,62.09,244,-,18,,,,,,,,,,,,,
94724,OLAPREX TAB 5 MG X 7                ,,487,"LABORATORIOS ELMOR, S.A.           ",8699516093235,0.01,0,0,0,,,,,,,,,,,,,
94725,OLAPREX TAB 5 MG X 28               ,,487,"LABORATORIOS ELMOR, S.A.           ",8699516093242,0.01,0,0,0,,,,,,,,,,,,,
94734,SINUTAB NS TABR X 10                ,,252,"ETHNOR FARMACEUTICA,S.A.           ",7891010974787,0.01,0,0,0,,,,,,,,,,,,,
3328,TETRALYSAL CAP 300 MG X 16          ,,1516,"CASA DE REPRESENTACION ARO, S.A    ",3499320002165,232.04,120,-,0,,,,,,,,,,,,,
13811,TIALIN COM 100 MG X 10              ,SERTRALINA,240,"MEGALABS VZL, C.A.                 ",7591619519104,52.29,253,-,30,,,,,,,,,,,,,
94737,LISIN-BE JBE X 180 ML               ,VIT B1/B6/LISINA,511,"BIOTECH LABORATORIOS, C.A.         ",7591243830521,22.4,0,0,35,,,,,,,,,,,,,
94739,ONGLYZA TAB 5 MG X 14               ,,878,"ASTRAZENECA VENEZUELA, S.A.        ",8027950230266,0.01,0,0,0,,,,,,,,,,,,,
