Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
470,MEROPENEM 1GR AMPOLLA,KMPLUS,73.38,7.789808917197452,7.010828025477707,,0,,,,
171,MEROPENEM 500MG AMP,EL MORRO,47.48,5.040339702760084,4.536305732484076,,0,,,,
1126,MERTHIOLATE 0.13% SOL INCOLORA X 60ML,LABORATORIOS VARGAS,42.69,4.531847133757962,4.078662420382166,,0,,,,
351,MERTHIOLATE 0.13% TINTURA ROJA X 60ML,LABORATORIOS VARGAS,34.87,3.7016985138004244,3.331528662420382,,0,,,,
2308,METFORMINA 500MG BLIST X 10 TAB,BRIXMEDIC,3.58,0.38004246284501064,0.3420382165605096,,0,,,,
563,METFORMINA 500MG BLISTER X 10 TAB.,CAPLIN POINT,7.82,0.8301486199575372,0.7471337579617835,,0,,,,
3072,METFORMINA 500MG TABLETAS X 30,ALESS,21.57,2.2898089171974525,2.0608280254777074,,0,,,,
395,METFORMINA 500MG X 30 TAB,TEUTO,17.43,1.8503184713375795,1.6652866242038216,,0,,,,
105,METFORMINA 500MG X 30 TAB,QUIMFAR,11.96,1.26963906581741,1.142675159235669,,0,,,,
9,METFORMINA 500MG+GLIBEN 5MG X 30,CAPLIN POINT,31.27,3.319532908704883,2.987579617834395,,0,,,,
1024,METFORMINA 850MG BLIST X 10 TAB,LAPROFF,6.5,0.6900212314225053,0.6210191082802548,,0,,,,
924,METFORMINA 850MG X 10 TAB BLIST,BRIXMEDIC,6.88,0.7303609341825902,0.6573248407643312,,0,,,,
2193,METFORMINA L.P 1GR BLIST X 10 TAB,CAPLIN POINT,10.55,1.1199575371549895,1.0079617834394905,,0,,,,
2296,METILPREDNISOLONA 500 MG (I.M/I.V) AMP,VITALIS,65.56,6.959660297239916,6.263694267515924,,0,,,,
766,METOCLOPRAMIDA 10MG BLISTER X10 TABLET,FAHD,3.96,0.42038216560509556,0.378343949044586,,0,,,,
2309,METOCLOPRAMIDA 10MG/2ML (I.M/I.V) AMP,BRIXMEDIC,2.83,0.30042462845010615,0.27038216560509554,,0,,,,
78,METOCLOPRAMIDA 10MG/2ML (I.M/I.V) AMP,BIOSANO,3.01,0.3195329087048832,0.2875796178343949,,0,,,,
2190,METOTREXATO 2.5MG BLIST X 10 TAB,CAPLIN POINT,47.95,5.090233545647559,4.581210191082803,,0,,,,
2121,METRONIDAZOL 125MG/5ML X 100ML SUSP PED,KMPLUS,20.82,2.210191082802548,1.989171974522293,,0,,,,
3074,METRONIDAZOL 500 MG OVULOS X 10,ALESS,36.36,3.859872611464968,3.4738853503184712,,0,,,,
2211,METRONIDAZOL 500MG BLIST X 10 TAB,SAAD,6.97,0.7399150743099787,0.6659235668789809,,0,,,,
2240,METRONIDAZOL 500MG BLIST X 10 TAB,BRIXMEDIC,7.72,0.8195329087048832,0.7375796178343949,,0,,,,
2314,METRONIDAZOL 500MG/100ML FCO,BIOMEDIC LAB,12.25,1.3004246284501062,1.1703821656050957,,0,,,,
3073,METRONIDAZOL+MICONAZOL 750MG/200MG OVUX7,ALESS,67.54,7.169851380042464,6.452866242038217,,0,,,,
935,METSIGLIN 500/50MG X 10 TAB,RONAVA,43.55,4.623142250530785,4.160828025477707,,0,,,,
669,MILAX X 120 GR,RONAVA,51.09,5.423566878980892,4.881210191082802,,0,,,,
670,MILAX X 360 GR,RONAVA,130.29,13.831210191082802,12.448089171974521,,0,,,,
3021,MIOVIT COMP SOLUCIONKIT X 6 AMP,COFASA,49.47,5.251592356687898,4.726433121019109,,0,,,,
2094,MIOVIT GRAGEAS X 10,COFASA,16,1.6985138004246285,1.5286624203821657,,0,,,,
2095,MIOVIT GRAGEAS X 30,COFASA,47.55,5.047770700636942,4.542993630573248,,0,,,,
3022,MIOVIT GRAGEAS X 60,COFASA,80.82,8.579617834394904,7.7216560509554135,,0,,,,
3023,MIOVIT JARABE X 180 ML,COFASA,73,7.749469214437368,6.9745222929936315,,0,,,,
2100,MIOVIT JBE SIN AZUCAR X 90ML,COFASA,47,4.989384288747346,4.490445859872612,,0,,,,
2093,MIOVIT SOL INYECT KIT X 3 AMP,COFASA,37,3.9278131634819533,3.535031847133758,,0,,,,
2092,MIOVIT SOL INYECT. KIT X 1 AMP,COFASA,19,2.0169851380042463,1.8152866242038217,,0,,,,
854,MIRTAZAPINA 15MG BP BLIST X 10 TAB,JMW,11.87,1.260084925690021,1.134076433121019,,0,,,,
2051,MIRTAZAVAL (MIRTAZAPINA) 30MG X 30 TAB,VALMORCA,63.49,6.739915074309979,6.065923566878982,,0,,,,
2323,MISULVAN 7.5MG/ML X 30ML SOL GOTAS,PLUS ANDEX,14.41,1.529723991507431,1.376751592356688,,0,,,,
958,MISULVAN COMPOSITUM JBE ADULT X 120ML,PLUS ANDEX,18.83,1.9989384288747345,1.799044585987261,,0,,,,
388,MISULVAN COMPOSITUM JBE.PED X120ML,PLUS ANDEX,17.92,1.902335456475584,1.7121019108280258,,0,,,,
628,MONO PARA CIRUJANO (TALLA M),DESCART INDUSTRIES,34.38,3.6496815286624207,3.2847133757961786,,0,,,,
629,MONO PARA CIRUJANO (TALLA XL),DESCART INDUSTRIES,32.4,3.4394904458598723,3.095541401273885,,0,,,,
65,MONO PARA CIRUJANO TALLA L,UM DESCARTABLES C.A.,26.09,2.76963906581741,2.492675159235669,,0,,,,
66,MONO PARA CIRUJANO TALLA L (FUCSIA),UM DESCARTABLES C.A.,30.52,3.239915074309979,2.915923566878981,,0,,,,
1142,MONTELUKAST 10MG BLIST X 10 TAB,JMW,16.3,1.7303609341825903,1.5573248407643312,,0,,,,
2079,MONTELUKAST 5MG BLIST X 10 TAB,BRIXMEDIC,8.85,0.9394904458598726,0.8455414012738853,,0,,,,
2151,MORINGA 450MG X 60 CAPS,HERBAPLANT,50.94,5.407643312101911,4.86687898089172,,0,,,,
2341,MUCOBROL 4MG/5ML X 120ML JBE,COFASA,56.5,5.997876857749469,5.398089171974522,,0,,,,
1048,MUCOFAR JARABE PED X 120ML,QUIMFAR,19.03,2.0201698513800426,1.8181528662420383,,0,,,,
359,MUCOLIPTO 15MG/5ML JARABE X90ML,ZUOZ PHARMA,33,3.5031847133757963,3.1528662420382165,,0,,,,
360,MUCORAMA 15MG/5ML JARABE X118ML,ZUOZ PHARMA,34.47,3.6592356687898087,3.293312101910828,,0,,,,
299,MULTIDERM2% UNGUENTO TUBO 15 GR,BIOTECH,29.87,3.1709129511677285,2.8538216560509557,,0,,,,
840,MULTIVITAMINA JBE X 100ML,BALAXI,23.74,2.520169851380042,2.268152866242038,,0,,,,
762,MUPIROCIN 2% UNGUENTO 15GR,FAHD,43.52,4.61995753715499,4.157961783439491,,0,,,,
2052,NACLODIN 0.150 MG X 20 COMP,VALMORCA,36.74,3.9002123142250533,3.510191082802548,,0,,,,
796,NANOCREAM 50 G,SOMA,30.9,3.2802547770700636,2.9522292993630574,,0,,,,
473,NAPROXENO 500MG X 10 TABLETAS,KMPLUS,20.16,2.140127388535032,1.9261146496815287,,0,,,,
562,NAPROXENO 550MG BLISTER X 10 TAB,CAPLIN POINT,28.64,3.040339702760085,2.7363057324840767,,0,,,,
245,NARIX (NINAZO) 0.5MG/ML X30ML,CIMED,14.22,1.5095541401273886,1.3585987261146497,,0,,,,
558,N-BUTIL BROMURO HIOSC 20 MG (I.M/I.V)AMP,VITALIS,8.48,0.9002123142250531,0.8101910828025478,,0,,,,
392,NEODIA (PASTILLA DE EMERGENCIA) X 1 COMP,NEOQUIMICA,3.39,0.3598726114649682,0.3238853503184714,,0,,,,
2241,NIFEDIPINA 10MG BLIST X 10 TAB,BRIXMEDIC,3.77,0.4002123142250531,0.3601910828025478,,0,,,,
289,NIFEDIPINA 10MG BLISTER X10 TABLETAS,CAPLIN POINT,2.83,0.30042462845010615,0.27038216560509554,,0,,,,
185,NIFEDIPINA 20MG BLISTER X 10TAB,FAHD,4.9,0.5201698513800425,0.4681528662420382,,0,,,,
1190,NIFEDIPINA LP 20MG BLIST X 10 TAB,CAPLIN POINT,4.62,0.49044585987261147,0.44140127388535033,,0,,,,
1120,NISTATINA 100000 IU SUSP 30ML,BRIXMEDIC,19.22,2.0403397027600847,1.8363057324840764,,0,,,,
2200,NISTATINA OV/ VAG 100.000 UI BLIST X 10,INMENOL,28.73,3.0498938428874736,2.744904458598726,,0,,,,
1052,NISTATINA+OX ZINCO 100.000 UI POM 60G,NEOQUIMICA,22.89,2.4299363057324843,2.186942675159236,,0,,,,
2357,NITAZOXANIDA 500MG X 10 CAPS,DROVNPLUS,39.69,4.213375796178344,3.7920382165605093,,0,,,,
2299,NORSINA 500MG - 10MG X 12 TAB,BIOTECH,29.22,3.1019108280254777,2.79171974522293,,0,,,,
339,NOVACODIN 50MG/5ML SOL ORAL X120ML,LABORATORIOS VARGAS,33.64,3.5711252653927814,3.214012738853503,,0,,,,
10014,NOXIPAIR (ENOXOPARINA) 80MG/08MLX 2 AMP,BIOSANO,246.33,26.149681528662423,23.53471337579618,,0,,,,
10013,NOXIPAR(ENOXOPARINA) 60MG /0.6ML X 2 AMP,BIOSANO,208.18,22.09978768577495,19.889808917197456,,0,,,,
2135,ÑAME SALVAJE MEXICANO 365MG X 60 CAP,HERBAPLANT,50.94,5.407643312101911,4.86687898089172,,0,,,,
680,OBTURADOR TAPA HEPARINA,MC MEDICAL,0.85,0.09023354564755838,0.08121019108280254,,0,,,,
2316,OLANZAPINA 5MG BLIST X 10 TAB,BIOMEDIC LAB,11.59,1.2303609341825903,1.1073248407643312,,0,,,,
2122,OLANZAPINA 5MG X 10 TAB,KMPLUS,10.13,1.075371549893843,0.9678343949044587,,0,,,,
324,OLANZAPINA ORODISPERSAB 5MG BLSTX10TAB,BIOMEDIC LAB,14.04,1.4904458598726114,1.3414012738853502,,0,,,,
574,OLMESARTAN 20MG BLISTER X 10 TAB,BIOMEDIC LAB,11.59,1.2303609341825903,1.1073248407643312,,0,,,,
3077,OLMESARTAN 20MG TABLETAS X 30,ALESS,39.19,4.160297239915074,3.744267515923567,,0,,,,
2282,OMEPRAZOL 20MG BLIST X 10 TAB,SAGA,4.43,0.47027600849256895,0.42324840764331206,,0,,,,
2312,OMEPRAZOL 20MG BLIST X 10 TAB,BIOMEDIC LAB,3.67,0.3895966029723991,0.3506369426751592,,0,,,,
774,OMEPRAZOL 20MG C/ MICROG ENTX30CAPS,GENERICO DE CALIDAD,30.3,3.21656050955414,2.894904458598726,,0,,,,
773,OMEPRAZOL 20MG C/MICROG ENTX7CAPS,GENERICO DE CALIDAD,7.96,0.8450106157112527,0.7605095541401274,,0,,,,
956,OMEPRAZOL 20MG CAP.M.G.E(10X7) DISP,LABORATORIOS VARGAS,50.4,5.350318471337579,4.8152866242038215,,0,,,,
502,OMEPRAZOL 20MG X 10 CAPSULAS,BRIXMEDIC,4.14,0.43949044585987257,0.3955414012738853,,0,,,,
1053,OMEPRAZOL 20MG X 56 CAPS,GEOLAB,23.27,2.470276008492569,2.2232484076433123,,0,,,,
459,OMEPRAZOL 40MG AMP,EL MORRO,7.35,0.7802547770700636,0.7022292993630573,,0,,,,
2257,OMOPREL (OMEPRAZOL) 20MG X 28 CAP,BELFAR,18.37,1.9501061571125267,1.755095541401274,,0,,,,
823,ONDANSETRON 8MG/4MLAMP,BIOSANO,10.93,1.1602972399150744,1.044267515923567,,0,,,,
361,ORALZINC S/MANDARINA X 1 SOBRE,ZUOZ PHARMA,36.1,3.832271762208068,3.4490445859872616,,0,,,,
79,OXACILINA 1GR,PHARMACEUTICAL,5.46,0.5796178343949044,0.521656050955414,,0,,,,
3084,OXALAMINA 50MG/5MLX120ML JBE ADULTO,VALMORCA,34.57,3.669851380042463,3.3028662420382164,,0,,,,
2053,OXIMETAZOLINA CLORH 0.025% X 15ML PED,GENCER,29.39,3.1199575371549892,2.8079617834394903,,0,,,,
1148,OXITOCINA 5 U. I/ 1ML (I.M/I.V) AMP,BIOSANO,5.18,0.5498938428874734,0.4949044585987261,,0,,,,
2054,OXOLAMINA 28MG/5ML X 120 ML JBE PED,GENCER,33.06,3.509554140127389,3.15859872611465,,0,,,,
2273,PANTOPRAZOL / DOMPE 40/30MG BLISTX 10TAB,JMW,8.48,0.9002123142250531,0.8101910828025478,,0,,,,
127,PANTOPRAZOL 40MG BLIST X 10 TAB,JMW,7.35,0.7802547770700636,0.7022292993630573,,0,,,,
3078,PANTOPRAZOL SODICO 40MG TABLETAS X 7,ALESS,13.85,1.470276008492569,1.3232484076433122,,0,,,,
2205,PARACETAMOL 500MG BLIST X 10 TAB,SAGA,3.2,0.3397027600849257,0.30573248407643316,,0,,,,
793,PASTEZINC 50 G,SOMA,27.98,2.970276008492569,2.673248407643312,,0,,,,
824,PENICILINA BENZAICA 1.200.000UI AMP,EL MORRO,3.2,0.3397027600849257,0.30573248407643316,,0,,,,
81,PENICILINA BENZAICA 2.400.000 UI AMP,EL MORRO,6.59,0.6995753715498938,0.6296178343949045,,0,,,,
2342,PINVEX 5G-1G/100ML X 10ML SOL,COFASA,39,4.140127388535032,3.726114649681529,,0,,,,
39,POLIVIT A-Z+ MINERALES X 60 CAPSULAS,POLIMAIS,22.04,2.3397027600849256,2.1057324840764333,,0,,,,
300,PRALINA (PREGABALINA) 75MG X 14 CAPS,BIOTECH,26.62,2.8259023354564756,2.543312101910828,,0,,,,
1089,PREDNISOLONA 5MG BLIST X 10 TAB,UNICURE,6.31,0.6698513800424628,0.6028662420382166,,0,,,,
474,PREDNISOLONA 5MG X 10 TABLETAS,KMPLUS,7.25,0.7696390658174098,0.6926751592356688,,0,,,,
101,PREDNISOLONA 5MG X 30 TAB,BLUE MEDICAL,21.38,2.2696390658174095,2.0426751592356687,,0,,,,
2055,PREDNISONA 50MG X 10 TAB,GENCER,41.64,4.420382165605096,3.978343949044586,,0,,,,
896,PREDNISONA 5MG BLIST X 10 TAB,CLINIMED,10.17,1.0796178343949046,0.9716560509554141,,0,,,,
2056,PREDNISONA 5MG X 10 TAB,GENCER,15.26,1.6199575371549895,1.4579617834394905,,0,,,,
506,PREGABALINA 150MG BLISTER X 10 CAPSULAS,BRIXMEDIC,9.42,1,0.9,,0,,,,
1035,PREGABALINA 75MG BLIST X 10 TAB,JMW,15.64,1.6602972399150744,1.494267515923567,,0,,,,
2007,PREGABALINA 75MG BLIST X 10 TAB,SAGA,11.68,1.2399150743099787,1.1159235668789809,,0,,,,
944,PREGABALINA 75MG X 10 TAB,KMPLUS,18.27,1.9394904458598725,1.7455414012738852,,0,,,,
931,PREGABALINA 75MG X 10 TAB BLIST,BIOMEDIC LAB,18.27,1.9394904458598725,1.7455414012738852,,0,,,,
2057,PRELIVAL (PREGABALINA) 150MG X 20 CAPS,VALMORCA,65.47,6.950106157112526,6.255095541401274,,0,,,,
2058,PRELIVAL (PREGABALINA) 75MG X 20 CAPS,VALMORCA,45.88,4.870488322717622,4.38343949044586,,0,,,,
346,PREVERAL CON DEXTRO JBE X120ML,LABORATORIOS VARGAS,41.45,4.400212314225054,3.9601910828025484,,0,,,,
342,PROMEDINA 2MG 7.5MG/5ML SOL ORAL X120ML,LABORATORIOS VARGAS,40,4.246284501061571,3.821656050955414,,0,,,,
301,PROPANOLOL 10 MG X 20 TABLETAS,BIOTECH,14.29,1.5169851380042463,1.3652866242038217,,0,,,,
508,PROPANOLOL 40MG BLISTER X 10 TABLETAS,BRIXMEDIC,5.37,0.5700636942675159,0.5130573248407644,,0,,,,
302,PROPANOLOL 40MG X 20 TABLETAS,BIOTECH,25.97,2.7569002123142248,2.4812101910828024,,0,,,,
314,PROPANOLOL 40MG X20 COMPRIMIDOS,PLUS ANDEX,12.21,1.2961783439490446,1.1665605095541403,,0,,,,
3036,PROPRANOLOL TAB 40MG BLISTER X 10 TAB,UNICURE,4.05,0.42993630573248404,0.38694267515923564,,0,,,,
1070,PROTEINA LS HUEVO SABOR A CHOCOLATE 250G,LIFESYSTEM,127.17,13.5,12.15,,0,,,,
1071,PROTEINA LS HUEVO SABOR A VAINILLA 250G,LIFESYSTEM,127.17,13.5,12.15,,0,,,,
2287,PYLOOCAIN(UGUENTO P/HEMORROIDE) 30GR,GALENTIC,32.5,3.4501061571125264,3.105095541401274,,0,,,,
2274,QUETIAPINA 100MG BLIST X 10 TAB,JMW,13.47,1.429936305732484,1.2869426751592357,,0,,,,
739,QUITACALLOS POMADA TOPICA 8GR,LYA,21.48,2.2802547770700636,2.0522292993630575,,0,,,,
1092,RANITIDINA 150MG BLIST X 10 TAB,CAPLIN POINT,7.25,0.7696390658174098,0.6926751592356688,,0,,,,
2358,RANITIDINA 50MG/2ML (I.M/I.V) AMP,DROVNPLUS,15.87,1.6847133757961783,1.5162420382165605,,0,,,,
2310,RANITIDINA 50MG/2ML (I.M/I.V) AMP,BRIXMEDIC,2.17,0.23036093418259024,0.20732484076433122,,0,,,,
417,RARIVIT A-Z X 60 COMPRIMIDOS,GLOBO,41.35,4.389596602972399,3.9506369426751595,,0,,,,
436,RARIVIT CABELLO X 30 CAPSULAS,GLOBO,30.62,3.2505307855626326,2.9254777070063693,,0,,,,
455,RARIVIT CALCIO 250ML,GLOBO,29.39,3.1199575371549892,2.8079617834394903,,0,,,,
329,RARIVIT E-VITAMINA E X30 CAPSULAS,GLOBO,30.8,3.26963906581741,2.942675159235669,,0,,,,
44,RARIVIT IMUNO VITC+D+ZINC X 30 TAB,GLOBO,26.28,2.7898089171974525,2.510828025477707,,0,,,,
453,RARIVIT MUJER X 60 COMPRIMIDOS,GLOBO,41.64,4.420382165605096,3.978343949044586,,0,,,,
2096,REDUBEN 100MG X 10 TAB,COFASA,40.5,4.2993630573248405,3.8694267515923566,,0,,,,
362,REFLUXYL SUSPENSION X120ML,ZUOZ PHARMA,89.36,9.48619957537155,8.537579617834396,,0,,,,
1155,REHIDROSOL FRAMBUESA 45 MEQ/L X 600ML,BEHRENS,39.19,4.160297239915074,3.744267515923567,,0,,,,
1122,REHIDROSOL FRESA 45 MEQ/L X 600 ML,BEHRENS,39.19,4.160297239915074,3.744267515923567,,0,,,,
1123,REHIDROSOL MANZANA 60 MEQ/L X 600 ML,BEHRENS,42.39,4.5,4.05,,0,,,,
1124,REHIDROSOL UVA 45 MEQ/L X 600 ML,BEHRENS,39.19,4.160297239915074,3.744267515923567,,0,,,,
1082,RHELEN ARNICA CRISTAL 100GR,RHELEN,21.85,2.3195329087048835,2.087579617834395,,0,,,,
1111,RHELEN ARNICA PLUS 100GR,RHELEN,27.41,2.9097664543524417,2.6187898089171977,,0,,,,
1107,RHELEN ARNICA PLUS CRISTAL 250GR,RHELEN,45.5,4.830148619957537,4.3471337579617835,,0,,,,
1113,RHELEN ARNICA PLUS FLIP TOP 240GR,RHELEN,41.17,4.370488322717622,3.9334394904458603,,0,,,,
1156,RHELEN ARNICA PLUS SPRAY X 120ML,RHELEN,27.41,2.9097664543524417,2.6187898089171977,,0,,,,
1114,RHELEN ARNICA PLUS TARRO 250GR,RHELEN,45.12,4.789808917197452,4.310828025477707,,0,,,,
1081,RHELEN ARNICA ROLL ON PLUS 90ML,RHELEN,23.46,2.4904458598726116,2.2414012738853506,,0,,,,
1077,RHELEN BODY CARE FRESH 250ML,RHELEN,20.35,2.1602972399150744,1.944267515923567,,0,,,,
1076,RHELEN BODY CARE FRESH 400ML,RHELEN,25.25,2.680467091295117,2.4124203821656054,,0,,,,
1073,RHELEN BODY CARE TROPICAL 250ML,RHELEN,25.81,2.7399150743099785,2.4659235668789807,,0,,,,
1072,RHELEN BODY CARE TROPICAL 400ML,RHELEN,25.25,2.680467091295117,2.4124203821656054,,0,,,,
1074,RHELEN CREM CORPORAL C/VIT E 250ML,RHELEN,24.96,2.6496815286624207,2.3847133757961787,,0,,,,
1075,RHELEN CREM CORPORAL C/VIT E 400ML,RHELEN,26.09,2.76963906581741,2.492675159235669,,0,,,,
1083,RHELEN CREM REFRESCANTE P/LOS PIES 250GR,RHELEN,35.14,3.7303609341825905,3.3573248407643317,,0,,,,
2292,RHELEN SOLUCION JABONOSA INTIMA 250ML,RHELEN,37.21,3.9501061571125264,3.5550955414012737,,0,,,,
702,RINOT X 12 CAPSULAS,BIOTECH,19.48,2.067940552016985,1.8611464968152867,,0,,,,
1096,RISPERIDONA 2MG BLIST X 10 TAB,UNICURE,11.68,1.2399150743099787,1.1159235668789809,,0,,,,
671,ROCARNIN 10 FCO X 120 ML,RONAVA,36,3.821656050955414,3.4394904458598727,,0,,,,
672,RONAVIT EST X 20 CAPS,RONAVA,20.9,2.2186836518046706,1.9968152866242037,,0,,,,
186,ROSUVASTATINA 20MG BLISTER X10TAB,FAHD,10.36,1.099787685774947,0.9898089171974522,,0,,,,
740,SAL DE EPSON (PAPELETA) 20GR,LYA,15.07,1.599787685774947,1.4398089171974522,,0,,,,
881,SAL DE FRUTAS (3 SOBRES),LYA,18.56,1.9702760084925688,1.773248407643312,,0,,,,
673,SARIFAN COMPOS. X 20 TAB,RONAVA,50.81,5.393842887473461,4.854458598726115,,0,,,,
2128,SAW PALMETO 300MG X 60 CAPS,HERBAPLANT,45.77,4.858811040339703,4.3729299363057335,,0,,,,
1036,SAW PALMETTO 500MG X 60 CAPS,JMW,42.77,4.540339702760085,4.086305732484076,,0,,,,
303,SAX SOL FRASCO 135ML C/CANULA VAGINAL,BIOTECH,27.27,2.894904458598726,2.6054140127388536,,0,,,,
304,SAXACID SOL VAGINAL FCO 135ML C/CANULA V,BIOTECH,25.32,2.6878980891719744,2.419108280254777,,0,,,,
2300,SECNIDAZOL 1000MG X 2 COMP,PHARLAB,12.81,1.3598726114649682,1.2238853503184715,,0,,,,
3037,SECNIDAZOL 1GR BLISTER X 2 TAB,UNICURE,12.06,1.2802547770700639,1.1522292993630574,,0,,,,
1194,SECNIDAZOL SUSP 125MG X 30ML,CAPLIN POINT,39.28,4.169851380042463,3.7528662420382166,,0,,,,
516,SECNIDEX 500MGX 4 TABLETAS,PLUS ANDEX,11.3,1.199575371549894,1.0796178343949046,,0,,,,
437,SET DE INFUSION DE SANGRE,DC MEDICAL,5.75,0.6104033970276008,0.5493630573248408,,0,,,,
860,SILDENAFIL 50MG X 8 TAB,JMW,8.48,0.9002123142250531,0.8101910828025478,,0,,,,
3030,SILDENAFIL TAB 50MG X 4 TAB,UNICURE,4.52,0.4798301486199575,0.43184713375796174,,0,,,,
3042,SILDENAFIL(SOSTENGO LIGHT 50X2TAB,CAPLIN POINT,3.3,0.3503184713375796,0.31528662420382164,,0,,,,
257,SILDEX 100MG X 1 TAB,PLUS ANDEX,4.16,0.4416135881104034,0.3974522292993631,,0,,,,
258,SILDEX 100MG X 2 TAB,PLUS ANDEX,6.1,0.6475583864118896,0.5828025477707006,,0,,,,
263,SILDEX 50MG X 1 TAB,PLUS ANDEX,3.77,0.4002123142250531,0.3601910828025478,,0,,,,
520,SILDEX 50MG X 2 TABLETAS,PLUS ANDEX,5.97,0.6337579617834395,0.5703821656050956,,0,,,,
2350,SILVADEX CREMA 1%(SULFADI DE PLATA) 20G,GALENTIC,25.72,2.73036093418259,2.4573248407643313,,0,,,,
2167,SIMETICONA 75MG/ML GOTAS X 15 ML,1 FARMA,8.57,0.9097664543524416,0.8187898089171974,,0,,,,
926,SIMVASTATINA 20MG X 10 TAB BLIST,BALAXI,6.5,0.6900212314225053,0.6210191082802548,,0,,,,
2129,SKOLLAGE(COLAGENO ANTIOX) 500MG X60 CAPS,HERBAPLANT,61.09,6.485138004246285,5.836624203821657,,0,,,,
315,SOL. CLORURO DE SODIO 0.9% 500ML,BIOMEDIC LAB,9.42,1,0.9,,0,,,,
945,SOLUCION CLORURO DE SODIO 0.45% 500ML,KMPLUS,18.18,1.929936305732484,1.7369426751592356,,0,,,,
946,SOLUCION RINGER LACTATO 500ML,KMPLUS,18.37,1.9501061571125267,1.755095541401274,,0,,,,
799,SOMA NEUTRAL (JABON LIQ )240 ML,SOMA,20.35,2.1602972399150744,1.944267515923567,,0,,,,
810,SOMA SOMEDINE JABON 120 ML,SOMA,36.64,3.889596602972399,3.5006369426751593,,0,,,,
785,SOMA SOMEDINE SOLUCION 120 ML,SOMA,31.56,3.3503184713375793,3.0152866242038217,,0,,,,
797,SOMTEX ALCOHOL AL 70 % 240 ML (E.F),SOMA,29.3,3.110403397027601,2.799363057324841,,0,,,,
798,SOMTEX ALCOHOL AL 70 % 650 ML (E.F),SOMA,41.17,4.370488322717622,3.9334394904458603,,0,,,,
786,SOMTEX GEL ANTIBACTERIAL 200 ML,SOMA,24.68,2.6199575371549892,2.3579617834394906,,0,,,,
882,SUERO PARA REHIDRATACION ORAL(1SOBRE),LYA,22.7,2.4097664543524417,2.1687898089171975,,0,,,,
818,SULFADIAZINA DE PLATA 1%CRM X30 GR,COASPHARMA S.A,32.69,3.470276008492569,3.1232484076433122,,0,,,,
741,SULFATIAZOL UNGUENTO 20GR,LYA,23.74,2.520169851380042,2.268152866242038,,0,,,,
2295,SULFATO DE MAGNESIO 25%/5ML (I.M/I.V)AMP,BIOSANO,18.09,1.9203821656050954,1.728343949044586,,0,,,,
2285,SULFATO DE ZINC 20MG BLIST X 10 TAB,UNICURE,4.14,0.43949044585987257,0.3955414012738853,,0,,,,
914,SULFATO FERROSO (FERRONIL) 40MG X 50 TAB,TEUTO,20.16,2.140127388535032,1.9261146496815287,,0,,,,
4,SULFATO FERROSO 300MG X 10 TAB BLISTER,CAPLIN POINT,2.73,0.2898089171974522,0.260828025477707,,0,,,,
2301,SULFERMAX(SULFATO FERROSO) X 40 COMP,AIRELA,12.25,1.3004246284501062,1.1703821656050957,,0,,,,
1001,SULTAMICILINA 750MG BLIST X 10 TAB,DROVNPLUS,94.56,10.038216560509554,9.0343949044586,,0,,,,
2187,SUPLEMENT VIT CABELLOS Y UÑAS VIT-MX30CP,CIMED,28.17,2.9904458598726116,2.6914012738853503,,0,,,,
2178,SUPLEMENT VITAM P/CABELLO Y UÑAS X60 CAP,CIMED,42.86,4.549893842887474,4.094904458598727,,0,,,,
40,SUPLEMENTO ALIM+IMUNIDADE X 60 CAPSULAS,POLIMAIS,22.04,2.3397027600849256,2.1057324840764333,,0,,,,
884,SUPRAMAX VITAMINA A-Z X 60 COMP.(ADULTO),GLOBO,30.62,3.2505307855626326,2.9254777070063693,,0,,,,
2059,TADAFOX 20MG X 1 TAB,VALMORCA,7.44,0.7898089171974523,0.7108280254777071,,0,,,,
2060,TADAFOX 5MG X 30 TAB,VALMORCA,39.38,4.180467091295117,3.762420382165606,,0,,,,
2281,TADALAFIL 20MG BLIST X 4 TAB,UNICURE,6.12,0.6496815286624203,0.5847133757961783,,0,,,,
307,TADALAFIL 20MG BLISTER X 4 TAB,BALAXI,4.8,0.5095541401273885,0.4585987261146497,,0,,,,
1094,TADALAFIL 5MG BLIST X 12 TAB,UNICURE,12.91,1.370488322717622,1.2334394904458599,,0,,,,
1054,TADALAFILA 20MG X 2 COMP,NEOQUIMICA,8.57,0.9097664543524416,0.8187898089171974,,0,,,,
2303,TALCO BABY 50GR,LYA,34.01,3.610403397027601,3.2493630573248407,,0,,,,
743,TALCO BORICADO 50GR,LYA,29.86,3.169851380042463,2.8528662420382167,,0,,,,
305,TAMOA 250MG COMP MASTICABLES X6,BIOTECH,29.87,3.1709129511677285,2.8538216560509557,,0,,,,
570,TAMOXIFEN 20MG BLISTER X 10 TAB,CAPLIN POINT,32.97,3.5,3.15,,0,,,,
509,TAMSULOSINA 0.4MG BLISTER X 10 CAPSILAS,BRIXMEDIC,7.44,0.7898089171974523,0.7108280254777071,,0,,,,
3079,TAMSULOSINA 0.4MG CAPSULAS X 30,ALESS,52.19,5.540339702760085,4.986305732484077,,0,,,,
