Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Clasificación
TABLETAS,7592946000068,003404,,VENOSAN  300 MG X 90 CAP (ARCO),CASTAÑA DE INDIAS,ARCO IRIS,5.95,0,5.95,0.5950000000000001,5.355,48,2025-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7591196000606,008362,,VENTICORT 100 MCG - 50 MCG INHALADOR 200 DOSIS,SALBUTAMOL - BECLOMETASONA,OFTALMI,8.75,0,8.75,0.875,7.875,43,2024-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,7794207084019,003512,,VENZIDIAK  1.16 G 50GR  BIOSINTEX,DICLOFENAC DIETLAMINA,BIOSINTEX,3.84,0,3.84,0.384,3.456,129,2023-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,7591818281338,007980,,VERALEN 1.16 % GEL 50 GR,DICLOFENAC DIETILAMONIO,COFASA,6.4,0,6.4,0.6400000000000001,5.76,224,2025-04-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7410000703642,003516,,VEROLAX  7.5G 15 ML,PICOSULFATO SODIO,REAL,5.1,0,5.1,0.51,4.59,50,2023-07-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7703153040673,005931,,VERONIQ  3 MG + 0.03 MG X 21 TAB,DROSPIRENONA-ETINILESTRADIOL,VIVAX,9.23,10,8.31,0.8310000000000001,7.479,61,2024-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,8904306500870,002366,,VERTIHIST 8 MG X 10 TABLETAS,BETAHISTINA,JAYWIN,1.6,0,1.6,0.16000000000000003,1.44,743,2024-10-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,769229220612,001260,,VIAJESAN 50 MG X 10 TABLETAS,DIMENHIDRINATO,CALOX,3.25,0,3.25,0.325,2.925,56,2025-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7591585111005,001262,,VIASEK 50 MG X 2 COMPRIMIDOS,SILDENAFIL,LABORATORIOS LETI,1.86,5,1.77,0.17700000000000002,1.593,401,2025-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7590002037157,007849,,VICK MIEL 44 EXP JARABE 120 ML,GUAIFENESINA,VICK,12.4,0,12.4,1.2400000000000002,11.16,32,2023-10-19 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7467217703255,007590,,VIFERPLEX FORTE X 10 TABLETAS,LISINA - VIT B1 - VIT B2 - VIT B6 - VIT B12,"INNOVACION QUIMICA INDUSTRIAL, SRL",0.95,0,0.95,0.095,0.855,150,2025-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7592710000942,007988,,VIGORYPLANT 450 MG X 60 CAPSULAS,MACA - GINSENG,HERBAPLANT,7.9,0,7.9,0.79,7.11,12,2025-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,7501125170751,005449,,VINALTRO 0.25 MG / 5 ML SOLUCION INYECTABLE I.V PISA,PALONOSETRON,PISA,18.05,0,18.05,1.8050000000000002,16.245,30,2023-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
ONCOLOGICOS,7598828000720,008209,,VINBLASTINA 10 MG / ML X 1 VIAL 10 ML ADLEY,VINBLASTINA,ADLEY,23.53,0,23.53,2.353,21.177,8,2023-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7591616001282,004500,,VIOLETA DE GENCIANA 30 ML (BIOFARCO),VIOLETA DE GENCIANA,BIOFARCO,1.3,0,1.3,0.13,1.17,63,2025-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7599028000305,007303,,VIOLETA DE GENCIANA X 30 ML (LYA),VIOLETA DE GENCIANA,"LABORATORIOS LYA, C.A",1.4,0,1.4,0.13999999999999999,1.26,2,2025-07-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7592430001540,005579,,VITA CELL X 60 CAPSULAS NATURAL PREMIUN,VITAMINA A - VITAMINA E - SELENIO,NATURAL PREMIUN,7.75,0,7.75,0.775,6.975,61,2024-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7897947600423,004549,,VITA MUNE 1000 MG X 60 COMPRIMIDOS,OMEGA 3,CIMED,5.85,0,5.85,0.585,5.265,136,2024-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7897947600454,003452,,VITA MUNE 600 MG - 200 UI X 60 TABLETAS,CALCIO - VITAMINA D3,NUTRACOM,3.5,0,3.5,0.35000000000000003,3.15,85,2024-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7596526000264,005021,,VITACIT X 30 CAPSULAS,VITAMINA C-ZINC,NATUR LIFE'S,5.8,0,5.8,0.58,5.22,92,2024-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7591616002135,004506,,VITACON C 100 MG / ML SOLUCION ORAL X 120 ML,VITAMINA C,BIOFARCO,2.15,0,2.15,0.215,1.9349999999999998,191,2024-07-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7591196002396,008363,,VITADYN C 1 GR X 5 COMPRIMIDOS EFERVESCENTES,VITAMINA C,OFTALMI,1.38,0,1.38,0.13799999999999998,1.242,127,2023-09-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7707285543064,006436,,VITAFER-L SACHET 10 ML X 1 SOBRE,SUPLEMENTO VITAMINICO,NATURAL MEDY,0.45,0,0.45,0.045000000000000005,0.405,1,2022-11-03 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,112255004648,005953,,VITAGENIK TRATAMIENTO CAPILAR (CONTROL CAIDA) 230ML FARMAGENIK,TRATAMIENTO CAPILAR,FARMAGENIK,4.06,0,4.06,0.40599999999999997,3.6539999999999995,8,2025-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7993379700325,006319,,VITALDEN CEPILLO DENTAL  x1 (RADIUS MEDIO),CEPILLO DENTAL,VITALDEN,0.522,0,0.522,0.0522,0.4698,139,2024-04-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7993379700219,006318,,VITALDEN CEPILLO DENTAL  x1 (RADIUS SUAVE),CEPILLO DENTAL,VITALDEN,0.522,0,0.522,0.0522,0.4698,158,2024-04-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7993379700745,006317,,VITALDEN CEPILLO DENTAL  x1 (SLIM MEDIO),CEPILLO DENTAL,VITALDEN,0.406,0,0.406,0.040600000000000004,0.3654,123,2024-04-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7993379700585,006316,,VITALDEN CEPILLO DENTAL  x1 (SLIM SUAVE),CEPILLO DENTAL,VITALDEN,0.406,0,0.406,0.040600000000000004,0.3654,205,2024-04-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7993379700011,006320,,VITALDEN CEPILLO DENTAL  x1 (SONIC SUAVE),CEPILLO DENTAL,VITALDEN,0.464,0,0.464,0.046400000000000004,0.4176,209,2024-04-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,6921875011370,005667,,VITAMINA A 50.000 UI X 10 CAPSULAS BLANDAS KMPLUS,VITAMINA A,KMPLUS,1.4,0,1.4,0.13999999999999999,1.26,224,2023-11-01 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,7591955002995,007405,,VITAMINA B12 1000MCG/ML X3 AMP/1ML (IM),VITAMINA B12,KLINOS,5.75,0,5.75,0.5750000000000001,5.175,5,2026-10-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7591619514024,007406,,VITAMINA B12 500MCG  X20 CAP,VITAMINA B12,KLINOS,5.4,0,5.4,0.54,4.86,2,2025-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,787790468455,001268,,VITAMINA C  1000MG X 60 TAB ETERNAL,VITAMINA C,ETERNAL,4.8,0,4.8,0.48,4.32,144,2024-04-01 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,8906130230701,003734,,VITAMINA C 100 MG / ML SOLUCION INYECTABLE I.V. / I.M. X 1 AMPOLLA 5 ML BRIX MEDIC,VITAMINA C,BRIX MEDIC,0.4,0,0.4,0.04000000000000001,0.36,28,2025-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,8904278576453,007577,,VITAMINA C 1000 MG X 20 TABLETAS EFERVECENTES FAHD,VITAMINA C,FAHD,5.25,0,5.25,0.525,4.725,90,2025-02-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7592253001000,007889,,VITAMINA C 1000 MG X 60 TABLETAS LONGEVTY HEALTH,VITAMINA C,LONGEVITY HEALTH,4.2,0,4.2,0.42000000000000004,3.7800000000000002,26,2024-06-05 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,8906130230107,007582,,VITAMINA C 1000MG X 20 TAB EFERVECENTES BRIX MEDIC,VITAMINA C,BRIX MEDIC,3.06,0,3.06,0.30600000000000005,2.754,72,2023-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,21281084268,004532,,VITAMINA C 500 MG / 2 ML .M / I.V  X 1 AMPOLLA LIALI,VITAMINA C,LIALI,0.7,0,0.7,0.06999999999999999,0.63,6609,2024-10-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,6930169708025,002250,,VITAMINA C 500 MG X 10 TABLETAS MASTICABLES BLUE MEDICAL,VITAMINA C,BLUE MEDICAL,0.95,0,0.95,0.095,0.855,518,2024-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7592253000997,007890,,VITAMINA C 500 MG X 60 TABLETAS LONGEVITY HEALTH,VITAMINA C,LONGEVITY HEALTH,4.9,0,4.9,0.49000000000000005,4.41,44,2024-06-05 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,8904278576835,003193,,VITAMINA C MASTICABLE 500 MG X 10 TABLETAS FAHD,VITAMINA C,FAHD,1,0,1,0.1,0.9,290,2025-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,7598833000098,004820,,VITAMINA COMPLEJO B+LIDOCAINA KIT X 1 AMP LAB VERMA,COMPLEJO B-LIDOCAINA,VERMA,5.55,0,5.55,0.555,4.995,97,2024-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7896523200378,004514,,VITAMINA D 7.000 UI X 4 COMPRIMIDOS (CIMED),VITAMINA D,CIMED,1.5,0,1.5,0.15000000000000002,1.35,164,2023-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,787790467359,001704,,VITAMINA D3 25 MCG X 60 TAB ETERNAL,VITAMINA D3,ETERNAL,2.8,0,2.8,0.27999999999999997,2.52,105,2024-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7592253001857,007893,,VITAMINA D3 5000 UI X 30 TABLETAS FARVIT,VITAMINA D3,FARVIT,3.15,0,3.15,0.315,2.835,36,2024-06-05 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,,004906,,VITAMINA E 1000 UI  X 10 CAPSULAS SAAD,VITAMINA E,SAAD,2.6,0,2.6,0.26,2.34,407,2024-12-05 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7592253001611,005390,,VITAMINA E 400 IU X 60 TABLETAS LONGEVITY HEALTH,VITAMINA E,LONGEVITY HEALTH,5.3,0,5.3,0.53,4.77,48,2024-06-05 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7592432901428,002571,,VITAMINA E 400 MG X 15 CAPSULAS VIVAX,VITAMINA E,VIVAX PHARMACEUTICAL,3.8,10,3.42,0.342,3.078,80,2025-04-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7592432005478,001843,,VITAMINA E 400 UI X 30 CAPSULAS VIVAX,VITAMINA E,VIVAX PHARMACEUTICAL,6.6,10,5.94,0.5940000000000001,5.346,39,2025-04-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7592946169710,004855,,VITAMINA E 400 UI X 60 CAPSULAS ARCO IRIS,VITAMINA E,ARCO IRIS,10.55,0,10.55,1.0550000000000002,9.495000000000001,44,2024-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,646824225061,005765,,VITAMINA E 400IU X 60 CAPSULAS BLANDAS NATURAL SYSTEM,VITAMINA E,NATURAL SYSTEMS,10.3,0,10.3,1.03,9.270000000000001,52,2025-12-31 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7597189000240,007977,,VITAMINA E CON SELENIO X 30 TABLETAS PHARMATECH,VITAMINA E - SELENIO,PHARMATECH,7.4,0,7.4,0.7400000000000001,6.66,4,2024-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,8906045360364,005918,,VITAMINA K 10 MG / ML SOLUCION INYECTABLE I.M / I.V X 1 AMPOLLA ZUZU,FITOMENADIONA,ZUZU,0.85,0,0.85,0.085,0.765,6331,2025-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,787790465058,002768,,VITAMINAS MULTIHEAT - SUPLEMENTO X 30 TAB ( ETERNAL),MULTIVITAMINAS,ETERNAL,5.8,0,5.8,0.58,5.22,162,2024-04-01 00:00:00,,0,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,7591309000714,001742,,VITENOL CREMA 15 GR,VITAMINICA,PONCE & BENZO,1.682,0,1.682,0.16820000000000002,1.5137999999999998,13,2025-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7591020008495,001273,,VITISIVAL JBE 240 ML,MULTIVITAMINICO,POR DEFINIR,7.5,0,7.5,0.75,6.75,74,2026-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,8906120310635,002523,,VITOWISE B PLUS 2ML AMP I.M / I.V X 1,COMPLEJO B,ASIA,0.4,0,0.4,0.04000000000000001,0.36,15050,2024-07-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7592349723588,003515,,VITREXON 50 MG / 5ML JARABE PEDIATRICO 120 ML,VITAMINA C,LABORATORIOS VARGAS,3.25,0,3.25,0.325,2.925,150,2024-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7703153030797,005932,,VITYBELL X 30 CAP ( PROCAPS),BIOTINA-ACIDO PANTOTENICO-ZINC-SELENIO-PIRIDOXINA,PROCAPS,9.6,10,8.64,0.8640000000000001,7.776000000000001,497,2024-04-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7592803002389,001275,,VIZERUL150 MG / 10 ML JARABE 120 ML,RANITIDINA,DOLLDER,5.8,0,5.8,0.58,5.22,148,2024-09-30 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,,005294,,VOLUCELL SOLUCION INYECTABLE 500ML JL,VOLUCELL,JL PHARMACEUTICAL,6.93,0,6.93,0.6930000000000001,6.237,128,2023-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,8904095433885,007547,,VORICONAZOL POLVO LIOFILIZADO I.V 200 MG PHARMAMED,VORICONAZOL,PHARMAMED,18.5,0,18.5,1.85,16.65,17,2023-04-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7591309000530,002232,,WAMPOLE EMULSION SABOR FRESA 240 ML,MULTIVITAMINICO,PONCE & BENZO,3.2712,0,3.2712,0.32712,2.94408,254,2024-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7591309000547,002130,,WAMPOLE EMULSION SABOR FRESA 360 ML,MULTIVITAMINICO,PONCE & BENZO,4.3616,0,4.3616,0.43616000000000005,3.92544,312,2024-09-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7591309000615,002129,,WAMPOLE EMULSION SABOR NARANJA 360 ML,MULTIVITAMINICO,PONCE & BENZO,4.3616,0,4.3616,0.43616000000000005,3.92544,215,2024-09-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7591309000974,002128,,WAMPOLE EMULSION SABOR TUTTI FRUTI 360 ML,MULTIVITAMINICO,PONCE & BENZO,4.3616,0,4.3616,0.43616000000000005,3.92544,85,2024-07-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7591309000967,001708,,WAMPOLE EMULSION SABOR TUTTI FRUTTI 240ML,MULTIVITAMINICO,PONCE & BENZO,3.2712,0,3.2712,0.32712,2.94408,452,2024-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,8908002365788,002546,,WARFARIN 2.5 MG X 10 TAB (MARS),WARFARINA,SIN DEFINIR,0.6,0,0.6,0.06,0.54,45,2023-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,8904307702280,001657,,WELLSONA 100MG/2ML AMP 100MG,HIDROCORTISONA,WELLONA PHARMA,2.14,0,2.14,0.21400000000000002,1.9260000000000002,440,2023-09-12 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,8904307702266,003989,,WELLSPRIN 81 MG X 10 TABLETAS,ACIDO ACETILSALICILICO,WELLONA PHARMA,0.6,0,0.6,0.06,0.54,1000,2024-10-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,8904307704574,004324,,WELL-VIT 10ML X 1AMP,INFUSION MULTIVITAMINICA,WELLONA PHARMA,5.5,0,5.5,0.55,4.95,445,2024-09-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7591822002929,007956,,WHEY PROTEIN SABOR VAINILLA 250 GR,PROTEINA,NATURISTIK,8.1,0,8.1,0.81,7.289999999999999,5,2024-08-15 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,855393005015,006782,,WHICE FOR MEN OCEAN TOALLITAS HUMEDAS X48 PIEZAS,TOALLAS HUMEDAS,BODYNATUR,3.248,0,3.248,0.32480000000000003,2.9232,6,,,0,,,,,,,,,,,,,,,,
TABLETAS,7591165840158,007305,,XARELTO 10MG X10TABL,RIVAROXABAN,BAYER,23.4,0,23.4,2.34,21.06,14,2024-04-30 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7795320000474,007306,,XARELTO 15 MG X 28TAB,RIVAROXAVAN,BAYER,41.6,0,41.6,4.16,37.44,25,2024-04-30 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7598055000593,006098,,XELDRIN 20MG X 10 CAP,OMEPRAZOL,ACI,1.05,10,0.95,0.095,0.855,291,2023-02-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7598055000388,006099,,XELDRIN 40 X 8 CAP,OMEPRAZOL,ACI,2.1,10,1.89,0.189,1.7009999999999998,192,2023-02-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7592454001786,006957,,XEROGRAX 120 MG X30 CAPSULAS,ORLISTAT,PHARMETIQUE,18.9,0,18.9,1.89,17.009999999999998,87,2024-06-07 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,8699525619204,006662,,XOLATIM 2% + 0.5% X 5 ML SOL OFTAL (DEVA),DORZOLAMINA-TIMOLOL,DEVA,6.75,0,6.75,0.675,6.075,26,2023-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,733739069832,004926,,XYLITOL 454 GRS,ENDULZANTE,SIN DEFINIR,11.2,0,11.2,1.1199999999999999,10.08,7,2026-02-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7598055000401,000944,,XYTREX 10 MG X 30 TAB,OLANZAPINA,ACI,6.01,10,5.41,0.541,4.869,68,2024-02-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7598055000395,006108,,XYTREX 5MG X 30 TAB,OLANZAPINA,ACI,4.8,10,4.32,0.43200000000000005,3.8880000000000003,133,2023-07-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7597533000018,005994,,YBRA X 28 TABS ZAKI,LEVONOGESTREL-ETHINILESTRADIOL,ZAKI,0.95,0,0.95,0.095,0.855,75,2023-04-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7598852001250,005694,,YODUNI SOLUCION YODADA 120 ML,SOLUCION YODADA,UNIPHARMA,1.7,0,1.7,0.17,1.53,605,2025-06-28 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7591243856705,001281,,YONAL 15 / 5 ML JARABE 120 ML,DEXTROMETORFANO,BIOTECH,3.1,0,3.1,0.31000000000000005,2.79,325,2025-09-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7591243856729,005378,,YONALAT 15 MG - 3 MG SUSPENSION ORAL 120 ML,DEXTROMETORFANO - MALEATO DE CLORFENIRAMINA,BIOTECH,3.55,0,3.55,0.355,3.195,84,2024-09-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7592710000201,005426,,ZABILA 250 MG - LINAZA 250 MG X 60 CAPSULAS WALIFE,ZABILA - LINAZA,WALIFE,5.25,0,5.25,0.525,4.725,20,2025-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7592430000192,005569,,ZABILA 300 MG X 60 CAPSULAS NATURAL PREMIUN,ZABILA,NATURAL PREMIUN,8,0,8,0.8,7.2,30,2024-09-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7593090000973,004142,,ZABILA CON MIEL JBE AD 120 ML  FC PHARMA,ZABILA CON MIEL,FC PHARMA,5.05,0,5.05,0.505,4.545,43,2024-07-31 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7592710001017,003527,,ZARZAPARRILLA  450 MG X 60 CAPSULAS  HERBAPLANT,ZARZAPARRILLA,HERBAPLANT,4.6,0,4.6,0.45999999999999996,4.14,42,2025-09-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7592430000130,005571,,ZARZAPARRILLA 300 MG X 60 CAPSULAS NATURAL PREMIUM,ZARZAPARRILLA,NATURAL PREMIUN,6.95,0,6.95,0.6950000000000001,6.255,50,2024-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7592710004278,007638,,ZARZAPARRILLA 450 MG X 30 CAPSULAS HERBAPLANT,SMILAX OFFICINALIS,HERBAPLANT,3,0,3,0.30000000000000004,2.7,60,2025-07-19 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,789458762196,001366,,ZAYNGRAX X 60 CAPSULAS,SUPLEMENTOS,EXAL NUTRITION,20,0,20,2,18,23,2024-12-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7593607001370,005171,,ZEROBAC ALTO NIVEL 240CC,GERMICIDA,SIN DEFINIR,1.914,0,1.914,0.19140000000000001,1.7226,80,2023-01-15 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7593604001175,002807,,ZERODINE SOLUCION YODADA 120 ML,YODO,ZERODINE,1.75,0,1.75,0.17500000000000002,1.575,1,,,0,,,,,,,,,,,,,,,,
TABLETAS,7702418000568,005384,,ZIAC 2.5 MG - 6.25 MG X 30 TABLETAS,BISOPROLOL- HIDROCLOROTIAZIDA,MERK,9.65,0,9.65,0.9650000000000001,8.685,94,2025-09-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7707019351507,002516,,ZIFLUVIS 200 MG 3 GR X 1 SOBRE,N-ACETILCISTEINA,BIOQUIFAR,0.65,0,0.65,0.065,0.585,55,2023-07-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,74312120008,003533,,ZINC  25 MG X 100 TAB (PURITANS),ZINC,PURITANS PRIDE,4.9,0,4.9,0.49000000000000005,4.41,283,2025-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,7591062012221,006666,,ZITOXIL 3%  30 ML,MINOXIDIL,ELMOR,3.2,0,3.2,0.32000000000000006,2.88,87,2024-07-25 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,8904091147922,001287,,ZITRAP 100MG X 16 CAP,ITRACONAZOL,POR DEFINIR,5.2,0,5.2,0.52,4.68,149,2023-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7591585118455,001289,,ZONTRICON 100MG/5ML SUSP PED 30ML,,LABORATORIOS LETI,10.15,5,9.64,0.9640000000000001,8.676,3,2025-09-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7591585118462,001290,,ZONTRICON 500MG X 6 COMPRIMIDOS,NITAZOXANIDA,LABORATORIOS LETI,9.8,5,9.31,0.931,8.379000000000001,10,2024-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7592803002358,007608,,ZOST 50 MG X 1 TABLETA,SILDENAFIL,DOLLDER,0.5,0,0.5,0.05,0.45,179,2025-04-30 00:00:00,,0,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,7591619517797,005650,,ZUDENINA CREMA 0.1% 30 GR,ADAPALENO,MEDIHEALTH,6.03,0,6.03,0.6030000000000001,5.4270000000000005,13,2024-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7591619517803,005633,,ZUDENINA FORTE  GEL 0.3% - 30 GR,ADAPALENO,MEDIHEALTH,8.15,0,8.15,0.8150000000000001,7.335,11,2025-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7591619517810,005646,,ZUDENINA GEL 0.1% USO TOPICO 30 GR,ADAPALENO,MEDIHEALTH,7,0,7,0.7000000000000001,6.3,13,2025-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,7591619000978,007407,,ZUDENINNA PLUS GEL 0.1%-1.0% 30 GR,ADAPALENO-CLINDAMICINA,MEDIHEALTH,6.55,0,6.55,0.655,5.895,1,2024-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
